event_id	comparison_id	panel_label	query_name	query_chrom	window_start	window_end	chop_length_bp	filter_id	chunk_mode	num_mappings	scaffold_jump	scoring	filter_overlap	query_start	query_end	query_clip_start	query_clip_end	window_overlap_bp	target_name	target_chrom	target_start	target_end	strand	matches	alignment_length	identity	query_grid_chunk_index	query_grid_chunk_length	query_grid_chunk_overlap	query_grid_mode	expected_target_chroms	is_expected_target	filtered_paf	filtered_paf_resolved	filtered_paf_line
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	274000	276000	274000	276000	2000	PAN011#joint#h1_chrX	chrX	232825	234827	+	2000	2002	0.999001	60	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427556
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	276000	278000	276000	278000	2000	PAN011#joint#h1_chrX	chrX	234827	236827	+	2000	2000	1.000000	61	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427557
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	278000	280000	278000	280000	2000	PAN011#joint#h1_chrX	chrX	236827	238827	+	2000	2000	1.000000	62	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427558
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	280000	282000	280000	282000	2000	PAN011#joint#h1_chrX	chrX	238827	240828	+	2000	2001	0.999500	63	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427559
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	282000	284000	282000	284000	2000	PAN011#joint#h1_chrX	chrX	240828	242828	+	2000	2000	1.000000	64	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427560
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	284000	286000	284000	286000	2000	PAN011#joint#h1_chrX	chrX	242828	244828	+	2000	2000	1.000000	65	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427561
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	286000	288000	286000	288000	2000	PAN011#joint#h1_chrX	chrX	244828	246828	+	2000	2000	1.000000	66	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427562
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	288000	290000	288000	290000	2000	PAN011#joint#h1_chrX	chrX	246828	248828	+	2000	2000	1.000000	67	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427563
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	290000	292000	290000	292000	2000	PAN011#joint#h1_chrX	chrX	248828	250828	+	2000	2000	1.000000	68	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427564
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	292000	294000	292000	294000	2000	PAN011#joint#h1_chrX	chrX	250828	252828	+	2000	2000	1.000000	69	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427565
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	294000	296000	294000	296000	2000	PAN011#joint#h1_chrX	chrX	252828	254828	+	2000	2000	1.000000	70	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427566
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	296000	298000	296000	298000	2000	PAN011#joint#h1_chrX	chrX	254828	256828	+	2000	2000	1.000000	71	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427567
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	298000	300000	298000	300000	2000	PAN011#joint#h1_chrX	chrX	256828	258828	+	2000	2000	1.000000	72	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427568
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	300000	302000	300000	302000	2000	PAN011#joint#h1_chrX	chrX	258828	260828	+	2000	2000	1.000000	73	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427569
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	302000	304000	302000	304000	2000	PAN011#joint#h1_chrX	chrX	260828	262828	+	2000	2000	1.000000	74	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427570
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	304000	306000	304000	306000	2000	PAN011#joint#h1_chrX	chrX	262828	264828	+	2000	2000	1.000000	75	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427571
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	306000	308000	306000	308000	2000	PAN011#joint#h1_chrX	chrX	264828	266828	+	2000	2000	1.000000	76	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427572
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	308000	310000	308000	310000	2000	PAN011#joint#h1_chrX	chrX	266828	268828	+	2000	2000	1.000000	77	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427573
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	310000	312000	310000	312000	2000	PAN011#joint#h1_chrX	chrX	268828	270828	+	2000	2000	1.000000	78	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427574
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	312000	314000	312000	314000	2000	PAN011#joint#h1_chrX	chrX	270828	272828	+	2000	2000	1.000000	79	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427575
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	314000	316000	314000	316000	2000	PAN011#joint#h1_chrX	chrX	272828	274828	+	2000	2000	1.000000	80	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427576
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	316000	318000	316000	318000	2000	PAN011#joint#h1_chrX	chrX	274828	276828	+	2000	2000	1.000000	81	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427577
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	318000	320000	318000	320000	2000	PAN011#joint#h1_chrX	chrX	276828	278828	+	2000	2000	1.000000	82	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427578
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	320000	322000	320000	322000	2000	PAN011#joint#h1_chrX	chrX	278828	280828	+	2000	2000	1.000000	83	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427579
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	322000	324000	322000	324000	2000	PAN011#joint#h1_chrX	chrX	280828	282828	+	2000	2000	1.000000	84	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427580
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	324000	326000	324000	326000	2000	PAN011#joint#h1_chrX	chrX	282828	284828	+	2000	2000	1.000000	85	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427581
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	326000	328000	326000	328000	2000	PAN011#joint#h1_chrX	chrX	284828	286828	+	2000	2000	1.000000	86	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427582
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	328000	330000	328000	330000	2000	PAN011#joint#h1_chrX	chrX	286828	288828	+	2000	2000	1.000000	87	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427583
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	330000	332000	330000	332000	2000	PAN011#joint#h1_chrX	chrX	288828	290828	+	2000	2000	1.000000	88	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427584
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	2000	one_to_one_ani_o0	query-grid	1:1	0	ani	0	332000	334000	332000	334000	2000	PAN011#joint#h1_chrX	chrX	290828	292828	+	2000	2000	1.000000	89	2000	0	query-grid	chrX,chrY	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	/moosefs/erikg/phrs/.wg-worktrees/agent-2700/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/filtered_paf_chop_sensitivity_query_grid/l2000/PAN027pat_vs_PAN011_joint.one_to_one_ani_o0.chopped_l2000_o0_query_grid.paf.gz	1427585
