event_id	comparison_id	panel_label	query_name	window_start	window_end	query_start	query_end	query_rel_start	query_rel_end	window_overlap_bp	target_name	target_chrom	target_start	target_end	strand	matches	alignment_length	identity	expected_target_chroms	is_expected_target	source_layer	filtered_paf	filtered_paf_line
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	138434	140434	138434	140434	2000	PAN011#joint#h2_chrY	chrY	132023	134023	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2581
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	140434	142434	140434	142434	2000	PAN011#joint#h2_chrY	chrY	134023	136023	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2582
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	142434	144434	142434	144434	2000	PAN011#joint#h2_chrY	chrY	136023	138023	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2583
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	144434	146434	144434	146434	2000	PAN011#joint#h2_chrY	chrY	138023	140023	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2584
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	146434	148434	146434	148434	2000	PAN011#joint#h2_chrY	chrY	140023	142023	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2585
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	148434	150434	148434	150434	2000	PAN011#joint#h2_chrY	chrY	142023	144023	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2586
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	150434	152434	150434	152434	2000	PAN011#joint#h2_chrY	chrY	144023	146023	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2587
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	152434	154434	152434	154434	2000	PAN011#joint#h2_chrY	chrY	146023	148024	+	2000	2001	0.999500	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2588
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	154434	156361	154434	156361	1927	PAN011#joint#h2_chrY	chrY	148024	149944	+	1870	1947	0.960452	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2589
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	10869	12153	10869	12153	1284	PAN011#joint#h2_chr12	chr12	133312806	133314091	-	1284	1285	0.999222	chrX,chrY	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2590
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	12249	12258	12249	12258	9	PAN011#joint#h1_chr15	chr15	96356926	96356935	-	9	9	1.000000	chrX,chrY	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2591
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	82581	84581	82581	84581	2000	PAN011#joint#h1_chrX	chrX	65083	67075	+	1990	2000	0.995000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2592
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	84581	86581	84581	86581	2000	PAN011#joint#h1_chrX	chrX	67075	69075	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2593
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	86581	88581	86581	88581	2000	PAN011#joint#h1_chrX	chrX	69075	71075	+	1997	2000	0.998500	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2594
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	106000	108000	106000	108000	2000	PAN011#joint#h1_chrX	chrX	88517	90517	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2595
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	108000	110000	108000	110000	2000	PAN011#joint#h1_chrX	chrX	90517	92517	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2596
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	156068	158068	156068	158068	2000	PAN011#joint#h1_chrX	chrX	114925	116883	+	1939	2009	0.965157	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2597
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	158068	160068	158068	160068	2000	PAN011#joint#h1_chrX	chrX	116883	118883	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2598
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	160068	162068	160068	162068	2000	PAN011#joint#h1_chrX	chrX	118883	120883	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2599
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	162068	164068	162068	164068	2000	PAN011#joint#h1_chrX	chrX	120883	122883	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2600
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	164068	166068	164068	166068	2000	PAN011#joint#h1_chrX	chrX	122883	124883	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2601
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	166068	168068	166068	168068	2000	PAN011#joint#h1_chrX	chrX	124883	126885	+	2000	2002	0.999001	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2602
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	168068	170068	168068	170068	2000	PAN011#joint#h1_chrX	chrX	126885	128885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2603
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	170068	172068	170068	172068	2000	PAN011#joint#h1_chrX	chrX	128885	130885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2604
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	172068	174068	172068	174068	2000	PAN011#joint#h1_chrX	chrX	130885	132885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2605
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	174068	176068	174068	176068	2000	PAN011#joint#h1_chrX	chrX	132885	134885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2606
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	176068	178068	176068	178068	2000	PAN011#joint#h1_chrX	chrX	134885	136885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2607
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	178068	180068	178068	180068	2000	PAN011#joint#h1_chrX	chrX	136885	138885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2608
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	180068	182068	180068	182068	2000	PAN011#joint#h1_chrX	chrX	138885	140885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2609
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	182068	184068	182068	184068	2000	PAN011#joint#h1_chrX	chrX	140885	142885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2610
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	184068	186068	184068	186068	2000	PAN011#joint#h1_chrX	chrX	142885	144885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2611
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	186068	188068	186068	188068	2000	PAN011#joint#h1_chrX	chrX	144885	146885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2612
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	188068	190068	188068	190068	2000	PAN011#joint#h1_chrX	chrX	146885	148885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2613
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	190068	192068	190068	192068	2000	PAN011#joint#h1_chrX	chrX	148885	150885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2614
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	192068	194068	192068	194068	2000	PAN011#joint#h1_chrX	chrX	150885	152885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2615
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	194068	196068	194068	196068	2000	PAN011#joint#h1_chrX	chrX	152885	154885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2616
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	196068	198068	196068	198068	2000	PAN011#joint#h1_chrX	chrX	154885	156885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2617
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	198068	200068	198068	200068	2000	PAN011#joint#h1_chrX	chrX	156885	158885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2618
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	200068	202068	200068	202068	2000	PAN011#joint#h1_chrX	chrX	158885	160885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2619
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	202068	204068	202068	204068	2000	PAN011#joint#h1_chrX	chrX	160885	162885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2620
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	204068	206068	204068	206068	2000	PAN011#joint#h1_chrX	chrX	162885	164885	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2621
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	210068	212068	210068	212068	2000	PAN011#joint#h1_chrX	chrX	168888	170888	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2622
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	212068	214068	212068	214068	2000	PAN011#joint#h1_chrX	chrX	170888	172888	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2623
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	214068	216068	214068	216068	2000	PAN011#joint#h1_chrX	chrX	172888	174888	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2624
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	216068	218068	216068	218068	2000	PAN011#joint#h1_chrX	chrX	174888	176888	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2625
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	218068	220068	218068	220068	2000	PAN011#joint#h1_chrX	chrX	176888	178888	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2626
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	0	500000	220068	222068	220068	222068	2000	PAN011#joint#h1_chrX	chrX	178888	180888	+	2000	2000	1.000000	chrX,chrY	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2627
