run_id	query_chrom	query_start	query_end	target_chrom	donor_haplotype	donor_seq	donor_start	donor_end	bp	query_span_bp	donor_span_bp	windows	mean_identity	category
chr17_homolog_run0678	chr17	35818000	35830000	chr17	h2	PAN027#joint#h2_chr17	35322792	35334792	12000	12000	12000	6	1.000000	homologous_same_chrom
chr17_homolog_run0903	chr17	48352000	48364000	chr17	h2	PAN027#joint#h2_chr17	47856608	47868608	12000	12000	12000	6	1.000000	homologous_same_chrom
chr17_homolog_run1120	chr17	57270000	57282000	chr17	h1	PAN027#joint#h1_chr17	57285775	57297775	12000	12000	12000	6	1.000000	homologous_same_chrom
chr17_homolog_run1461	chr17	75858000	75870000	chr17	h1	PAN027#joint#h1_chr17	75873622	75885622	12000	12000	12000	6	1.000000	homologous_same_chrom
chr17_homolog_run1538	chr17	81366000	81378000	chr17	h2	PAN027#joint#h2_chr17	80879906	80891906	12000	12000	12000	6	1.000000	homologous_same_chrom
chr17_homolog_run1557	chr17	82658000	82670000	chr17	h2	PAN027#joint#h2_chr17	82171900	82183900	12000	12000	12000	6	1.000000	homologous_same_chrom
chr18_homolog_run0435	chr18	14482000	14494000	chr18	h1	PAN027#joint#h1_chr18	14466004	14477998	12000	12000	11994	6	0.998749	homologous_same_chrom
chr18_homolog_run0438	chr18	14498000	14510000	chr18	h2	PAN027#joint#h2_chr18	14497810	14509813	12000	12000	12003	6	0.998125	homologous_same_chrom
chr18_homolog_run0468	chr18	14630000	14642000	chr18	h2	PAN027#joint#h2_chr18	14629734	14641754	12000	12000	12020	6	0.997671	homologous_same_chrom
chr18_homolog_run0482	chr18	14676000	14688000	chr18	h2	PAN027#joint#h2_chr18	14675740	14687734	12000	12000	11994	6	0.998333	homologous_same_chrom
chr18_homolog_run0570	chr18	15184000	15196000	chr18	h1	PAN027#joint#h1_chr18	15170146	15182141	12000	12000	11995	6	0.997873	homologous_same_chrom
chr18_homolog_run0612	chr18	15374000	15386000	chr18	h1	PAN027#joint#h1_chr18	15360175	15372172	12000	12000	11997	6	0.997708	homologous_same_chrom
chr18_homolog_run1293	chr18	51848000	51860000	chr18	h1	PAN027#joint#h1_chr18	50560425	50572439	12000	12000	12014	6	0.999168	homologous_same_chrom
chr18_homolog_run1824	chr18	73190000	73202000	chr18	h2	PAN027#joint#h2_chr18	71266131	71278127	12000	12000	11996	6	0.999000	homologous_same_chrom
chr19_homolog_run0032	chr19	120000	132000	chr19	h2	PAN027#joint#h2_chr19	119033	131033	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0048	chr19	550000	562000	chr19	h1	PAN027#joint#h1_chr19	550784	562784	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0059	chr19	1816000	1828000	chr19	h1	PAN027#joint#h1_chr19	1828228	1840228	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0333	chr19	14296000	14308000	chr19	h2	PAN027#joint#h2_chr19	14396587	14408593	12000	12000	12006	6	0.999667	homologous_same_chrom
chr19_homolog_run0515	chr19	21108000	21120000	chr19	h2	PAN027#joint#h2_chr19	21207376	21219376	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0540	chr19	21544000	21556000	chr19	h2	PAN027#joint#h2_chr19	21643365	21655365	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0550	chr19	21710000	21722000	chr19	h2	PAN027#joint#h2_chr19	21809362	21821362	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0566	chr19	21986000	21998000	chr19	h2	PAN027#joint#h2_chr19	22085358	22097358	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0697	chr19	24286000	24298000	chr19	h2	PAN027#joint#h2_chr19	24385348	24397348	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0790	chr19	36960000	36972000	chr19	h2	PAN027#joint#h2_chr19	37059649	37071648	12000	12000	11999	6	0.999958	homologous_same_chrom
chr19_homolog_run0822	chr19	38988000	39000000	chr19	h2	PAN027#joint#h2_chr19	39087618	39099618	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0855	chr19	40540000	40552000	chr19	h2	PAN027#joint#h2_chr19	40639050	40651050	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0871	chr19	41398000	41410000	chr19	h2	PAN027#joint#h2_chr19	41497045	41509045	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0970	chr19	46092000	46104000	chr19	h2	PAN027#joint#h2_chr19	46190967	46202967	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run0991	chr19	47110000	47122000	chr19	h2	PAN027#joint#h2_chr19	47208966	47220966	12000	12000	12000	6	1.000000	homologous_same_chrom
chr19_homolog_run1331	chr19	61002000	61014000	chr19	h2	PAN027#joint#h2_chr19	61252209	61264209	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0177	chr20	7878000	7890000	chr20	h2	PAN027#joint#h2_chr20	7877214	7889214	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0279	chr20	13674000	13686000	chr20	h2	PAN027#joint#h2_chr20	13673236	13685236	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0280	chr20	13696000	13708000	chr20	h2	PAN027#joint#h2_chr20	13695236	13707236	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0297	chr20	14548000	14560000	chr20	h2	PAN027#joint#h2_chr20	14547234	14559234	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0382	chr20	19020000	19032000	chr20	h2	PAN027#joint#h2_chr20	19019176	19031176	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0574	chr20	25916000	25928000	chr20	h1	PAN027#joint#h1_chr20	25932147	25944147	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0576	chr20	25962000	25974000	chr20	h1	PAN027#joint#h1_chr20	25978147	25990147	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0586	chr20	26148000	26160000	chr20	h1	PAN027#joint#h1_chr20	26164143	26176143	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0650	chr20	30784000	30796000	chr20	h1	PAN027#joint#h1_chr20	30800137	30812136	12000	12000	11999	6	0.999958	homologous_same_chrom
chr20_homolog_run0651	chr20	30810000	30822000	chr20	h1	PAN027#joint#h1_chr20	30826136	30838136	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0664	chr20	30924000	30936000	chr20	h1	PAN027#joint#h1_chr20	30940136	30952136	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0690	chr20	31052000	31064000	chr20	h1	PAN027#joint#h1_chr20	31068136	31080136	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0702	chr20	31226000	31238000	chr20	h1	PAN027#joint#h1_chr20	31242107	31254107	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run0713	chr20	31438000	31450000	chr20	h1	PAN027#joint#h1_chr20	31454105	31466105	12000	12000	12000	6	1.000000	homologous_same_chrom
chr20_homolog_run1129	chr20	55630000	55642000	chr20	h1	PAN027#joint#h1_chr20	55645852	55657852	12000	12000	12000	6	1.000000	homologous_same_chrom
chr21_homolog_run0025	chr21	402000	414000	chr21	h1	PAN027#joint#h1_chr21	360211	372213	12000	12000	12002	6	0.988168	homologous_same_chrom
chr21_homolog_run0028	chr21	612000	624000	chr21	h2	PAN027#joint#h2_chr21	1555098	1567106	12000	12000	12008	6	0.979923	homologous_same_chrom
chr21_homolog_run0032	chr21	1056000	1068000	chr21	h1	PAN027#joint#h1_chr21	765688	777687	12000	12000	11999	6	0.993041	homologous_same_chrom
chr21_homolog_run0034	chr21	1086000	1098000	chr21	h1	PAN027#joint#h1_chr21	795342	807342	12000	12000	12000	6	0.984500	homologous_same_chrom
chr21_homolog_run0138	chr21	5680000	5692000	chr21	h2	PAN027#joint#h2_chr21	3937176	3949179	12000	12000	12003	6	0.991043	homologous_same_chrom
chr21_homolog_run0141	chr21	5702000	5714000	chr21	h2	PAN027#joint#h2_chr21	3959290	3971239	12000	12000	11949	6	0.990265	homologous_same_chrom
chr21_homolog_run0159	chr21	6724000	6736000	chr21	h1	PAN027#joint#h1_chr21	6005787	6017785	12000	12000	11998	6	0.997166	homologous_same_chrom
chr21_homolog_run0231	chr21	8168000	8180000	chr21	h2	PAN027#joint#h2_chr21	6332816	6344829	12000	12000	12013	6	0.961231	homologous_same_chrom
chr21_homolog_run0251	chr21	8262000	8274000	chr21	h2	PAN027#joint#h2_chr21	6426848	6438849	12000	12000	12001	6	0.997208	homologous_same_chrom
chr21_homolog_run0327	chr21	8606000	8618000	chr21	h2	PAN027#joint#h2_chr21	6825802	6837653	12000	12000	11851	6	0.992545	homologous_same_chrom
chr21_homolog_run0351	chr21	8812000	8824000	chr21	h2	PAN027#joint#h2_chr21	7119511	7131486	12000	12000	11975	6	0.997701	homologous_same_chrom
chr21_homolog_run0382	chr21	9176000	9188000	chr21	h2	PAN027#joint#h2_chr21	7505229	7517230	12000	12000	12001	6	0.998792	homologous_same_chrom
chr21_homolog_run0405	chr21	9272000	9284000	chr21	h2	PAN027#joint#h2_chr21	7601254	7613244	12000	12000	11990	6	0.988157	homologous_same_chrom
chr21_homolog_run0448	chr21	11994000	12006000	chr21	h2	PAN027#joint#h2_chr21	10485373	10497369	12000	12000	11996	6	0.999500	homologous_same_chrom
chr21_homolog_run0502	chr21	12228000	12240000	chr21	h2	PAN027#joint#h2_chr21	10719305	10731306	12000	12000	12001	6	0.998292	homologous_same_chrom
chr21_homolog_run0541	chr21	12468000	12480000	chr21	h2	PAN027#joint#h2_chr21	10959117	10971119	12000	12000	12002	6	0.999083	homologous_same_chrom
chr21_homolog_run0583	chr21	12734000	12746000	chr21	h1	PAN027#joint#h1_chr21	10723110	10735097	12000	12000	11987	6	0.998957	homologous_same_chrom
chr21_homolog_run0693	chr21	15984000	15996000	chr21	h2	PAN027#joint#h2_chr21	14457706	14469723	12000	12000	12017	6	0.996546	homologous_same_chrom
chr21_homolog_run0991	chr21	26730000	26742000	chr21	h2	PAN027#joint#h2_chr21	25219215	25231215	12000	12000	12000	6	0.999750	homologous_same_chrom
chr21_homolog_run1096	chr21	31274000	31286000	chr21	h2	PAN027#joint#h2_chr21	29760101	29772110	12000	12000	12009	6	0.998793	homologous_same_chrom
chr22_homolog_run0011	chr22	254000	266000	chr22	h1	PAN027#joint#h1_chr22	436655	448666	12000	12000	12011	6	0.987549	homologous_same_chrom
chr22_homolog_run0056	chr22	2742000	2754000	chr22	h2	PAN027#joint#h2_chr22	2966624	2978601	12000	12000	11977	6	0.987672	homologous_same_chrom
chr22_homolog_run0082	chr22	4644000	4656000	chr22	h2	PAN027#joint#h2_chr22	4186321	4198317	12000	12000	11996	6	0.979995	homologous_same_chrom
chr22_homolog_run0105	chr22	5106000	5118000	chr22	h1	PAN027#joint#h1_chr22	14348752	14360697	12000	12000	11945	6	0.968466	homologous_same_chrom
chr22_homolog_run0266	chr22	12308000	12320000	chr22	h1	PAN027#joint#h1_chr22	12617206	12629205	12000	12000	11999	6	0.983791	homologous_same_chrom
chr22_homolog_run0352	chr22	17452000	17464000	chr22	h2	PAN027#joint#h2_chr22	16187046	16199047	12000	12000	12001	6	0.999958	homologous_same_chrom
chr22_homolog_run0460	chr22	20922000	20934000	chr22	h2	PAN027#joint#h2_chr22	19652186	19664186	12000	12000	12000	6	1.000000	homologous_same_chrom
chr22_homolog_run0514	chr22	22088000	22100000	chr22	h2	PAN027#joint#h2_chr22	20878392	20890391	12000	12000	11999	6	0.999375	homologous_same_chrom
chr22_homolog_run0536	chr22	22276000	22288000	chr22	h1	PAN027#joint#h1_chr22	21197137	21209111	12000	12000	11974	6	0.996149	homologous_same_chrom
chr22_homolog_run0592	chr22	24000000	24012000	chr22	h2	PAN027#joint#h2_chr22	22808474	22820474	12000	12000	12000	6	0.998500	homologous_same_chrom
chr22_homolog_run0825	chr22	34288000	34300000	chr22	h2	PAN027#joint#h2_chr22	33089269	33101270	12000	12000	12001	6	0.999375	homologous_same_chrom
chrX_homolog_run0351	chrX	13810000	13822000	chrX	h2	PAN027#joint#h2_chrX	13793452	13805452	12000	12000	12000	6	0.999917	homologous_same_chrom
chrX_homolog_run0438	chrX	15898000	15910000	chrX	h1	PAN027#joint#h1_chrX	15936606	15948605	12000	12000	11999	6	0.999792	homologous_same_chrom
chrX_homolog_run0831	chrX	27996000	28008000	chrX	h2	PAN027#joint#h2_chrX	27976246	27988238	12000	12000	11992	6	0.998499	homologous_same_chrom
chrX_homolog_run1134	chrX	38794000	38806000	chrX	h2	PAN027#joint#h2_chrX	38774221	38786223	12000	12000	12002	6	0.999750	homologous_same_chrom
chrX_homolog_run1362	chrX	45622000	45634000	chrX	h2	PAN027#joint#h2_chrX	45600646	45612646	12000	12000	12000	6	0.999833	homologous_same_chrom
chrX_homolog_run1417	chrX	47234000	47246000	chrX	h2	PAN027#joint#h2_chrX	47214158	47226160	12000	12000	12002	6	0.996334	homologous_same_chrom
chrX_homolog_run1537	chrX	50768000	50780000	chrX	h2	PAN027#joint#h2_chrX	50627848	50639848	12000	12000	12000	6	0.999833	homologous_same_chrom
chrX_homolog_run1589	chrX	51622000	51634000	chrX	h2	PAN027#joint#h2_chrX	51500020	51512024	12000	12000	12004	6	0.999667	homologous_same_chrom
chrX_homolog_run1643	chrX	53320000	53332000	chrX	h2	PAN027#joint#h2_chrX	53192611	53204610	12000	12000	11999	6	0.999708	homologous_same_chrom
chrX_homolog_run1739	chrX	55238000	55250000	chrX	h2	PAN027#joint#h2_chrX	55120658	55132658	12000	12000	12000	6	1.000000	homologous_same_chrom
chrX_homolog_run1864	chrX	56482000	56494000	chrX	h2	PAN027#joint#h2_chrX	56369940	56381939	12000	12000	11999	6	0.998375	homologous_same_chrom
chrX_homolog_run1892	chrX	56808000	56820000	chrX	h2	PAN027#joint#h2_chrX	56695600	56707599	12000	12000	11999	6	0.999792	homologous_same_chrom
chrX_homolog_run1909	chrX	57142000	57154000	chrX	h2	PAN027#joint#h2_chrX	57029599	57041612	12000	12000	12013	6	0.999127	homologous_same_chrom
chrX_homolog_run1945	chrX	61436000	61448000	chrX	h2	PAN027#joint#h2_chrX	61361997	61373997	12000	12000	12000	6	0.999667	homologous_same_chrom
chrX_homolog_run2027	chrX	62752000	62764000	chrX	h2	PAN027#joint#h2_chrX	62674372	62686392	12000	12000	12020	6	0.998837	homologous_same_chrom
chrX_homolog_run2028	chrX	62778000	62790000	chrX	h2	PAN027#joint#h2_chrX	62700391	62712391	12000	12000	12000	6	0.999583	homologous_same_chrom
chrX_homolog_run2038	chrX	62964000	62976000	chrX	h2	PAN027#joint#h2_chrX	62886385	62898421	12000	12000	12036	6	0.997437	homologous_same_chrom
chrX_homolog_run2077	chrX	63506000	63518000	chrX	h2	PAN027#joint#h2_chrX	63428462	63440462	12000	12000	12000	6	0.999417	homologous_same_chrom
chrX_homolog_run2306	chrX	67942000	67954000	chrX	h2	PAN027#joint#h2_chrX	67873640	67885640	12000	12000	12000	6	0.999833	homologous_same_chrom
chrX_homolog_run2385	chrX	69416000	69428000	chrX	h2	PAN027#joint#h2_chrX	69350462	69362461	12000	12000	11999	6	0.999542	homologous_same_chrom
chrX_homolog_run2501	chrX	71170000	71182000	chrX	h2	PAN027#joint#h2_chrX	71105624	71117622	12000	12000	11998	6	0.998417	homologous_same_chrom
chrX_homolog_run2541	chrX	71424000	71436000	chrX	h2	PAN027#joint#h2_chrX	71359422	71371425	12000	12000	12003	6	0.999292	homologous_same_chrom
chrX_homolog_run2671	chrX	73302000	73314000	chrX	h2	PAN027#joint#h2_chrX	73220961	73232963	12000	12000	12002	6	0.998417	homologous_same_chrom
chrX_homolog_run2678	chrX	73386000	73398000	chrX	h2	PAN027#joint#h2_chrX	73304946	73316939	12000	12000	11993	6	0.998457	homologous_same_chrom
chrX_homolog_run2680	chrX	73432000	73444000	chrX	h2	PAN027#joint#h2_chrX	73350944	73362940	12000	12000	11996	6	0.998583	homologous_same_chrom
chrX_homolog_run2690	chrX	73516000	73528000	chrX	h2	PAN027#joint#h2_chrX	73434978	73446977	12000	12000	11999	6	0.998291	homologous_same_chrom
chrX_homolog_run2795	chrX	74684000	74696000	chrX	h2	PAN027#joint#h2_chrX	74602805	74614824	12000	12000	12019	6	0.996881	homologous_same_chrom
chrX_homolog_run2835	chrX	75210000	75222000	chrX	h2	PAN027#joint#h2_chrX	75128829	75140829	12000	12000	12000	6	0.999750	homologous_same_chrom
chrX_homolog_run2851	chrX	75428000	75440000	chrX	h2	PAN027#joint#h2_chrX	75346809	75358809	12000	12000	12000	6	0.999583	homologous_same_chrom
chrX_homolog_run2852	chrX	75442000	75454000	chrX	h2	PAN027#joint#h2_chrX	75360809	75372808	12000	12000	11999	6	0.999542	homologous_same_chrom
chrX_homolog_run2909	chrX	76498000	76510000	chrX	h2	PAN027#joint#h2_chrX	76427326	76439328	12000	12000	12002	6	0.999500	homologous_same_chrom
chrX_homolog_run3048	chrX	79006000	79018000	chrX	h2	PAN027#joint#h2_chrX	78935142	78947142	12000	12000	12000	6	0.999917	homologous_same_chrom
chrX_homolog_run3065	chrX	79138000	79150000	chrX	h1	PAN027#joint#h1_chrX	78732256	78744254	12000	12000	11998	6	0.999917	homologous_same_chrom
chrX_homolog_run3391	chrX	85778000	85790000	chrX	h1	PAN027#joint#h1_chrX	85374223	85386223	12000	12000	12000	6	1.000000	homologous_same_chrom
chrX_homolog_run3922	chrX	98322000	98334000	chrX	h2	PAN027#joint#h2_chrX	98232815	98244815	12000	12000	12000	6	0.999500	homologous_same_chrom
chrX_homolog_run4092	chrX	101270000	101282000	chrX	h2	PAN027#joint#h2_chrX	101180712	101192739	12000	12000	12027	6	0.998633	homologous_same_chrom
chrX_homolog_run4329	chrX	107078000	107090000	chrX	h1	PAN027#joint#h1_chrX	106671128	106683128	12000	12000	12000	6	0.999833	homologous_same_chrom
chrX_homolog_run4554	chrX	111872000	111884000	chrX	h2	PAN027#joint#h2_chrX	111773108	111785108	12000	12000	12000	6	0.998250	homologous_same_chrom
chrX_homolog_run4615	chrX	113218000	113230000	chrX	h2	PAN027#joint#h2_chrX	113119003	113131003	12000	12000	12000	6	0.999917	homologous_same_chrom
chrX_homolog_run4669	chrX	114390000	114402000	chrX	h1	PAN027#joint#h1_chrX	113972355	113984355	12000	12000	12000	6	0.999083	homologous_same_chrom
chrX_homolog_run4840	chrX	118260000	118272000	chrX	h2	PAN027#joint#h2_chrX	118157751	118169751	12000	12000	12000	6	1.000000	homologous_same_chrom
chrX_homolog_run5023	chrX	122174000	122186000	chrX	h2	PAN027#joint#h2_chrX	122065681	122077680	12000	12000	11999	6	0.999792	homologous_same_chrom
chrX_homolog_run5095	chrX	124266000	124278000	chrX	h2	PAN027#joint#h2_chrX	124158738	124170738	12000	12000	12000	6	0.999750	homologous_same_chrom
chrX_homolog_run5190	chrX	126424000	126436000	chrX	h1	PAN027#joint#h1_chrX	126053311	126065308	12000	12000	11997	6	0.999875	homologous_same_chrom
chrX_homolog_run5238	chrX	128324000	128336000	chrX	h2	PAN027#joint#h2_chrX	128216489	128228489	12000	12000	12000	6	0.999917	homologous_same_chrom
chrX_homolog_run5319	chrX	129974000	129986000	chrX	h2	PAN027#joint#h2_chrX	129865418	129877418	12000	12000	12000	6	1.000000	homologous_same_chrom
chrX_homolog_run5327	chrX	130206000	130218000	chrX	h1	PAN027#joint#h1_chrX	129836413	129848413	12000	12000	12000	6	0.999833	homologous_same_chrom
chrX_homolog_run5354	chrX	131088000	131100000	chrX	h2	PAN027#joint#h2_chrX	130979471	130991473	12000	12000	12002	6	0.999500	homologous_same_chrom
chrX_homolog_run5446	chrX	133330000	133342000	chrX	h2	PAN027#joint#h2_chrX	133220906	133232906	12000	12000	12000	6	0.999917	homologous_same_chrom
chrX_homolog_run5521	chrX	135470000	135482000	chrX	h2	PAN027#joint#h2_chrX	135481394	135493394	12000	12000	12000	6	0.999833	homologous_same_chrom
chrX_homolog_run5844	chrX	142738000	142750000	chrX	h2	PAN027#joint#h2_chrX	142757933	142769931	12000	12000	11998	6	0.998833	homologous_same_chrom
chrX_homolog_run6031	chrX	147426000	147438000	chrX	h1	PAN027#joint#h1_chrX	147088830	147100830	12000	12000	12000	6	0.999917	homologous_same_chrom
chrX_homolog_run6070	chrX	148992000	149004000	chrX	h2	PAN027#joint#h2_chrX	149011684	149023684	12000	12000	12000	6	0.999833	homologous_same_chrom
chrX_homolog_run6079	chrX	149202000	149214000	chrX	h2	PAN027#joint#h2_chrX	149221544	149233529	12000	12000	11985	6	0.998455	homologous_same_chrom
chrX_homolog_run6223	chrX	153358000	153370000	chrX	h2	PAN027#joint#h2_chrX	153375416	153387414	12000	12000	11998	6	0.999500	homologous_same_chrom
chr1_homolog_run0001	chr1	0	10000	chr1	h1	PAN027#joint#h1_chr1	47	10042	10000	10000	9995	5	0.991742	homologous_same_chrom
chr1_homolog_run0275	chr1	13966000	13976000	chr1	h2	PAN027#joint#h2_chr1	13976460	13986464	10000	10000	10004	5	0.999800	homologous_same_chrom
chr1_homolog_run0362	chr1	20274000	20284000	chr1	h2	PAN027#joint#h2_chr1	20240354	20250347	10000	10000	9993	5	0.997749	homologous_same_chrom
chr1_homolog_run0531	chr1	28856000	28866000	chr1	h2	PAN027#joint#h2_chr1	28833325	28843325	10000	10000	10000	5	1.000000	homologous_same_chrom
chr1_homolog_run0564	chr1	30714000	30724000	chr1	h2	PAN027#joint#h2_chr1	30689392	30699388	10000	10000	9996	5	0.999800	homologous_same_chrom
chr1_homolog_run0598	chr1	32700000	32710000	chr1	h2	PAN027#joint#h2_chr1	32675584	32685584	10000	10000	10000	5	1.000000	homologous_same_chrom
chr1_homolog_run0643	chr1	34120000	34130000	chr1	h1	PAN027#joint#h1_chr1	34067909	34077909	10000	10000	10000	5	1.000000	homologous_same_chrom
chr1_homolog_run0794	chr1	42252000	42262000	chr1	h2	PAN027#joint#h2_chr1	42235704	42245704	10000	10000	10000	5	0.999600	homologous_same_chrom
chr1_homolog_run0873	chr1	45364000	45374000	chr1	h2	PAN027#joint#h2_chr1	45349676	45359671	10000	10000	9995	5	0.998950	homologous_same_chrom
chr1_homolog_run0945	chr1	47102000	47112000	chr1	h2	PAN027#joint#h2_chr1	47105832	47115830	10000	10000	9998	5	0.998700	homologous_same_chrom
chr1_homolog_run1075	chr1	49828000	49838000	chr1	h2	PAN027#joint#h2_chr1	49836380	49846378	10000	10000	9998	5	0.999400	homologous_same_chrom
chr1_homolog_run1130	chr1	51036000	51046000	chr1	h2	PAN027#joint#h2_chr1	51044400	51054400	10000	10000	10000	5	0.999300	homologous_same_chrom
chr1_homolog_run1235	chr1	55192000	55202000	chr1	h2	PAN027#joint#h2_chr1	55204991	55214978	10000	10000	9987	5	0.998446	homologous_same_chrom
chr1_homolog_run1356	chr1	59868000	59878000	chr1	h1	PAN027#joint#h1_chr1	59840798	59850798	10000	10000	10000	5	0.999700	homologous_same_chrom
chr1_homolog_run1417	chr1	63038000	63048000	chr1	h2	PAN027#joint#h2_chr1	63053005	63063005	10000	10000	10000	5	0.999700	homologous_same_chrom
chr1_homolog_run1458	chr1	65404000	65414000	chr1	h2	PAN027#joint#h2_chr1	65413680	65423706	10000	10000	10026	5	0.994409	homologous_same_chrom
chr1_homolog_run1557	chr1	68182000	68192000	chr1	h2	PAN027#joint#h2_chr1	68192466	68202451	10000	10000	9985	5	0.998846	homologous_same_chrom
chr1_homolog_run1711	chr1	72170000	72180000	chr1	h2	PAN027#joint#h2_chr1	72183496	72193496	10000	10000	10000	5	0.999700	homologous_same_chrom
chr1_homolog_run1840	chr1	76470000	76480000	chr1	h2	PAN027#joint#h2_chr1	76411877	76421877	10000	10000	10000	5	0.999300	homologous_same_chrom
chr1_homolog_run1905	chr1	78594000	78604000	chr1	h1	PAN027#joint#h1_chr1	78488251	78498254	10000	10000	10003	5	0.999650	homologous_same_chrom
chr1_homolog_run1906	chr1	78614000	78624000	chr1	h1	PAN027#joint#h1_chr1	78508250	78518250	10000	10000	10000	5	0.999900	homologous_same_chrom
chr1_homolog_run2078	chr1	83600000	83610000	chr1	h2	PAN027#joint#h2_chr1	83553659	83563655	10000	10000	9996	5	0.999100	homologous_same_chrom
chr1_homolog_run2096	chr1	83682000	83692000	chr1	h2	PAN027#joint#h2_chr1	83635657	83645660	10000	10000	10003	5	0.998350	homologous_same_chrom
chr1_homolog_run2193	chr1	86908000	86918000	chr1	h2	PAN027#joint#h2_chr1	86861043	86871042	10000	10000	9999	5	0.998950	homologous_same_chrom
chr1_homolog_run2492	chr1	94572000	94582000	chr1	h1	PAN027#joint#h1_chr1	94479823	94489823	10000	10000	10000	5	0.999500	homologous_same_chrom
chr1_homolog_run2695	chr1	101104000	101114000	chr1	h1	PAN027#joint#h1_chr1	101011108	101021107	10000	10000	9999	5	0.999650	homologous_same_chrom
chr1_homolog_run2734	chr1	102376000	102386000	chr1	h2	PAN027#joint#h2_chr1	102336746	102346880	10000	10000	10134	5	0.992333	homologous_same_chrom
chr1_homolog_run2780	chr1	103552000	103562000	chr1	h2	PAN027#joint#h2_chr1	103513769	103523770	10000	10000	10001	5	0.999350	homologous_same_chrom
chr1_homolog_run2817	chr1	104674000	104684000	chr1	h1	PAN027#joint#h1_chr1	104584016	104594016	10000	10000	10000	5	1.000000	homologous_same_chrom
chr1_homolog_run2820	chr1	104754000	104764000	chr1	h2	PAN027#joint#h2_chr1	104715148	104725148	10000	10000	10000	5	1.000000	homologous_same_chrom
chr1_homolog_run2882	chr1	106460000	106470000	chr1	h1	PAN027#joint#h1_chr1	106366319	106376319	10000	10000	10000	5	0.999700	homologous_same_chrom
chr1_homolog_run2904	chr1	107338000	107348000	chr1	h2	PAN027#joint#h2_chr1	107294598	107304598	10000	10000	10000	5	0.999500	homologous_same_chrom
chr1_homolog_run2930	chr1	108460000	108470000	chr1	h1	PAN027#joint#h1_chr1	108365617	108375616	10000	10000	9999	5	0.998450	homologous_same_chrom
chr1_homolog_run2992	chr1	110148000	110158000	chr1	h1	PAN027#joint#h1_chr1	110047911	110057911	10000	10000	10000	5	1.000000	homologous_same_chrom
chr1_homolog_run3204	chr1	116892000	116902000	chr1	h2	PAN027#joint#h2_chr1	116853879	116863879	10000	10000	10000	5	0.999700	homologous_same_chrom
chr1_homolog_run3279	chr1	118848000	118858000	chr1	h1	PAN027#joint#h1_chr1	118749786	118759786	10000	10000	10000	5	0.999100	homologous_same_chrom
chr1_homolog_run3324	chr1	119706000	119716000	chr1	h2	PAN027#joint#h2_chr1	119668377	119678382	10000	10000	10005	5	0.997750	homologous_same_chrom
chr1_homolog_run3377	chr1	121434000	121444000	chr1	h2	PAN027#joint#h2_chr1	121396923	121406924	10000	10000	10001	5	0.998450	homologous_same_chrom
chr1_homolog_run3380	chr1	121456000	121466000	chr1	h2	PAN027#joint#h2_chr1	121418926	121428922	10000	10000	9996	5	0.998200	homologous_same_chrom
chr1_homolog_run3406	chr1	128416000	128426000	chr1	h2	PAN027#joint#h2_chr1	129470609	129480609	10000	10000	10000	5	0.999300	homologous_same_chrom
chr1_homolog_run3447	chr1	145194000	145204000	chr1	h1	PAN027#joint#h1_chr1	142342822	142352808	10000	10000	9986	5	0.998196	homologous_same_chrom
chr1_homolog_run3465	chr1	145308000	145318000	chr1	h2	PAN027#joint#h2_chr1	141900803	141910798	10000	10000	9995	5	0.999250	homologous_same_chrom
chr1_homolog_run3477	chr1	145350000	145360000	chr1	h2	PAN027#joint#h2_chr1	141942789	141952794	10000	10000	10005	5	0.998251	homologous_same_chrom
