Name	Sample	Haplotype	Chromosome	Arm	ChromArm	Superpopulation	D1	D2	D3	D4	D5	nearest_same_superpop_name	nearest_same_superpop_distance_d1_d2	nearest_same_superpop_sample	nearest_same_superpop_chromarm
HG00597#2#CM085788.1:8981-228981_chr11_parm	HG00597	2	chr11	p	chr11_p	EAS	-0.4016173936156471	0.09260372822736516	0.12122873422457128	-0.03540220913678978	-0.09302643972742203	HG02040#2#CM087409.1:2042-222042_chr11_parm	2.1069652220441514e-4	HG02040	chr11_p
HG00597#2#CM085789.1:90560407-90710406_chr16_qarm	HG00597	2	chr16	q	chr16_q	EAS	-0.19093520086865662	0.25672591078714907	-0.03391598592185358	-0.3322253730961916	0.23297993256586375	HG02040#2#CM087412.1:90859349-91009348_chr16_qarm	2.2920571523243508e-4	HG02040	chr16_q
HG00597#2#CM085789.1:9757-34757_chr16_parm	HG00597	2	chr16	p	chr16_p	EAS	0.00999926007139137	-0.2568929440755685	0.01136935757186225	0.05120444282101432	-0.023287255775082557	NA18982#1#JBKABS010000016.1:6970-31970_chr16_parm	9.642098391879513e-7	NA18982	chr16_p
HG00597#2#CM085790.1:63422612-63442611_chr19_qarm	HG00597	2	chr19	q	chr19_q	EAS	0.511876845357681	0.18920856206467263	0.1761274981152263	-0.0704374002810683	-0.06814228356914177	HG00597#1#CM085776.1:62172170-62192169_chr19_qarm	1.1102230246251565e-16	HG00597	chr19_q
HG00597#2#CM085790.1:8251-193251_chr19_parm	HG00597	2	chr19	p	chr19_p	EAS	-0.3312523393361038	0.09375206461551916	0.18979543703722038	-0.17719739579227833	0.08030038570341028	HG02155#1#CM091919.1:8144-193144_chr19_parm	1.1666147651239757e-5	HG02155	chr19_p
HG00597#2#CM085791.1:67238506-67343505_chr20_qarm	HG00597	2	chr20	q	chr20_q	EAS	-0.19824354757282975	-0.2982232048141145	0.3551927150410269	-0.036446645636556155	0.0346087948502957	NA18620#2#JBHIJV010000007.1:38393752-38498751_chr20_qarm	0.002744244814702882	NA18620	chr20_q
HG00597#2#CM085791.1:7180-107180_chr20_parm	HG00597	2	chr20	p	chr20_p	EAS	-0.14801942766558146	0.03143286013915111	0.22479234846031945	-0.13156398390999605	0.17040751741560758	NA18974#2#CM089806.1:3538-103538_chr20_parm	7.288660764709493e-4	NA18974	chr20_p
HG00597#2#CM085792.1:153957181-154287180_chrX_qarm	HG00597	2	chrX	q	chrX_q	EAS	0.04224614618250712	-0.1987637783664408	-0.11863245857702259	0.08422869042868816	0.030204720257786675	NA18944#2#CM101684.1:154985845-155315844_chrX_qarm	1.7606968329064282e-5	NA18944	chrX_q
HG00597#2#CM085792.1:8717-508717_chrX_parm	HG00597	2	chrX	p	chrX_p	EAS	0.06099439496104217	-0.16373942125923438	-0.15032920139222533	0.09344118639454882	0.05558059450141548	NA18570#2#CM087691.1:8057-508057_chrX_parm	9.358172233310798e-7	NA18570	chrX_p
HG00597#2#JBHDUV010000009.1:12468-117468_chr18_parm	HG00597	2	chr18	p	chr18_p	EAS	0.031142069337567045	-0.19170695417706177	-0.40215930251467624	-0.27809159450825227	-0.35969824162040337	HG02165#2#JBHDWX010000018.1:14882-119882_chr18_parm	4.058617930895142e-6	HG02165	chr18_p
HG00597#2#JBHDUV010000013.1:11140-81140_chr12_parm	HG00597	2	chr12	p	chr12_p	EAS	-0.11539756189752978	-0.45057536062220316	0.3644716676633418	0.03754554279135844	-0.050055167982291086	HG02027#1#CM086980.1:9789-79789_chr12_parm	4.973909200241638e-5	HG02027	chr12_p
HG00597#2#JBHDUV010000014.1:103382608-103392607_chr13_qarm	HG00597	2	chr13	q	chr13_q	EAS	0.43684208284827564	0.09750175522484592	0.13378050912329725	-0.03785337496155268	-0.08223531042262179	HG02071#1#JBHIGI010000009.1:102792677-102802676_chr13_qarm	4.5698139632043655e-5	HG02071	chr13_q
HG00597#2#JBHDUV010000015.1:45215052-45235051_chr22_qarm	HG00597	2	chr22	q	chr22_q	EAS	0.5200043623383215	0.19250911620437522	0.17868295235858844	-0.06517044400604914	-0.0742776987491672	NA18570#2#CM087690.1:49418986-49438985_chr22_qarm	1.4335663911906343e-5	NA18570	chr22_q
HG00597#2#JBHDUV010000016.1:57799639-57844638_chr17_qarm	HG00597	2	chr17	q	chr17_q	EAS	0.25629497108710775	0.2001688783914267	0.024718174499515282	0.14364336686725032	-0.03671408044948367	NA18960#2#CM101566.1:83961720-84006719_chr17_qarm	2.104654241389579e-4	NA18960	chr17_q
HG00597#2#JBHDUV010000018.1:6187-61187_chr17_parm	HG00597	2	chr17	p	chr17_p	EAS	0.02288607084862182	-0.11225773859402	-0.14872470264056611	-0.03259329574710358	0.11751661666231195	NA18608#1#CM089846.1:12238-52238_chr17_parm	1.2414055022724946e-5	NA18608	chr17_p
HG00597#2#JBHDUV010000021.1:8632-508632_chr21_parm	HG00597	2	chr21	p	chr21_p	EAS	0.07508177396670054	-0.19978189089419351	-0.22314596225057648	0.15527498888509167	0.19052317942379277	HG02392#2#CM099895.1:2360-502360_chr14_parm	7.91420449917536e-5	HG02392	chr14_p
HG00597#2#JBHDUV010000052.1:160821156-160866155_chr7_qarm	HG00597	2	chr7	q	chr7_q	EAS	0.10075431696194007	-0.18922235829198145	-0.19403806327380999	0.15805513024139367	0.16683826240624777	HG02132#1#CM086898.1:161131020-161176019_chr7_qarm	2.6021201141452466e-5	HG02132	chr7_q
HG00597#2#JBHDUV010000054.1:97768447-97893446_chr15_qarm	HG00597	2	chr15	q	chr15_q	EAS	-0.2650809069294879	-0.08639097888655828	0.16101996284235945	0.21237483609854474	-0.3028279419316318	NA18976#1#JBHIJO010000010.1:90511280-90636279_chr15_qarm	4.3793673641482695e-4	NA18976	chr15_q
HG00597#2#JBHDUV010000058.1:36870541-36890540_chr21_qarm	HG00597	2	chr21	q	chr21_q	EAS	0.5187520272508138	0.19081666145003753	0.18064088065873102	-0.06513348511802004	-0.0753479433746972	HG02071#2#JBHIGJ010000051.1:38329614-38349613_chr21_qarm	1.7128096679688807e-5	HG02071	chr21_q
HG00597#2#JBHDUV010000059.1:16121-516121_chr22_parm	HG00597	2	chr22	p	chr22_p	EAS	0.07403448672417591	-0.19576832585317544	-0.21760073962623097	0.15055201023779494	0.18333300176348466	HG00438#2#JAHBCA020000055.1:12253-512253_chr15_parm	1.3270265396438276e-4	HG00438	chr15_p
HG00597#2#JBHDUV010000061.1:15976-515976_chr14_parm	HG00597	2	chr14	p	chr14_p	EAS	0.07543749029496784	-0.20117545581921772	-0.22506755631417566	0.1568504810655019	0.19292939818545599	HG02071#1#JBHIGI010000073.1:4274-504274_chr22_parm	2.6608942572268595e-5	HG02071	chr22_p
HG00609#1#CM086346.1:249663444-249683443_chr1_qarm	HG00609	1	chr1	q	chr1_q	EAS	0.5014558232868368	0.17788184844099497	0.17269033262395678	-0.07308343499726996	-0.06705611299605214	NA18974#1#JBHIJQ010000062.1:115708122-115728121_chr1_qarm	2.0697472511202578e-4	NA18974	chr1_q
HG00609#1#CM086346.1:8848-303848_chr1_parm	HG00609	1	chr1	p	chr1_p	EAS	-0.28522487461822255	0.2869023005791718	-0.08298716898620347	0.18013057377443029	-0.020206621910185577	HG02109#2#JAHEPF020000038.1:8653-303653_chr1_parm	5.272392042975338e-5	HG02109	chr1_p
HG00609#1#CM086347.1:242256760-242376759_chr2_qarm	HG00609	1	chr2	q	chr2_q	EAS	0.002305747560504405	0.1593977766390744	0.023271804675577306	-0.07616774538627967	0.22790782343138694	NA18967#2#CM101511.1:242668600-242788599_chr2_qarm	9.527423965925495e-6	NA18967	chr2_q
HG00609#1#CM086348.1:201473762-201738761_chr3_qarm	HG00609	1	chr3	q	chr3_q	EAS	-0.3755580537038999	0.07909398485668015	0.05274142015157491	-0.10807324953894439	-0.13707872882646271	NA18970#2#CM101480.1:202601628-202866627_chr3_qarm	0.002856937328050729	NA18970	chr3_q
HG00609#1#CM086349.1:18256-78256_chr4_parm	HG00609	1	chr4	p	chr4_p	EAS	0.09461141161714531	-0.15424002613560708	-0.1902275469845086	0.11562294788261859	0.16007991817471104	NA18983#2#CM087431.1:8036-68036_chr4_parm	6.96573456494598e-8	NA18983	chr4_p
HG00609#1#CM086349.1:191323852-191453851_chr4_qarm	HG00609	1	chr4	q	chr4_q	EAS	0.11801605663937045	-0.1361532889044083	-0.16967652599424118	0.09637699878720501	0.15013696577143795	NA18747#1#JBHDWE010000043.1:139925945-140055944_chr4_qarm	1.2834056685746537e-5	NA18747	chr4_q
HG00609#1#CM086350.1:183140756-183340755_chr5_qarm	HG00609	1	chr5	q	chr5_q	EAS	-0.27237146820289093	0.3907286623481895	-0.035854980185118596	0.1846596728072405	-0.04286815098913468	HG02109#2#CM092146.1:181421935-181621934_chr5_qarm	6.83833985355054e-5	HG02109	chr5_q
HG00609#1#CM086351.1:171744424-171894423_chr6_qarm	HG00609	1	chr6	q	chr6_q	EAS	-0.14913825352663698	0.3407677615211102	-0.04323469156929251	0.3547160338991518	-0.13020705794198587	HG005#2#CM099975.1:171927131-172077130_chr6_qarm	1.3157456412132327e-4	HG005	chr6_q
HG00609#1#CM086351.1:3978-103978_chr6_parm	HG00609	1	chr6	p	chr6_p	EAS	-0.21116546301653905	-0.3187759058223007	0.36129380323035604	-0.03127656433196005	0.03393156916682146	NA18945#2#CM101630.1:6916-106916_chr6_parm	1.3965019583126883e-5	NA18945	chr6_p
HG00609#1#CM086352.1:135478775-135783774_chr9_qarm	HG00609	1	chr9	q	chr9_q	EAS	-0.3603145067240679	0.06036649098021412	-0.04026931001204173	-0.20576506640168116	-0.21117439698703078	NA18948#2#JBKACD010000009.1:137597277-137902276_chr9_qarm	1.4116487558989553e-6	NA18948	chr9_q
HG00609#1#CM086352.1:3740-43740_chr9_parm	HG00609	1	chr9	p	chr9_p	EAS	-0.11494634255464002	-0.41538208268263777	0.3334785958933063	0.03970616624395141	-0.06504702511545098	NA18952#1#JBHIJS010000066.1:5159-45159_chr9_parm	1.7225786283094812e-4	NA18952	chr9_p
HG00609#1#CM086353.1:135809898-135924897_chr10_qarm	HG00609	1	chr10	q	chr10_q	EAS	0.21396241015425954	-0.026966443050276692	-0.07716451600052253	0.03071282334463852	0.10791935413741005	HG00673#2#CM089161.1:135664842-135779841_chr10_qarm	2.4477620458211675e-4	HG00673	chr10_q
HG00609#1#CM086353.1:8345-78345_chr10_parm	HG00609	1	chr10	p	chr10_p	EAS	0.026951011725853777	-0.20585236886512825	-0.4051489312432325	-0.26581593348192706	-0.37913108938360474	NA18983#2#CM087435.1:8973-78973_chr10_parm	1.3442304943991989e-15	NA18983	chr10_p
HG00609#1#CM086354.1:9876-219876_chr11_parm	HG00609	1	chr11	p	chr11_p	EAS	-0.3628295198333181	0.06574964459844829	0.1279158585887461	-0.20295739592652276	0.09685337718646887	NA19087#1#CM087701.1:8008-218008_chr11_parm	4.596011381716604e-5	NA19087	chr11_p
HG00609#1#CM086355.1:67561638-67666637_chr20_qarm	HG00609	1	chr20	q	chr20_q	EAS	-0.18712573329579674	-0.2914290844780173	0.3590925803836207	-0.036467167530853224	0.033299976763779014	NA19087#1#CM087703.1:68918216-69023215_chr20_qarm	5.161943669646208e-7	NA19087	chr20_q
HG00609#1#CM086355.1:7348-147348_chr20_parm	HG00609	1	chr20	p	chr20_p	EAS	-0.2594255893492421	0.12300102013563657	0.18318724400668002	-0.22382200558387308	0.21461244324590134	NA18565#1#CM094327.1:4356-144356_chr20_parm	3.0797099009396495e-4	NA18565	chr20_p
HG00609#1#JBHDRX010000001.1:6656-506656_chrY_parm	HG00609	1	chrY	p	chrY_p	EAS	0.06090004718519513	-0.16337305158047216	-0.1499063025940582	0.09310817648662363	0.05532980855679857	HG02129#1#JBHDVA010000060.1:3468-503468_chrY_parm	8.016118954232434e-6	HG02129	chrY_p
HG00609#1#JBHDRX010000003.1:87501094-87541093_chr16_qarm	HG00609	1	chr16	q	chr16_q	EAS	-0.00933508721828514	-0.10118888201311864	-0.20747495125104873	-0.164337477755517	0.043692551277341236	NA18940#1#CM101710.1:88218480-88258479_chr16_qarm	5.857088698700492e-7	NA18940	chr16_q
HG00609#1#JBHDRX010000009.1:4224-44224_chr17_parm	HG00609	1	chr17	p	chr17_p	EAS	0.022818086673482663	-0.11229910942357857	-0.15463174515868883	-0.037653568312372404	0.12337130345864224	NA18971#1#JBHDWK010000015.1:1095-56095_chr17_parm	1.1618468547060798e-5	NA18971	chr17_p
HG00609#1#JBHDRX010000010.1:2112-72112_chr12_parm	HG00609	1	chr12	p	chr12_p	EAS	-0.11529767306479642	-0.45083181205759343	0.3635826200327525	0.038069940738941335	-0.05024467921858678	HG02523#2#CM086944.1:7054-77054_chr12_parm	1.8390888203379647e-4	HG02523	chr12_p
HG00609#1#JBHDRX010000011.1:103554338-103564337_chr13_qarm	HG00609	1	chr13	q	chr13_q	EAS	0.4360891521097928	0.09688622832828729	0.1333927421560384	-0.03794756575666331	-0.08188969727211727	HG02132#1#CM086902.1:107479693-107489692_chr13_qarm	2.6343354672388055e-5	HG02132	chr13_q
HG00609#1#JBHDRX010000013.1:13903864-13928863_chr12_qarm	HG00609	1	chr12	q	chr12_q	EAS	0.1140455220963979	-0.1897126541864489	-0.19554518188401887	0.16395493327267668	0.17423420883642585	HG02135#2#CM088324.1:134990514-135015513_chr12_qarm	1.6489877609677205e-5	HG02135	chr12_q
HG00609#1#JBHDRX010000015.1:17405659-17530658_chr15_qarm	HG00609	1	chr15	q	chr15_q	EAS	-0.2641906333747379	-0.08599552400597005	0.16081295571310952	0.21269631746234965	-0.3029660671338467	HG00558#1#JBHIHC010000013.1:95118017-95243016_chr15_qarm	2.8492725258040572e-5	HG00558	chr15_q
HG00609#1#JBHDRX010000016.1:44441001-44461000_chr22_qarm	HG00609	1	chr22	q	chr22_q	EAS	0.5130138176040316	0.1902143169564177	0.17342432629569668	-0.06528660203965289	-0.07108334085450158	HG02155#2#CM091930.1:61885471-61905470_chr19_qarm	0.001119562343584623	HG02155	chr19_q
HG00609#1#JBHDRX010000018.1:34741913-34761912_chr21_qarm	HG00609	1	chr21	q	chr21_q	EAS	0.5186867201855648	0.19069588754262037	0.18016400627458906	-0.06517917908879811	-0.07534894552728366	HG00609#2#JBHDRY010000047.1:40341750-40361749_chr21_qarm	1.6446050735101012e-6	HG00609	chr21_q
HG00609#1#JBHDRX010000050.1:3615-178615_chr7_parm	HG00609	1	chr7	p	chr7_p	EAS	-0.22314211251098362	0.22946515717852345	-0.03211106976154212	-0.30824761306738835	0.27518815238672645	NA18944#1#CM101646.1:1795-176795_chr7_parm	4.293089296096277e-5	NA18944	chr7_p
HG00609#1#JBHDRX010000055.1:61248962-61268961_chr19_qarm	HG00609	1	chr19	q	chr19_q	EAS	0.5067373676430942	0.18791663911753081	0.1665235194940415	-0.07218705078516316	-0.06444272643062231	NA18608#2#CM089858.1:60782156-60802155_chr19_qarm	2.2178067721994543e-5	NA18608	chr19_q
HG00609#1#JBHDRX010000056.1:11556-181556_chr8_parm	HG00609	1	chr8	p	chr8_p	EAS	-0.2099884160304194	0.31121829357656017	-0.05291555303626171	0.31701650208692034	-0.08806062905136848	NA18960#1#CM101533.1:5069-175069_chr8_parm	1.1560283556267321e-5	NA18960	chr8_p
HG00609#1#JBHDRX010000061.1:13717-513717_chr14_parm	HG00609	1	chr14	p	chr14_p	EAS	0.07540265044722361	-0.20101237921420292	-0.22485368561853686	0.15673142303786947	0.19275347353271782	NA18967#2#CM101519.1:12250-512250_chr15_parm	3.7307581098524985e-5	NA18967	chr15_p
HG00609#1#JBHDRX010000064.1:3734203-4064202_chrY_qarm	HG00609	1	chrY	q	chrY_q	EAS	0.04485247554289104	-0.1965709695781875	-0.12304149835027102	0.08509935850605224	0.031304245149341665	NA18976#1#JBHIJO010000017.1:53186712-53516711_chrX_qarm	1.3997901790793119e-5	NA18976	chrX_q
HG00609#2#CM086356.1:11465-306465_chr1_parm	HG00609	2	chr1	p	chr1_p	EAS	-0.28647340286126655	0.28834763486766046	-0.0826445080075979	0.18302847548397064	-0.022616568425152524	HG02392#1#CM099879.1:3896-298896_chr1_parm	5.252670158176183e-4	HG02392	chr1_p
HG00609#2#CM086356.1:252867232-252882231_chr1_qarm	HG00609	2	chr1	q	chr1_q	EAS	0.508157649093902	0.16644469273995194	0.17933244244604035	-0.05734130531367018	-0.08405056781842966	HG00408#1#JBHDVK010000007.1:109706453-109721452_chr1_qarm	4.59510804026763e-6	HG00408	chr1_q
HG00609#2#CM086357.1:241328830-241443829_chr2_qarm	HG00609	2	chr2	q	chr2_q	EAS	0.017552413657693628	0.1625650924346091	0.02434599717860604	-0.07529509871773171	0.2248791436965452	NA19087#1#CM087692.1:242098036-242213035_chr2_qarm	3.094003397760463e-5	NA19087	chr2_q
HG00609#2#CM086358.1:201657592-201912591_chr3_qarm	HG00609	2	chr3	q	chr3_q	EAS	-0.3904916713825365	0.09125716840056018	0.060682156841798764	-0.12039302394789801	-0.1326151279012404	NA18960#1#CM101528.1:200258492-200513491_chr3_qarm	2.8430334712195776e-5	NA18960	chr3_q
HG00609#2#CM086359.1:10587-70587_chr4_parm	HG00609	2	chr4	p	chr4_p	EAS	0.09461224067028602	-0.15424241042795905	-0.1902310202652598	0.11562578335680551	0.16008454069782643	HG02135#2#JBHIGN010000008.1:12662-72662_chr4_parm	6.694656358291034e-8	HG02135	chr4_p
HG00609#2#CM086359.1:192192143-192327142_chr4_qarm	HG00609	2	chr4	q	chr4_q	EAS	0.11747537052164786	-0.13696763260501355	-0.1703167082070426	0.09673904420113562	0.15067279282368995	NA18971#2#CM087280.1:191170366-191305365_chr4_qarm	1.456488898919204e-5	NA18971	chr4_q
HG00609#2#CM086360.1:182484374-182684373_chr5_qarm	HG00609	2	chr5	q	chr5_q	EAS	-0.27251290047543136	0.3904199234717363	-0.03590499096928804	0.1845358939431649	-0.042848509791260564	NA18948#1#CM101599.1:183192398-183392397_chr5_qarm	1.053788108135389e-5	NA18948	chr5_q
HG00609#2#CM086361.1:170181401-170326400_chr6_qarm	HG00609	2	chr6	q	chr6_q	EAS	-0.1972471010671466	0.304277542688683	-0.07544140367484224	0.3888761012687585	-0.14115031541374354	HG02040#1#CM087376.1:171292605-171437604_chr6_qarm	6.080197701761548e-4	HG02040	chr6_q
HG00609#2#CM086361.1:3769-103769_chr6_parm	HG00609	2	chr6	p	chr6_p	EAS	-0.20688095566226736	-0.311601970138479	0.3733023549311984	-0.03520070712960651	0.0378909012680954	NA18940#2#CM101718.1:5629-105629_chr6_parm	1.3281253638156154e-4	NA18940	chr6_p
HG00609#2#CM086362.1:10232-185232_chr7_parm	HG00609	2	chr7	p	chr7_p	EAS	-0.22590859899859356	0.22730880701678674	-0.033778957431639174	-0.3084457833399975	0.27407390620360994	NA18971#1#CM087295.1:5309-185309_chr7_parm	0.0029819396849993787	NA18971	chr7_p
HG00609#2#CM086362.1:159657946-159662945_chr7_qarm	HG00609	2	chr7	q	chr7_q	EAS	0.12070031676686747	-0.12177575937129449	-0.10722645015524605	0.08194619430464861	0.05891803858377052	HG02514#1#CM098733.1:159880777-159885776_chr7_qarm	6.164300268705295e-16	HG02514	chr7_q
HG00609#2#CM086363.1:10347-180347_chr8_parm	HG00609	2	chr8	p	chr8_p	EAS	-0.21044940301215806	0.31144649807270086	-0.05225565261518764	0.31616858891111727	-0.08763745137670431	HG02132#2#CM086909.1:15674-185674_chr8_parm	1.829617473777189e-4	HG02132	chr8_p
HG00609#2#CM086364.1:130843186-131068185_chr9_qarm	HG00609	2	chr9	q	chr9_q	EAS	-0.19366073555060956	0.17055379241725296	-0.16936318122452781	-0.41156137705302376	0.049779861039830904	HG02391#2#CM087616.1:138575407-138800406_chr9_qarm	2.2755283172644972e-6	HG02391	chr9_q
HG00609#2#CM086364.1:15121-55121_chr9_parm	HG00609	2	chr9	p	chr9_p	EAS	-0.11731515113487638	-0.41664807070233245	0.33203236911896045	0.04050065753409223	-0.06498623310102274	NA18944#1#CM101648.1:5900-45900_chr9_parm	2.2250051583030215e-5	NA18944	chr9_p
HG00609#2#CM086365.1:138377778-138517777_chr10_qarm	HG00609	2	chr10	q	chr10_q	EAS	0.19377492522485343	-0.04559925810010476	-0.09492637678879405	0.04110007440741096	0.11696173580954346	HG02178#2#CM089940.1:137457410-137597409_chr10_qarm	4.549323014769484e-4	HG02178	chr10_q
HG00609#2#CM086365.1:6468-76468_chr10_parm	HG00609	2	chr10	p	chr10_p	EAS	0.02684158318812474	-0.20583899109591636	-0.4054832701900746	-0.26636937141097405	-0.3794788503395802	HG00621#2#CM087868.1:1575-71575_chr10_parm	4.402980043785961e-6	HG00621	chr10_p
HG00609#2#CM086366.1:12356-227356_chr11_parm	HG00609	2	chr11	p	chr11_p	EAS	-0.3584496183221951	0.06484544021181032	0.1242329048518361	-0.1997454156523587	0.09566607959948074	HG00408#2#CM085972.1:7875-222875_chr11_parm	5.958566625334221e-6	HG00408	chr11_p
HG00609#2#CM086367.1:10885-35885_chr16_parm	HG00609	2	chr16	p	chr16_p	EAS	0.010234279855328465	-0.25666285071291617	0.012257514048568197	0.05106878055255233	-0.023098472523138767	HG00673#1#JAHBBZ020000011.1:4275-29275_chr16_parm	1.7276475298073216e-5	HG00673	chr16_p
HG00609#2#CM086367.1:87435212-87585211_chr16_qarm	HG00609	2	chr16	q	chr16_q	EAS	-0.19115775880876237	0.2566163465262543	-0.0342269464967056	-0.33239034120110483	0.23312326837006492	HG02071#1#JBHIGI010000060.1:69153486-69303485_chr16_qarm	8.788484139156333e-6	HG02071	chr16_q
HG00609#2#CM086368.1:12006-27006_chr17_parm	HG00609	2	chr17	p	chr17_p	EAS	0.04280117146831767	-0.12284748272813724	-0.12841726943194304	0.007006393306898333	0.0760245277507865	HG00673#1#JAHBBZ020000047.1:7549-22549_chr17_parm	7.741503523910524e-8	HG00673	chr17_p
HG00609#2#CM086368.1:84857166-84902165_chr17_qarm	HG00609	2	chr17	q	chr17_q	EAS	0.29604035615708285	0.21689488866566037	0.04916870847456548	0.129460830498315	-0.04913449165600783	NA18967#1#CM101503.1:83248576-83293575_chr17_qarm	1.475636862356377e-4	NA18967	chr17_q
HG00609#2#CM086369.1:3650-188650_chr19_parm	HG00609	2	chr19	p	chr19_p	EAS	-0.33129225117785593	0.09380279867996759	0.189930983181116	-0.17722401915215982	0.08029546944600237	NA18971#1#CM087300.1:9269-194269_chr19_parm	5.617648113653548e-6	NA18971	chr19_p
HG00609#2#CM086369.1:60812637-60832636_chr19_qarm	HG00609	2	chr19	q	chr19_q	EAS	0.508642999126533	0.18776156350935394	0.17021170893684132	-0.0724043434723595	-0.06613258784702843	HG00621#1#CM087860.1:61518247-61538246_chr19_qarm	2.002439722859052e-6	HG00621	chr19_q
HG00609#2#JBHDRY010000002.1:6896-76896_chr12_parm	HG00609	2	chr12	p	chr12_p	EAS	-0.11560484139744674	-0.44952151764614595	0.36616946107394915	0.036727070999604226	-0.04960258862292503	NA18976#2#CM089766.1:5905-75905_chr12_parm	8.472309179281507e-5	NA18976	chr12_p
HG00609#2#JBHDRY010000009.1:95640604-95970603_chrX_qarm	HG00609	2	chrX	q	chrX_q	EAS	0.0425520819969896	-0.198710084560974	-0.1186080816463259	0.08471321768943091	0.02997594838330525	HG00423#1#CM089412.1:155288953-155618952_chrX_qarm	4.995343018364272e-6	HG00423	chrX_q
HG00609#2#JBHDRY010000013.1:1239-136239_chr20_parm	HG00609	2	chr20	p	chr20_p	EAS	-0.2581135325273822	0.1321141194096244	0.17841460465757614	-0.22650742923363967	0.21792042450906102	HG00658#2#CM088808.1:7842-142842_chr20_parm	1.0137816608661442e-5	HG00658	chr20_p
HG00609#2#JBHDRY010000015.1:45403229-45423228_chr22_qarm	HG00609	2	chr22	q	chr22_q	EAS	0.5207932465464328	0.19412735599844233	0.18141075343580035	-0.0672636421213162	-0.07434103685539578	HG00706#1#JBJXWD010000009.1:46122864-46142863_chr22_qarm	1.507690894423728e-5	HG00706	chr22_q
HG00609#2#JBHDRY010000017.1:17408347-17533346_chr15_qarm	HG00609	2	chr15	q	chr15_q	EAS	-0.2660956751478289	-0.09332568055821135	0.17165637230593858	0.20368788166336776	-0.2994634627207849	NA18952#2#JBHIJT010000015.1:91322355-91447354_chr15_qarm	9.111327073068116e-6	NA18952	chr15_q
HG00609#2#JBHDRY010000041.1:96580108-96590107_chr13_qarm	HG00609	2	chr13	q	chr13_q	EAS	0.4363885897301658	0.09715537154386736	0.13520671338692453	-0.03785121243280084	-0.08222664199154454	HG02056#1#JBHDVC010000015.1:96581034-96591033_chr13_qarm	5.31210588416183e-5	HG02056	chr13_q
HG00609#2#JBHDRY010000043.1:7222-107222_chr18_parm	HG00609	2	chr18	p	chr18_p	EAS	0.03056952595528485	-0.19212389818632258	-0.40513117632997714	-0.2828416047118097	-0.36521537343396687	HG00673#2#CM089164.1:12771-112771_chr18_parm	1.2739488950849104e-6	HG00673	chr18_p
HG00609#2#JBHDRY010000047.1:40341750-40361749_chr21_qarm	HG00609	2	chr21	q	chr21_q	EAS	0.518685136788378	0.19069544304380528	0.1801623486309196	-0.06517755965970688	-0.07534769446675295	HG00609#1#JBHDRX010000018.1:34741913-34761912_chr21_qarm	1.6446050735101012e-6	HG00609	chr21_q
HG00609#2#JBHDRY010000059.1:11639883-11664882_chr12_qarm	HG00609	2	chr12	q	chr12_q	EAS	0.11417422893656508	-0.19006245956027817	-0.1959844017700666	0.16439654961632286	0.17477936999498583	HG02135#1#CM088314.1:133127080-133152079_chr12_qarm	5.8397073387846265e-8	HG02135	chr12_q
HG00609#2#JBHDRY010000063.1:8714-508714_chrX_parm	HG00609	2	chrX	p	chrX_p	EAS	0.060994708220529534	-0.16374069100772076	-0.15033071775395765	0.09344243189705438	0.05558158069246452	HG00597#2#CM085792.1:8717-508717_chrX_parm	1.307819836633981e-6	HG00597	chrX_p
HG00621#1#CM087847.1:245949181-245964180_chr1_qarm	HG00621	1	chr1	q	chr1_q	EAS	0.5094924590505397	0.16918059928378004	0.179447032394043	-0.05663257564917021	-0.08379054277572295	NA18952#1#JBHIJS010000013.1:105884445-105899444_chr1_qarm	8.446842725841993e-4	NA18952	chr1_q
HG00621#1#CM087847.1:5705-325705_chr1_parm	HG00621	1	chr1	p	chr1_p	EAS	-0.27861437770876046	0.2684168030161279	-0.10888771117844316	0.14347484355956674	-0.05308886595662949	NA18620#2#CM089828.1:5992-325992_chr1_parm	1.9691014268046056e-4	NA18620	chr1_p
HG00621#1#CM087848.1:200010708-200260707_chr3_qarm	HG00621	1	chr3	q	chr3_q	EAS	-0.3918804834994385	0.09274164891237655	0.06507396783726363	-0.11357039818817945	-0.13663418090919108	NA18620#2#CM089830.1:200312574-200562573_chr3_qarm	1.3448728272190603e-4	NA18620	chr3_q
HG00621#1#CM087849.1:12744-72744_chr4_parm	HG00621	1	chr4	p	chr4_p	EAS	0.09461254176602384	-0.15424313442330617	-0.19023208430718927	0.11562661677509604	0.16008597623782983	NA18960#1#CM101529.1:10790-70790_chr4_parm	4.5166580135448504e-8	NA18960	chr4_p
HG00621#1#CM087849.1:191761648-191876647_chr4_qarm	HG00621	1	chr4	q	chr4_q	EAS	0.2129185023232494	-0.028221732113291743	-0.0770370903330635	0.03093469702603403	0.10758442735357333	HG02129#1#CM085848.1:189568919-189683918_chr4_qarm	9.441160455982976e-5	HG02129	chr4_q
HG00621#1#CM087850.1:182114331-182314330_chr5_qarm	HG00621	1	chr5	q	chr5_q	EAS	-0.2724162904297157	0.3902080527904386	-0.03608404708862454	0.1841513300859684	-0.04273083289735468	HG00558#2#CM088523.1:183232850-183432849_chr5_qarm	9.674337754194246e-5	HG00558	chr5_q
