method_id	evidence_layer	comparison_id	query_chrom	query_arm_side	target_chrom	target_arm	support_class	support_bins	paf_rows	aligned_bp_sum	mean_identity_weighted	mean_match_distance
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr4	internal	chr16	chr16p	interchromosomal	71	82	121045	0.964460	0.035540
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr4	internal	chr11	chr11p	interchromosomal	97	195	306345	0.964923	0.035077
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr4	internal	chr10	chr10q	interchromosomal	7	10	7140	0.870005	0.129995
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr4	internal	chr17	chr17q	interchromosomal	1	1	421	0.877069	0.122931
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr4	internal	chr12	chr12p	interchromosomal	8	10	8074	0.912603	0.087397
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr20	chr20q	interchromosomal	48	104	148754	0.977688	0.022312
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr19	chr19q	interchromosomal	54	104	101168	0.906533	0.093467
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr18	chr18q	interchromosomal	30	38	36278	0.936043	0.063957
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr18	chr18p	interchromosomal	27	61	72883	0.935940	0.064060
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr16	chr16p	interchromosomal	135	159	266897	0.984606	0.015394
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr12	chr12p	interchromosomal	33	78	104207	0.949719	0.050281
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr11	chr11p	interchromosomal	110	189	293147	0.984981	0.015019
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr10	chr10q	interchromosomal	37	61	85307	0.942982	0.057018
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr17	chr17p	interchromosomal	15	28	24652	0.924779	0.075221
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr12	chr12q	interchromosomal	111	160	147374	0.878036	0.121964
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr20	chr20p	interchromosomal	96	207	267121	0.949702	0.050298
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr19	chr19p	interchromosomal	85	214	325485	0.980262	0.019738
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr10	chr10p	interchromosomal	24	63	70638	0.928961	0.071039
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr14	chr14q	interchromosomal	29	32	25497	0.883886	0.116114
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr21	chr21p	interchromosomal	203	406	651517	0.911425	0.088575
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr15	chr15p	interchromosomal	176	282	424969	0.921981	0.078019
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr22	chr22p	interchromosomal	188	372	564724	0.929034	0.070966
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr14	chr14p	interchromosomal	115	210	316118	0.940569	0.059431
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr13	chr13p	interchromosomal	43	60	79895	0.950711	0.049289
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr17	chr17q	interchromosomal	4	4	5748	0.949749	0.050251
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr3	internal	chr11	chr11q	interchromosomal	1	2	778	0.795165	0.204835
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr9	chr9_internal	interchromosomal	104	565	867436	0.901203	0.098797
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr4	chr4_internal	interchromosomal	123	573	886069	0.870288	0.129712
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr3	chr3_internal	interchromosomal	102	384	582095	0.926744	0.073256
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr2	chr2_internal	interchromosomal	74	181	238008	0.914637	0.085363
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr1	chr1_internal	interchromosomal	106	415	636498	0.907263	0.092737
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr7	chr7_internal	interchromosomal	4	8	3918	0.879628	0.120372
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr6	chr6_internal	interchromosomal	8	22	21272	0.888755	0.111245
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chrX	chrX_internal	interchromosomal	7	21	20228	0.896359	0.103641
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr8	chr8_internal	interchromosomal	4	45	44658	0.897095	0.102905
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr22	p	chr5	chr5_internal	interchromosomal	5	16	11576	0.894755	0.105245
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr1	chr1_internal	interchromosomal	23	69	84253	0.960330	0.039670
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr4	chr4_internal	interchromosomal	16	41	57515	0.959928	0.040072
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr2	chr2_internal	interchromosomal	16	49	55314	0.954229	0.045771
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr3	chr3_internal	interchromosomal	16	37	33307	0.903137	0.096863
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr7	chr7_internal	interchromosomal	9	29	14515	0.912325	0.087675
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chrX	chrX_internal	interchromosomal	9	23	17820	0.860057	0.139943
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr9	chr9_internal	interchromosomal	7	17	14676	0.932676	0.067324
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr6	chr6_internal	interchromosomal	5	9	6034	0.878181	0.121819
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr5	chr5_internal	interchromosomal	10	18	17851	0.853024	0.146976
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	q	chr8	chr8_internal	interchromosomal	6	13	9565	0.899486	0.100514
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr4	chr4_internal	interchromosomal	137	504	751586	0.930991	0.069009
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr2	chr2_internal	interchromosomal	102	256	340279	0.914238	0.085762
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chrX	chrX_internal	interchromosomal	6	18	15066	0.883519	0.116481
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr9	chr9_internal	interchromosomal	96	517	789291	0.918012	0.081988
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr8	chr8_internal	interchromosomal	3	34	29141	0.896929	0.103071
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr6	chr6_internal	interchromosomal	6	12	12623	0.888045	0.111955
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr5	chr5_internal	interchromosomal	3	8	7310	0.896511	0.103489
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr3	chr3_internal	interchromosomal	87	339	509510	0.945801	0.054199
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr1	chr1_internal	interchromosomal	90	316	491696	0.946365	0.053635
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr21	p	chr7	chr7_internal	interchromosomal	5	8	6612	0.879861	0.120139
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr1	chr1_internal	interchromosomal	27	136	187430	0.964665	0.035335
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chrX	chrX_internal	interchromosomal	10	12	16322	0.965172	0.034828
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr9	chr9_internal	interchromosomal	37	71	96674	0.974977	0.025023
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr4	chr4_internal	interchromosomal	25	88	122526	0.949512	0.050488
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr2	chr2_internal	interchromosomal	28	66	86253	0.969627	0.030373
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr7	chr7_internal	interchromosomal	9	111	123825	0.937285	0.062715
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr6	chr6_internal	interchromosomal	3	7	4820	0.879113	0.120887
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr5	chr5_internal	interchromosomal	2	6	2394	0.912292	0.087708
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr3	chr3_internal	interchromosomal	4	19	9721	0.925877	0.074123
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	q	chr8	chr8_internal	interchromosomal	7	14	14048	0.875594	0.124406
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr6	chr6_internal	interchromosomal	20	106	105308	0.916086	0.083914
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr4	chr4_internal	interchromosomal	54	209	283475	0.951002	0.048998
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr9	chr9_internal	interchromosomal	53	92	141826	0.968340	0.031660
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr2	chr2_internal	interchromosomal	38	149	177339	0.938937	0.061063
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr1	chr1_internal	interchromosomal	45	260	361466	0.953943	0.046057
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr3	chr3_internal	interchromosomal	14	130	139135	0.905576	0.094424
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chrX	chrX_internal	interchromosomal	19	75	75688	0.889633	0.110367
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr7	chr7_internal	interchromosomal	20	137	151018	0.904301	0.095699
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr5	chr5_internal	interchromosomal	14	75	70176	0.906776	0.093224
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr20	p	chr8	chr8_internal	interchromosomal	4	28	26898	0.910884	0.089116
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr22	chr22p	interchromosomal	118	203	273374	0.908971	0.091029
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr21	chr21p	interchromosomal	122	192	262438	0.911456	0.088544
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr15	chr15p	interchromosomal	83	134	193486	0.917370	0.082630
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr14	chr14p	interchromosomal	91	230	332737	0.909809	0.090191
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr20	chr20p	interchromosomal	59	144	168202	0.940607	0.059393
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr14	chr14q	interchromosomal	24	25	18456	0.886476	0.113524
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr19	chr19q	interchromosomal	49	92	81387	0.936481	0.063519
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr12	chr12q	interchromosomal	57	82	86209	0.893637	0.106363
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr18	chr18p	interchromosomal	40	81	109080	0.939153	0.060847
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr19	chr19p	interchromosomal	30	66	101158	0.970386	0.029614
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr10	chr10q	interchromosomal	16	51	77200	0.960548	0.039452
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr18	chr18q	interchromosomal	15	21	18461	0.922849	0.077151
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr13	chr13p	interchromosomal	39	55	71556	0.911756	0.088244
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr10	chr10p	interchromosomal	31	66	89388	0.936986	0.063014
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr16	chr16p	interchromosomal	20	27	44262	0.977398	0.022602
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr11	chr11p	interchromosomal	24	31	46177	0.971539	0.028461
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr17	chr17q	interchromosomal	9	12	21267	0.965515	0.034485
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr11	chr11q	interchromosomal	1	2	778	0.797436	0.202564
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr20	chr20q	interchromosomal	29	69	87046	0.970122	0.029878
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr17	chr17p	interchromosomal	1	2	1750	0.913930	0.086070
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr2	internal	chr12	chr12p	interchromosomal	23	54	80554	0.966311	0.033689
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chrX	chrX_internal	interchromosomal	37	75	53677	0.889230	0.110770
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr1	chr1_internal	interchromosomal	56	171	158172	0.906856	0.093144
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr4	chr4_internal	interchromosomal	41	99	100784	0.921593	0.078407
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr2	chr2_internal	interchromosomal	30	95	88838	0.929479	0.070521
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr3	chr3_internal	interchromosomal	33	88	65439	0.892788	0.107212
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr7	chr7_internal	interchromosomal	17	50	43028	0.868456	0.131544
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr9	chr9_internal	interchromosomal	18	43	35528	0.911013	0.088987
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr5	chr5_internal	interchromosomal	31	103	84743	0.869358	0.130642
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr6	chr6_internal	interchromosomal	39	88	58905	0.876192	0.123808
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	q	chr8	chr8_internal	interchromosomal	11	21	11583	0.856116	0.143884
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr2	chr2_internal	interchromosomal	32	72	102097	0.969155	0.030845
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chrX	chrX_internal	interchromosomal	10	12	14865	0.967401	0.032599
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr4	chr4_internal	interchromosomal	59	228	345334	0.962755	0.037245
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr5	chr5_internal	interchromosomal	5	14	12444	0.928866	0.071134
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr9	chr9_internal	interchromosomal	91	175	279150	0.979086	0.020914
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr1	chr1_internal	interchromosomal	58	338	514190	0.969323	0.030677
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr3	chr3_internal	interchromosomal	4	24	26512	0.942203	0.057797
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr7	chr7_internal	interchromosomal	29	376	521679	0.919003	0.080997
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr8	chr8_internal	interchromosomal	2	4	3590	0.945119	0.054881
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr19	p	chr6	chr6_internal	interchromosomal	2	2	2534	0.950923	0.049077
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr4	chr4_internal	interchromosomal	16	33	27391	0.902713	0.097287
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr3	chr3_internal	interchromosomal	15	35	33100	0.921638	0.078362
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr2	chr2_internal	interchromosomal	15	31	25081	0.915687	0.084313
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr1	chr1_internal	interchromosomal	21	54	35568	0.868695	0.131305
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chrX	chrX_internal	interchromosomal	15	32	26136	0.885017	0.114983
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr5	chr5_internal	interchromosomal	15	32	19145	0.863133	0.136867
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr6	chr6_internal	interchromosomal	9	24	17954	0.872784	0.127216
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr7	chr7_internal	interchromosomal	4	11	4648	0.845367	0.154633
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr8	chr8_internal	interchromosomal	2	3	1998	0.870683	0.129317
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	q	chr9	chr9_internal	interchromosomal	1	3	2476	0.826521	0.173479
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chrX	chrX_internal	interchromosomal	9	15	14176	0.875348	0.124652
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chr1	chr1_internal	interchromosomal	31	131	165201	0.909766	0.090234
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chr9	chr9_internal	interchromosomal	45	184	239298	0.943083	0.056917
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chr2	chr2_internal	interchromosomal	15	78	109708	0.937142	0.062858
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chr6	chr6_internal	interchromosomal	7	23	16255	0.913709	0.086291
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chr4	chr4_internal	interchromosomal	25	109	155373	0.903609	0.096391
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chr3	chr3_internal	interchromosomal	10	25	24702	0.901485	0.098515
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chr7	chr7_internal	interchromosomal	4	8	12096	0.960700	0.039300
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr18	p	chr5	chr5_internal	interchromosomal	4	4	6048	0.951179	0.048821
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	q	chr4	chr4_internal	interchromosomal	13	31	42210	0.964838	0.035162
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	q	chr1	chr1_internal	interchromosomal	12	34	45534	0.970126	0.029874
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	q	chr2	chr2_internal	interchromosomal	9	26	32280	0.962219	0.037781
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	q	chr7	chr7_internal	interchromosomal	1	1	457	0.861345	0.138655
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	q	chr3	chr3_internal	interchromosomal	3	8	7848	0.949294	0.050706
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	q	chr9	chr9_internal	interchromosomal	18	30	37224	0.961697	0.038303
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	q	chr5	chr5_internal	interchromosomal	1	2	2798	0.865378	0.134622
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr9	chr9_internal	interchromosomal	17	95	113407	0.957162	0.042838
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr7	chr7_internal	interchromosomal	4	5	4184	0.906801	0.093199
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr4	chr4_internal	interchromosomal	7	9	11548	0.951607	0.048393
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr1	chr1_internal	interchromosomal	8	11	10775	0.943981	0.056019
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr8	chr8_internal	interchromosomal	1	4	5106	0.867434	0.132566
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr6	chr6_internal	interchromosomal	4	5	5152	0.935553	0.064447
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr5	chr5_internal	interchromosomal	5	8	6259	0.933101	0.066899
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr3	chr3_internal	interchromosomal	2	9	7597	0.849905	0.150095
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr17	p	chr2	chr2_internal	interchromosomal	1	2	1756	0.915819	0.084181
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chr9	chr9_internal	interchromosomal	147	337	551606	0.980193	0.019807
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chr4	chr4_internal	interchromosomal	52	200	290657	0.957744	0.042256
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chr2	chr2_internal	interchromosomal	22	46	69935	0.977644	0.022356
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chr1	chr1_internal	interchromosomal	60	340	472488	0.954379	0.045621
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chr7	chr7_internal	interchromosomal	29	417	547240	0.917231	0.082769
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chrX	chrX_internal	interchromosomal	17	24	26206	0.937547	0.062453
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chr6	chr6_internal	interchromosomal	1	2	950	0.857588	0.142412
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chr3	chr3_internal	interchromosomal	8	21	22324	0.901052	0.098948
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr16	p	chr5	chr5_internal	interchromosomal	1	2	1862	0.847518	0.152482
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chrX	chrX_internal	interchromosomal	7	25	23591	0.888992	0.111008
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr4	chr4_internal	interchromosomal	98	436	666004	0.939822	0.060178
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr3	chr3_internal	interchromosomal	88	302	452105	0.940441	0.059559
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr2	chr2_internal	interchromosomal	57	170	224755	0.902852	0.097148
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr1	chr1_internal	interchromosomal	99	423	624800	0.933769	0.066231
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr6	chr6_internal	interchromosomal	9	25	25168	0.884278	0.115722
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr9	chr9_internal	interchromosomal	100	698	1024692	0.911379	0.088621
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr7	chr7_internal	interchromosomal	2	5	3101	0.877068	0.122932
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr8	chr8_internal	interchromosomal	6	40	48738	0.892446	0.107554
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr15	p	chr5	chr5_internal	interchromosomal	4	12	11576	0.894946	0.105054
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	q	chr4	chr4_internal	interchromosomal	70	238	206964	0.890283	0.109717
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	q	chr2	chr2_internal	interchromosomal	92	340	341345	0.884378	0.115622
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	q	chr1	chr1_internal	interchromosomal	84	363	329205	0.894298	0.105702
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	q	chr9	chr9_internal	interchromosomal	46	134	107205	0.900611	0.099389
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	q	chr5	chr5_internal	interchromosomal	81	249	231367	0.889617	0.110383
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	q	chr3	chr3_internal	interchromosomal	83	309	275601	0.887073	0.112927
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	q	chrX	chrX_internal	interchromosomal	87	287	248054	0.881837	0.118163
sweepga_fastga_f32	raw_many_many	PAN028mat_vs_PAN027_joint	chr14	q	chr8	chr8_internal	interchromosomal	57	183	193635	0.887194	0.112806
