event_id	pair	transmission	query_name	query_arm	query_sample	query_haplotype	query_haplotype_label	query_source_window_native_0based_half_open	local_query_start_0based	local_query_end_0based_exclusive	native_query_start_0based	native_query_end_0based_exclusive	native_query_interval_0based_half_open	segment_length_bp	target_name	target_arm	target_sample	target_haplotype	target_haplotype_label	target_source_window_native_0based_half_open	target_local_interval_0based_if_recovered	target_native_interval_0based_half_open_if_recovered	target_interval_recovery	raw_strict_paf_row_count	raw_strict_paf_query_coverage_check	strand	identity	jaccard	nb	interchromosomal	event_role	query_community	target_community	community_status	patch_pattern_annotation	overlaps_phr	has_phr	geometry_source	target_coordinate_source	annotation_source
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	485769	496880	498034	509145	chrX:498034-509145	11111	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	488962-500000	chrY:494801-505839	direct_sweepga_1to1_noscaffold_paf	1	485769-496880	+	97.2762	0.961477	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN027_chr9q_chr3q_PHR_candidate	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	2	paternal	chr9:135704825-136204825	0	90028	135704825	135794853	chr9:135704825-135794853	90028	PAN011#1#chr9.haplotype1:135595959-136095958_chr9_qarm	chr9q	PAN011	PAN011#1	haplotype1	chr9:135595959-136095959	81323-171346	chr9:135677282-135767305	direct_sweepga_1to1_noscaffold_paf	1	0-90028	+	99.9567	0.999256	direct_1to1	0	same-chromosome context	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN027_chr9q_chr3q_PHR_candidate	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	2	paternal	chr9:135704825-136204825	608	499816	135705433	136204641	chr9:135705433-136204641	499208	PAN011#2#chr9.haplotype2:133240004-133740003_chr9_qarm	chr9q	PAN011	PAN011#2	haplotype2	chr9:133240004-133740004	0-499201	chr9:133240004-133739205	direct_sweepga_1to1_noscaffold_paf	1	608-499816	+	99.9095	0.998481	direct_1to1	0	same-chromosome context	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN027_chr9q_chr3q_PHR_candidate	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	2	paternal	chr9:135704825-136204825	89385	197296	135794210	135902121	chr9:135794210-135902121	107911	PAN011#1#chr9.haplotype1:135595959-136095958_chr9_qarm	chr9q	PAN011	PAN011#1	haplotype1	chr9:135595959-136095959	171517-279487	chr9:135767476-135875446	direct_sweepga_1to1_noscaffold_paf	1	89385-197296	+	99.85	0.997714	direct_1to1	0	same-chromosome context	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN027_chr9q_chr3q_PHR_candidate	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	2	paternal	chr9:135704825-136204825	197198	215654	135902023	135920479	chr9:135902023-135920479	18456	PAN011#1#chr9.haplotype1:135595959-136095958_chr9_qarm	chr9q	PAN011	PAN011#1	haplotype1	chr9:135595959-136095959	278778-297226	chr9:135874737-135893185	direct_sweepga_1to1_noscaffold_paf	1	197198-215654	+	99.2804	0.988898	direct_1to1	0	same-chromosome context	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN027_chr9q_chr3q_PHR_candidate	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	2	paternal	chr9:135704825-136204825	215239	221340	135920064	135926165	chr9:135920064-135926165	6101	PAN011#1#chr9.haplotype1:135595959-136095958_chr9_qarm	chr9q	PAN011	PAN011#1	haplotype1	chr9:135595959-136095959	296879-302973	chr9:135892838-135898932	direct_sweepga_1to1_noscaffold_paf	1	215239-221340	+	99.0504	0.98454	direct_1to1	0	same-chromosome context	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN027_chr9q_chr3q_PHR_candidate	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	2	paternal	chr9:135704825-136204825	221337	248993	135926162	135953818	chr9:135926162-135953818	27656	PAN011#1#chr9.haplotype1:135595959-136095958_chr9_qarm	chr9q	PAN011	PAN011#1	haplotype1	chr9:135595959-136095959	302908-330615	chr9:135898867-135926574	direct_sweepga_1to1_noscaffold_paf	1	221337-248993	+	99.6211	0.994704	direct_1to1	0	same-chromosome context	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN027_chr9q_chr3q_PHR_candidate	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	2	paternal	chr9:135704825-136204825	248923	294987	135953748	135999812	chr9:135953748-135999812	46064	PAN011#1#chr9.haplotype1:135595959-136095958_chr9_qarm	chr9q	PAN011	PAN011#1	haplotype1	chr9:135595959-136095959	330475-376546	chr9:135926434-135972505	direct_sweepga_1to1_noscaffold_paf	1	248923-294987	+	99.6074	0.993919	direct_1to1	0	same-chromosome context	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN027_chr9q_chr3q_PHR_candidate	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	2	paternal	chr9:135704825-136204825	370317	499816	136075142	136204641	chr9:136075142-136204641	129499	PAN011#1#chr1.haplotype1:5081-505080_chr1_parm	chr1p	PAN011	PAN011#1	haplotype1	chr1:5081-505081	799-130363	chr1:5880-135444	direct_sweepga_1to1_noscaffold_paf	1	370317-499816	-	99.4971	0.991858	direct_1to1	1	side fragment	not_available	not_available	not_available	not_available	not_joined_to_graph_patch	not_joined_to_graph_patch	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	515	49569	134381500	134430554	chr9:134381500-134430554	49054	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	PAN027#2	paternal	chr9:135704825-136204825	0-49025	chr9:135704825-135753850	direct_sweepga_1to1_noscaffold_paf	1	515-49569	+	99.7331	0.996519	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	4657	185032	134385642	134566017	chr9:134385642-134566017	180375	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	PAN027	PAN027#1	maternal	chr9:128564684-129064684	0-180430	chr9:128564684-128745114	direct_sweepga_1to1_noscaffold_paf	1	4657-185032	+	99.8172	0.997625	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	48888	198237	134429873	134579222	chr9:134429873-134579222	149349	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	PAN027#2	paternal	chr9:135704825-136204825	48150-197478	chr9:135752975-135902303	direct_sweepga_1to1_noscaffold_paf	1	48888-198237	+	99.7972	0.997078	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	184056	198237	134565041	134579222	chr9:134565041-134579222	14181	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	PAN027	PAN027#1	maternal	chr9:128564684-129064684	179281-193469	chr9:128743965-128758153	direct_sweepga_1to1_noscaffold_paf	1	184056-198237	+	98.0637	0.971302	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	199232	216060	134580217	134597045	chr9:134580217-134597045	16828	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	PAN027	PAN027#1	maternal	chr9:128564684-129064684	194877-211690	chr9:128759561-128776374	direct_sweepga_1to1_noscaffold_paf	1	199232-216060	+	99.359	0.990592	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	199232	249377	134580217	134630362	chr9:134580217-134630362	50145	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	PAN027#2	paternal	chr9:135704825-136204825	198825-248993	chr9:135903650-135953818	direct_sweepga_1to1_noscaffold_paf	1	199232-249377	+	99.52	0.99263	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	215645	250207	134596630	134631192	chr9:134596630-134631192	34562	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	PAN027	PAN027#1	maternal	chr9:128564684-129064684	211343-245929	chr9:128776027-128810613	direct_sweepga_1to1_noscaffold_paf	1	215645-250207	+	99.3816	0.989641	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	249237	353139	134630222	134734124	chr9:134630222-134734124	103902	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	PAN027#2	paternal	chr9:135704825-136204825	248923-352856	chr9:135953748-136057681	direct_sweepga_1to1_noscaffold_paf	1	249237-353139	+	99.7941	0.996628	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	250102	301922	134631087	134682907	chr9:134631087-134682907	51820	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	PAN027	PAN027#1	maternal	chr9:128564684-129064684	245874-297699	chr9:128810558-128862383	direct_sweepga_1to1_noscaffold_paf	1	250102-301922	+	99.6566	0.993556	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap1.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	351124	499405	134732109	134880390	chr9:134732109-134880390	148281	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	PAN027#2	paternal	chr9:135704825-136204825	351275-499630	chr9:136056100-136204455	direct_sweepga_1to1_noscaffold_paf	1	351124-499405	+	99.7359	0.995976	direct_1to1	0	same-chromosome context	C3	C3	same_chr	same_chr	False	True	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN028mat_vs_PAN027_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
