event_id	comparison_id	filter_mode	filter_label	chop_length_bp	query_name	query_chrom	window_start_abs	window_end_abs	query_start_abs	query_end_abs	window_overlap_bp	target_name	target_chrom	target_start	target_end	strand	matches	alignment_length	identity	expected_target_chroms	is_expected_target	filtered_paf	filtered_paf_line
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134695904	134697904	2000	PAN027#joint#h2_chr9	chr9	136019794	136021794	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000845
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134697904	134699904	2000	PAN027#joint#h2_chr9	chr9	136021794	136023794	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000846
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134699904	134701904	2000	PAN027#joint#h2_chr9	chr9	136023794	136025793	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000847
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134701904	134703904	2000	PAN027#joint#h2_chr9	chr9	136025793	136027794	+	1999	2001	0.999000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000848
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134703904	134705904	2000	PAN027#joint#h2_chr9	chr9	136027794	136029794	+	1998	2000	0.999000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000849
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134705904	134707904	2000	PAN027#joint#h2_chr9	chr9	136029794	136031794	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000850
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134709904	134711904	2000	PAN027#joint#h2_chr9	chr9	136033793	136035793	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000851
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134713904	134715904	2000	PAN027#joint#h2_chr9	chr9	136037793	136039793	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000852
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134715904	134717904	2000	PAN027#joint#h2_chr9	chr9	136039793	136041793	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000853
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134717904	134719904	2000	PAN027#joint#h2_chr9	chr9	136041793	136043793	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000854
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134719904	134721904	2000	PAN027#joint#h2_chr9	chr9	136043793	136045793	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000855
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134721904	134723904	2000	PAN027#joint#h2_chr9	chr9	136045793	136047793	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000856
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134723904	134725904	2000	PAN027#joint#h2_chr9	chr9	136047793	136049793	+	1998	2000	0.999000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000857
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134725904	134727904	2000	PAN027#joint#h2_chr9	chr9	136049793	136051793	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000858
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134727904	134729904	2000	PAN027#joint#h2_chr9	chr9	136051793	136053793	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000859
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134729904	134731904	2000	PAN027#joint#h2_chr9	chr9	136053793	136055793	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000860
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134630769	134632769	2000	PAN027#joint#h1_chr9	chr9	128810501	128812501	+	1990	2000	0.995000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000861
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134632769	134634769	2000	PAN027#joint#h1_chr9	chr9	128812501	128814501	+	1998	2000	0.999000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000862
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134634769	134636769	2000	PAN027#joint#h1_chr9	chr9	128814501	128816501	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000863
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134636769	134638769	2000	PAN027#joint#h1_chr9	chr9	128816501	128818501	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000864
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134638769	134640769	2000	PAN027#joint#h1_chr9	chr9	128818501	128820501	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000865
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134640769	134642769	2000	PAN027#joint#h1_chr9	chr9	128820501	128822501	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000866
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134642769	134644769	2000	PAN027#joint#h1_chr9	chr9	128822501	128824501	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000867
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134644769	134646769	2000	PAN027#joint#h1_chr9	chr9	128824501	128826501	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000868
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134646769	134648769	2000	PAN027#joint#h1_chr9	chr9	128826501	128828501	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000869
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134648769	134650769	2000	PAN027#joint#h1_chr9	chr9	128828501	128830501	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000870
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134656769	134658769	2000	PAN027#joint#h1_chr9	chr9	128836501	128838501	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000871
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134658769	134660769	2000	PAN027#joint#h1_chr9	chr9	128838501	128840501	+	1998	2000	0.999000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000872
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134670769	134672769	2000	PAN027#joint#h1_chr9	chr9	128850507	128852507	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000873
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134693495	134695495	2000	PAN027#joint#h1_chr16	chr16	91421196	91423196	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000874
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134689495	134691495	2000	PAN027#joint#h2_chr16	chr16	90382825	90384825	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000875
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134695495	134697495	2000	PAN027#joint#h2_chr16	chr16	90388812	90390812	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000876
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134705531	134707531	2000	PAN027#joint#h1_chr9	chr9	128885034	128887034	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000877
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134683594	134685594	2000	PAN027#joint#h1_chr16	chr16	201474	203474	-	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000878
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134717518	134719518	2000	PAN027#joint#h1_chr3	chr3	201242570	201244570	+	2000	2000	1.000000	chr3	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000879
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134719518	134721518	2000	PAN027#joint#h1_chr3	chr3	201244570	201246570	+	2000	2000	1.000000	chr3	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000880
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134723518	134725518	2000	PAN027#joint#h1_chr3	chr3	201248590	201250590	+	1999	2000	0.999500	chr3	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000881
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134727518	134729518	2000	PAN027#joint#h1_chr3	chr3	201252590	201254590	+	2000	2000	1.000000	chr3	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000882
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134729518	134731518	2000	PAN027#joint#h1_chr3	chr3	201254590	201256590	+	2000	2000	1.000000	chr3	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000883
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134713518	134715518	2000	PAN027#joint#h2_chr3	chr3	202380605	202382605	+	2000	2000	1.000000	chr3	yes	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000884
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134733791	134735791	2000	PAN027#joint#h2_chr9	chr9	136058118	136060118	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000885
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134751791	134753791	2000	PAN027#joint#h2_chr9	chr9	136076188	136078188	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000886
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134755791	134757791	2000	PAN027#joint#h2_chr9	chr9	136080188	136082188	+	1998	2000	0.999000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000887
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134757791	134759791	2000	PAN027#joint#h2_chr9	chr9	136082188	136084187	+	1997	2000	0.998500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000888
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134759791	134761791	2000	PAN027#joint#h2_chr9	chr9	136084187	136086187	+	1996	2000	0.998000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000889
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134761791	134763791	2000	PAN027#joint#h2_chr9	chr9	136086187	136088187	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000890
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134763791	134765791	2000	PAN027#joint#h2_chr9	chr9	136088187	136090187	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000891
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134765791	134767791	2000	PAN027#joint#h2_chr9	chr9	136090187	136092187	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000892
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134767791	134769791	2000	PAN027#joint#h2_chr9	chr9	136092187	136094187	+	1999	2000	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000893
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134769791	134771791	2000	PAN027#joint#h2_chr9	chr9	136094187	136096187	+	1998	2000	0.999000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000894
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134771791	134773791	2000	PAN027#joint#h2_chr9	chr9	136096187	136098187	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000895
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	no_merge_ani	no-merge ANI	2000	PAN028#1#chr9	chr9	134380985	134880985	134773791	134775791	2000	PAN027#joint#h2_chr9	chr9	136098187	136100187	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN028mat_vs_PAN027_joint.l2000.no_merge_ani.paf.gz	1000896
