method_id	method_family	method_label	comparison_id	comparison_label	fastga_frequency	chop_length_bp	filter_id	chunk_mode	scoring	query_arm_proxy	target_arm_proxy	query_chrom	target_chrom	support_bp	row_count	mean_identity	interchromosomal
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr4q	chr7q	chr4	chr7	409	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr4q	chr8p	chr4	chr8	139	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr4q	chr9p	chr4	chr9	90	3	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr4q	chr9q	chr4	chr9	99	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr4q	chrXp	chr4	chrX	28	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr4q	chrXq	chr4	chrX	130	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr12p	chr5	chr12	8	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr13p	chr5	chr13	92	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr14p	chr5	chr14	12	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr15q	chr5	chr15	50	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr16q	chr5	chr16	327	3	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr18p	chr5	chr18	386	3	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr19p	chr5	chr19	40020	6	0.974251	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr1p	chr5	chr1	1	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr21p	chr5	chr21	3404	1	0.999706	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr3p	chr5	chr3	100	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr3q	chr5	chr3	2	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr4p	chr5	chr4	480	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr5p	chr5	chr5	84839342	8676	0.997724	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr5q	chr5	chr5	260126	27	0.998874	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr6p	chr5	chr6	31	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr6q	chr5	chr6	9	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr7p	chr5	chr7	38	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr7q	chr5	chr7	97	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5p	chr9q	chr5	chr9	203	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr11p	chr5	chr11	1360	1	0.997794	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr12p	chr5	chr12	88	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr13q	chr5	chr13	161	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr14q	chr5	chr14	288	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr18q	chr5	chr18	17	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr1p	chr5	chr1	11632	5	0.999226	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr1q	chr5	chr1	38	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr22p	chr5	chr22	18	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr2p	chr5	chr2	124	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr3q	chr5	chr3	381	1	0.997375	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr5p	chr5	chr5	250126	26	0.999205	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr5q	chr5	chr5	89071723	9075	0.998374	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr7p	chr5	chr7	138	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr7q	chr5	chr7	105	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr9p	chr5	chr9	57	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chr9q	chr5	chr9	10000	1	0.995600	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chrXp	chr5	chrX	427	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr5q	chrXq	chr5	chrX	205	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6p	chr16q	chr6	chr16	436	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6p	chr1p	chr6	chr1	158	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6p	chr1q	chr6	chr1	469	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6p	chr3q	chr6	chr3	120	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6p	chr6p	chr6	chr6	85800580	8583	0.999990	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6p	chr9q	chr6	chr9	152	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6q	chr11q	chr6	chr11	317	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6q	chr16p	chr6	chr16	291	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6q	chr1p	chr6	chr1	105	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr6q	chr6q	chr6	chr6	85841179	8587	0.999989	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr11p	chr7	chr11	121	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr12q	chr7	chr12	336	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr15p	chr7	chr15	144	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr1p	chr7	chr1	91	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr1q	chr7	chr1	2555	9	0.962477	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr21p	chr7	chr21	25	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr22p	chr7	chr22	6	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr2q	chr7	chr2	162	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr3q	chr7	chr3	613	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr4p	chr7	chr4	119	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr4q	chr7	chr4	353	3	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr5p	chr7	chr5	167	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr5q	chr7	chr5	2869	2	0.997214	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr6p	chr7	chr6	190	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr6q	chr7	chr6	258	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr7p	chr7	chr7	74519646	7633	0.998029	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr7q	chr7	chr7	188970	21	0.998910	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr9p	chr7	chr9	239	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chr9q	chr7	chr9	271	3	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7p	chrXq	chr7	chrX	1	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr10p	chr7	chr10	122	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr12q	chr7	chr12	200	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr13q	chr7	chr13	227	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr14q	chr7	chr14	134	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr1p	chr7	chr1	241	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr1q	chr7	chr1	50	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr20p	chr7	chr20	13	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr2p	chr7	chr2	736	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr3p	chr7	chr3	614	4	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr4p	chr7	chr4	306	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr4q	chr7	chr4	110	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr5p	chr7	chr5	197	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr5q	chr7	chr5	97	2	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr7p	chr7	chr7	190104	24	0.999569	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr7q	chr7	chr7	77689196	7941	0.998346	no
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr8p	chr7	chr8	5	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr9p	chr7	chr9	473	3	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chr9q	chr7	chr9	434	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chrXp	chr7	chrX	107	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr7q	chrXq	chr7	chrX	22	1	1.000000	yes
sweepga_fastga_f16_l10000_PAN028mat_vs_PAN027_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN028mat_vs_PAN027_joint	PAN028mat_vs_PAN027	16	10000	one_to_one_ani_o0	query-grid	ani	chr8p	chr1p	chr8	chr1	10000	1	0.999700	yes
