view	view_label	query_arm	n_segments	covered_bp_binned	interchromosomal_bp_binned	rank2plus_present_bp_binned	multi_target_bp_binned	old_n1_target_absent_bp_binned	target_arms	target_hap_arms	added_target_arms_vs_old
sweepga_paf_1_many	sweepGA PAF 1:many	chr9q	41	500000	151000	455000	151000	0	chr5q,chr6p,chr6q,chr9q,chr15q,chr16q,chr17q	PAN010#2:chr5q,PAN010#2:chr6p,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr16q,PAN010#2:chr17q	chr5q,chr6p,chr6q,chr16q,chr17q
sweepga_paf_1_many	sweepGA PAF 1:many	chr10p	6	500000	4000	499000	4000	0	chr10p,chr18p	PAN010#1:chr10p,PAN010#2:chr10p,PAN010#1:chr18p	chr18p
sweepga_paf_1_many	sweepGA PAF 1:many	chr10q	27	500000	7000	417000	7000	0	chr4q,chr10q,chr19q	PAN010#1:chr4q,PAN010#1:chr10q,PAN010#2:chr10q,PAN010#1:chr19q	chr4q,chr19q
sweepga_paf_1_many	sweepGA PAF 1:many	chr11p	25	500000	49000	348000	49000	0	chr1p,chr6p,chr7p,chr8p,chr11p,chr16p,chr17p,chr17q,chr20p	PAN010#1:chr1p,PAN010#1:chr6p,PAN010#1:chr7p,PAN010#1:chr8p,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#1:chr17p,PAN010#1:chr17q,PAN010#1:chr20p	chr1p,chr6p,chr7p,chr8p,chr16p,chr17p,chr17q,chr20p
sweepga_paf_1_many	sweepGA PAF 1:many	chr11q	5	500000	0	500000	0	0	chr11q	PAN010#1:chr11q,PAN010#2:chr11q	
sweepga_paf_1_many	sweepGA PAF 1:many	chr12p	2	500000	0	496000	0	0	chr12p	PAN010#1:chr12p,PAN010#2:chr12p	
sweepga_paf_1_many	sweepGA PAF 1:many	chr12q	4	500000	0	494000	0	0	chr12q	PAN010#1:chr12q,PAN010#2:chr12q	
sweepga_paf_1_many	sweepGA PAF 1:many	chr13p	375	500000	461000	451000	458000	1000	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_1_many	sweepGA PAF 1:many	chr13q	7	500000	0	498000	0	0	chr13q	PAN010#1:chr13q,PAN010#2:chr13q	
sweepga_paf_1_many	sweepGA PAF 1:many	chr14p	61	500000	261000	294000	261000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#1:chr22p	chr13p,chr15p,chr21p,chr22p
sweepga_paf_1_many	sweepGA PAF 1:many	chr14q	8	500000	0	478000	0	0	chr14q	PAN010#1:chr14q,PAN010#2:chr14q	
sweepga_paf_1_many	sweepGA PAF 1:many	chr15p	65	500000	188000	309000	188000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#1:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#1:chr22p	chr13p,chr14p,chr21p,chr22p
sweepga_paf_1_many	sweepGA PAF 1:many	chr15q	13	500000	37000	444000	37000	0	chr3q,chr6q,chr15q,chr20q	PAN010#1:chr3q,PAN010#1:chr6q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#1:chr20q	chr3q,chr6q,chr20q
sweepga_paf_1_many	sweepGA PAF 1:many	chr16p	38	500000	200000	413000	198000	0	chr3q,chr6p,chr7p,chr8p,chr9q,chr10p,chr11p,chr16p,chr16q,chr18p,chr19p	PAN010#2:chr3q,PAN010#2:chr6p,PAN010#2:chr7p,PAN010#2:chr8p,PAN010#2:chr9q,PAN010#2:chr10p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#2:chr16p,PAN010#2:chr16q,PAN010#2:chr18p,PAN010#1:chr19p,PAN010#2:chr19p	chr3q,chr6p,chr7p,chr8p,chr9q,chr10p,chr11p,chr16q,chr18p,chr19p
sweepga_paf_1_many	sweepGA PAF 1:many	chr16q	21	500000	73000	431000	73000	0	chr2q,chr3q,chr5q,chr9q,chr16p,chr16q,chr20p	PAN010#1:chr2q,PAN010#1:chr3q,PAN010#1:chr5q,PAN010#1:chr9q,PAN010#1:chr16p,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr20p	chr2q,chr3q,chr5q,chr9q,chr16p,chr20p
sweepga_paf_1_many	sweepGA PAF 1:many	chr17p	38	500000	17000	462000	17000	0	chr11p,chr16p,chr17p	PAN010#1:chr11p,PAN010#1:chr16p,PAN010#1:chr17p,PAN010#2:chr17p	chr11p,chr16p
sweepga_paf_1_many	sweepGA PAF 1:many	chr17q	17	500000	36000	488000	36000	0	chr6q,chr11p,chr17q,chr21q,chr22q	PAN010#2:chr6q,PAN010#2:chr11p,PAN010#1:chr17q,PAN010#2:chr17q,PAN010#2:chr21q,PAN010#2:chr22q	chr6q,chr11p,chr21q,chr22q
sweepga_paf_1_many	sweepGA PAF 1:many	chr18p	4	500000	5000	458000	5000	0	chr10p,chr18p	PAN010#2:chr10p,PAN010#1:chr18p,PAN010#2:chr18p	chr18p
sweepga_paf_1_many	sweepGA PAF 1:many	chr18q	4	500000	0	498000	0	0	chr18q	PAN010#1:chr18q,PAN010#2:chr18q	
sweepga_paf_1_many	sweepGA PAF 1:many	chr19p	21	500000	89000	441000	89000	0	chr7p,chr11p,chr16p,chr19p	PAN010#1:chr7p,PAN010#1:chr11p,PAN010#1:chr16p,PAN010#1:chr19p,PAN010#2:chr19p	chr7p,chr11p,chr16p
sweepga_paf_1_many	sweepGA PAF 1:many	chr19q	9	500000	9000	495000	9000	0	chr2q,chr10q,chr19q	PAN010#2:chr2q,PAN010#2:chr10q,PAN010#1:chr19q,PAN010#2:chr19q	chr2q,chr10q
sweepga_paf_1_many	sweepGA PAF 1:many	chr20p	12	500000	31000	500000	31000	0	chr9p,chr11p,chr20p	PAN010#1:chr9p,PAN010#1:chr11p,PAN010#1:chr20p,PAN010#2:chr20p	chr9p,chr11p
sweepga_paf_1_many	sweepGA PAF 1:many	chr20q	4	500000	0	472000	0	0	chr20q	PAN010#1:chr20q,PAN010#2:chr20q	
sweepga_paf_1_many	sweepGA PAF 1:many	chr21p	177	500000	477000	479000	476000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_1_many	sweepGA PAF 1:many	chr21q	4	500000	0	494000	0	0	chr21q	PAN010#1:chr21q,PAN010#2:chr21q	
sweepga_paf_1_many	sweepGA PAF 1:many	chr22p	187	500000	499000	490000	493000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#1:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_1_many	sweepGA PAF 1:many	chr22q	4	484000	0	475000	0	0	chr22q	PAN010#1:chr22q,PAN010#2:chr22q	
sweepga_paf_1_many	sweepGA PAF 1:many	chrXp	28	497000	0	438000	0	0	chrXp	PAN010#1:chrXp,PAN010#2:chrXp	
sweepga_paf_1_many	sweepGA PAF 1:many	chrXq	2	500000	0	491000	0	0	chrXq	PAN010#1:chrXq,PAN010#2:chrXq	
sweepga_paf_2_many	sweepGA PAF 2:many	chr1p	70	500000	106000	440000	106000	0	chr1p,chr5q,chr6p,chr6q,chr7p,chr8p,chr9q,chr11p,chr19p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#1:chr9q,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr19p,PAN010#2:chr19p	chr5q,chr6p,chr6q,chr7p,chr8p,chr9q,chr11p,chr19p
sweepga_paf_2_many	sweepGA PAF 2:many	chr1q	45	500000	8000	412000	8000	0	chr1q,chr4q,chr21q,chr22q	PAN010#1:chr1q,PAN010#2:chr1q,PAN010#2:chr4q,PAN010#1:chr21q,PAN010#2:chr22q	chr4q,chr21q,chr22q
sweepga_paf_2_many	sweepGA PAF 2:many	chr2p	11	500000	0	498000	0	0	chr2p	PAN010#1:chr2p,PAN010#2:chr2p	
sweepga_paf_2_many	sweepGA PAF 2:many	chr2q	26	500000	26000	495000	26000	0	chr2q,chr6p,chr6q,chr10q,chr16q	PAN010#1:chr2q,PAN010#2:chr2q,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#1:chr10q,PAN010#1:chr16q,PAN010#2:chr16q	chr6p,chr6q,chr10q,chr16q
sweepga_paf_2_many	sweepGA PAF 2:many	chr3p	3	500000	0	494000	0	0	chr3p	PAN010#1:chr3p,PAN010#2:chr3p	
sweepga_paf_2_many	sweepGA PAF 2:many	chr3q	78	500000	214000	487000	214000	0	chr3q,chr5q,chr7p,chr9q,chr16p,chr16q,chr19p	PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr5q,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr16p,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr19p	chr3q,chr5q,chr7p,chr9q,chr16p,chr16q,chr19p
sweepga_paf_2_many	sweepGA PAF 2:many	chr4p	8	500000	22000	495000	22000	0	chr4p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr4p,PAN010#2:chr4p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr21p,PAN010#2:chr22p	chr14p,chr15p,chr21p,chr22p
sweepga_paf_2_many	sweepGA PAF 2:many	chr4q	37	500000	49000	458000	49000	0	chr4q,chr10q	PAN010#1:chr4q,PAN010#2:chr4q,PAN010#1:chr10q,PAN010#2:chr10q	chr10q
sweepga_paf_2_many	sweepGA PAF 2:many	chr5p	11	500000	0	469000	0	0	chr5p	PAN010#1:chr5p,PAN010#2:chr5p	
sweepga_paf_2_many	sweepGA PAF 2:many	chr5q	66	500000	169000	495000	169000	0	chr3q,chr5q,chr6q,chr9q,chr15q,chr16q,chr17q	PAN010#2:chr3q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#2:chr16q,PAN010#1:chr17q,PAN010#2:chr17q	chr3q,chr6q,chr9q,chr15q,chr16q,chr17q
sweepga_paf_2_many	sweepGA PAF 2:many	chr6p	42	500000	132000	463000	132000	0	chr1p,chr2q,chr5q,chr6p,chr6q,chr7p,chr8p,chr9q,chr11p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#2:chr2q,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#1:chr9q,PAN010#1:chr11p,PAN010#2:chr11p	chr1p,chr2q,chr5q,chr6q,chr7p,chr8p,chr9q,chr11p
sweepga_paf_2_many	sweepGA PAF 2:many	chr6q	67	500000	106000	484000	107000	0	chr2q,chr5q,chr6p,chr6q,chr9q,chr15q,chr16q,chr17q,chr19q	PAN010#1:chr2q,PAN010#2:chr2q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#1:chr16q,PAN010#1:chr17q,PAN010#2:chr17q,PAN010#1:chr19q	chr2q,chr5q,chr6p,chr9q,chr15q,chr16q,chr17q,chr19q
sweepga_paf_2_many	sweepGA PAF 2:many	chr7p	67	500000	147000	498000	147000	0	chr1p,chr3q,chr6p,chr7p,chr9p,chr9q,chr11p,chr16p,chr16q,chr19p,chr20p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#2:chr6p,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr9p,PAN010#2:chr9q,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#2:chr16q,PAN010#1:chr19p,PAN010#2:chr19p,PAN010#1:chr20p,PAN010#2:chr20p	chr1p,chr3q,chr6p,chr9p,chr9q,chr11p,chr16p,chr16q,chr19p,chr20p
sweepga_paf_2_many	sweepGA PAF 2:many	chr7q	9	500000	0	496000	0	0	chr7q	PAN010#1:chr7q,PAN010#2:chr7q	
sweepga_paf_2_many	sweepGA PAF 2:many	chr8p	37	500000	94000	453000	94000	0	chr1p,chr5q,chr6p,chr8p,chr11p,chr16p,chr19p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#1:chr19p	chr1p,chr5q,chr6p,chr11p,chr16p,chr19p
sweepga_paf_2_many	sweepGA PAF 2:many	chr8q	3	500000	0	487000	0	0	chr8q	PAN010#1:chr8q,PAN010#2:chr8q	
sweepga_paf_2_many	sweepGA PAF 2:many	chr9p	10	500000	9000	433000	9000	0	chr9p,chr16p,chr19p	PAN010#1:chr9p,PAN010#2:chr9p,PAN010#2:chr16p,PAN010#1:chr19p	chr16p,chr19p
sweepga_paf_2_many	sweepGA PAF 2:many	chr9q	86	500000	223000	471000	223000	0	chr1p,chr3q,chr5q,chr6p,chr6q,chr9q,chr15q,chr16p,chr16q,chr17q	PAN010#1:chr1p,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#1:chr16p,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr17q,PAN010#2:chr17q	chr1p,chr3q,chr5q,chr6p,chr6q,chr15q,chr16p,chr16q,chr17q
sweepga_paf_2_many	sweepGA PAF 2:many	chr10p	10	500000	40000	499000	40000	0	chr10p,chr16p,chr18p	PAN010#1:chr10p,PAN010#2:chr10p,PAN010#1:chr16p,PAN010#1:chr18p,PAN010#2:chr18p	chr16p,chr18p
sweepga_paf_2_many	sweepGA PAF 2:many	chr10q	46	500000	20000	442000	20000	0	chr4q,chr10q,chr19q,chr21q	PAN010#1:chr4q,PAN010#2:chr4q,PAN010#1:chr10q,PAN010#2:chr10q,PAN010#1:chr19q,PAN010#2:chr21q	chr4q,chr19q,chr21q
sweepga_paf_2_many	sweepGA PAF 2:many	chr11p	72	500000	117000	348000	117000	0	chr1p,chr6p,chr7p,chr8p,chr9q,chr11p,chr16p,chr17p,chr17q,chr19p,chr20p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#2:chr9q,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#1:chr17p,PAN010#2:chr17p,PAN010#1:chr17q,PAN010#1:chr19p,PAN010#2:chr19p,PAN010#1:chr20p	chr1p,chr6p,chr7p,chr8p,chr9q,chr16p,chr17p,chr17q,chr19p,chr20p
sweepga_paf_2_many	sweepGA PAF 2:many	chr11q	8	500000	0	500000	0	0	chr11q	PAN010#1:chr11q,PAN010#2:chr11q	
sweepga_paf_2_many	sweepGA PAF 2:many	chr12p	3	500000	0	496000	0	0	chr12p	PAN010#1:chr12p,PAN010#2:chr12p	
sweepga_paf_2_many	sweepGA PAF 2:many	chr12q	4	500000	0	494000	0	0	chr12q	PAN010#1:chr12q,PAN010#2:chr12q	
sweepga_paf_2_many	sweepGA PAF 2:many	chr13p	613	500000	463000	500000	462000	1000	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_2_many	sweepGA PAF 2:many	chr13q	7	500000	0	498000	0	0	chr13q	PAN010#1:chr13q,PAN010#2:chr13q	
sweepga_paf_2_many	sweepGA PAF 2:many	chr14p	142	500000	324000	493000	324000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#1:chr22p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p
sweepga_paf_2_many	sweepGA PAF 2:many	chr14q	14	500000	0	478000	0	0	chr14q	PAN010#1:chr14q,PAN010#2:chr14q	
sweepga_paf_2_many	sweepGA PAF 2:many	chr15p	149	500000	309000	430000	309000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#1:chr22p,PAN010#2:chr22p	chr13p,chr14p,chr21p,chr22p
sweepga_paf_2_many	sweepGA PAF 2:many	chr15q	22	500000	60000	466000	60000	0	chr3q,chr6q,chr9q,chr15q,chr16q,chr20q	PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr6q,PAN010#2:chr6q,PAN010#2:chr9q,PAN010#1:chr15q,PAN010#2:chr15q,PAN010#2:chr16q,PAN010#1:chr20q,PAN010#2:chr20q	chr3q,chr6q,chr9q,chr16q,chr20q
sweepga_paf_2_many	sweepGA PAF 2:many	chr16p	73	500000	242000	454000	242000	0	chr3q,chr6p,chr7p,chr8p,chr9q,chr10p,chr11p,chr16p,chr16q,chr18p,chr19p	PAN010#1:chr3q,PAN010#2:chr3q,PAN010#2:chr6p,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#2:chr8p,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr10p,PAN010#2:chr10p,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#2:chr16p,PAN010#2:chr16q,PAN010#1:chr18p,PAN010#2:chr18p,PAN010#1:chr19p,PAN010#2:chr19p	chr3q,chr6p,chr7p,chr8p,chr9q,chr10p,chr11p,chr16p,chr16q,chr18p,chr19p
sweepga_paf_2_many	sweepGA PAF 2:many	chr16q	53	500000	142000	452000	142000	0	chr2q,chr3q,chr5q,chr9q,chr11p,chr15q,chr16p,chr16q,chr18p,chr19p,chr20p	PAN010#1:chr2q,PAN010#2:chr2q,PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#1:chr11p,PAN010#2:chr15q,PAN010#1:chr16p,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr18p,PAN010#2:chr18p,PAN010#2:chr19p,PAN010#1:chr20p	chr2q,chr3q,chr5q,chr9q,chr11p,chr15q,chr16p,chr18p,chr19p,chr20p
sweepga_paf_2_many	sweepGA PAF 2:many	chr17p	66	500000	21000	473000	21000	0	chr11p,chr16p,chr16q,chr17p	PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#2:chr16q,PAN010#1:chr17p,PAN010#2:chr17p	chr11p,chr16p,chr16q
sweepga_paf_2_many	sweepGA PAF 2:many	chr17q	37	500000	38000	488000	38000	0	chr1q,chr4q,chr5q,chr6p,chr6q,chr9q,chr11p,chr15q,chr17q,chr19q,chr21q,chr22q	PAN010#1:chr1q,PAN010#2:chr4q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#2:chr6p,PAN010#2:chr6q,PAN010#1:chr9q,PAN010#2:chr11p,PAN010#1:chr15q,PAN010#1:chr17q,PAN010#2:chr17q,PAN010#2:chr19q,PAN010#1:chr21q,PAN010#2:chr21q,PAN010#1:chr22q,PAN010#2:chr22q	chr1q,chr4q,chr5q,chr6p,chr6q,chr9q,chr11p,chr15q,chr19q,chr21q,chr22q
sweepga_paf_2_many	sweepGA PAF 2:many	chr18p	7	500000	49000	458000	49000	0	chr10p,chr16p,chr18p	PAN010#1:chr10p,PAN010#2:chr10p,PAN010#1:chr16p,PAN010#1:chr18p,PAN010#2:chr18p	chr10p,chr16p,chr18p
sweepga_paf_2_many	sweepGA PAF 2:many	chr18q	4	500000	0	498000	0	0	chr18q	PAN010#1:chr18q,PAN010#2:chr18q	
sweepga_paf_2_many	sweepGA PAF 2:many	chr19p	50	500000	129000	460000	129000	0	chr1p,chr7p,chr9p,chr11p,chr16p,chr16q,chr19p,chr20p	PAN010#1:chr1p,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr9p,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#2:chr16q,PAN010#1:chr19p,PAN010#2:chr19p,PAN010#2:chr20p	chr1p,chr7p,chr9p,chr11p,chr16p,chr16q,chr20p
sweepga_paf_2_many	sweepGA PAF 2:many	chr19q	17	500000	15000	496000	15000	0	chr2q,chr4q,chr6q,chr10q,chr19q,chr21q	PAN010#2:chr2q,PAN010#1:chr4q,PAN010#1:chr6q,PAN010#1:chr10q,PAN010#2:chr10q,PAN010#1:chr19q,PAN010#2:chr19q,PAN010#1:chr21q,PAN010#2:chr21q	chr2q,chr4q,chr6q,chr10q,chr21q
sweepga_paf_2_many	sweepGA PAF 2:many	chr20p	26	500000	78000	500000	78000	0	chr7p,chr9p,chr11p,chr20p	PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr9p,PAN010#2:chr9p,PAN010#1:chr11p,PAN010#1:chr20p,PAN010#2:chr20p	chr7p,chr9p,chr11p
sweepga_paf_2_many	sweepGA PAF 2:many	chr20q	5	500000	5000	472000	5000	0	chr16q,chr20q	PAN010#2:chr16q,PAN010#1:chr20q,PAN010#2:chr20q	chr16q
sweepga_paf_2_many	sweepGA PAF 2:many	chr21p	323	500000	495000	499000	494000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_2_many	sweepGA PAF 2:many	chr21q	12	500000	12000	495000	12000	0	chr1q,chr4q,chr19q,chr21q,chr22q	PAN010#2:chr1q,PAN010#2:chr4q,PAN010#1:chr19q,PAN010#2:chr19q,PAN010#1:chr21q,PAN010#2:chr21q,PAN010#1:chr22q,PAN010#2:chr22q	chr1q,chr4q,chr19q,chr22q
sweepga_paf_2_many	sweepGA PAF 2:many	chr22p	363	500000	499000	500000	495000	0	chr13p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr13p,PAN010#2:chr13p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#1:chr21p,PAN010#2:chr21p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p
sweepga_paf_2_many	sweepGA PAF 2:many	chr22q	10	484000	16000	475000	16000	0	chr1q,chr17q,chr19q,chr21q,chr22q	PAN010#1:chr1q,PAN010#2:chr1q,PAN010#1:chr17q,PAN010#2:chr19q,PAN010#1:chr21q,PAN010#2:chr21q,PAN010#1:chr22q,PAN010#2:chr22q	chr1q,chr17q,chr19q,chr21q
sweepga_paf_2_many	sweepGA PAF 2:many	chrXp	35	497000	0	451000	0	0	chrXp	PAN010#1:chrXp,PAN010#2:chrXp	
sweepga_paf_2_many	sweepGA PAF 2:many	chrXq	3	500000	16000	491000	16000	0	chr16p,chrXq	PAN010#2:chr16p,PAN010#1:chrXq,PAN010#2:chrXq	chr16p
sweepga_paf_4_many	sweepGA PAF 4:many	chr1p	78	500000	108000	440000	108000	0	chr1p,chr5q,chr6p,chr6q,chr7p,chr8p,chr9q,chr11p,chr16p,chr19p	PAN010#1:chr1p,PAN010#2:chr1p,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#1:chr6p,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr8p,PAN010#2:chr8p,PAN010#1:chr9q,PAN010#1:chr11p,PAN010#2:chr11p,PAN010#1:chr16p,PAN010#1:chr19p,PAN010#2:chr19p	chr5q,chr6p,chr6q,chr7p,chr8p,chr9q,chr11p,chr16p,chr19p
sweepga_paf_4_many	sweepGA PAF 4:many	chr1q	46	500000	8000	412000	8000	0	chr1q,chr4q,chr21q,chr22q	PAN010#1:chr1q,PAN010#2:chr1q,PAN010#2:chr4q,PAN010#1:chr21q,PAN010#2:chr21q,PAN010#2:chr22q	chr4q,chr21q,chr22q
sweepga_paf_4_many	sweepGA PAF 4:many	chr2p	15	500000	0	498000	0	0	chr2p	PAN010#1:chr2p,PAN010#2:chr2p	
sweepga_paf_4_many	sweepGA PAF 4:many	chr2q	28	500000	26000	495000	26000	0	chr2q,chr6p,chr6q,chr10q,chr16q	PAN010#1:chr2q,PAN010#2:chr2q,PAN010#2:chr6p,PAN010#1:chr6q,PAN010#1:chr10q,PAN010#1:chr16q,PAN010#2:chr16q	chr6p,chr6q,chr10q,chr16q
sweepga_paf_4_many	sweepGA PAF 4:many	chr3p	3	500000	0	494000	0	0	chr3p	PAN010#1:chr3p,PAN010#2:chr3p	
sweepga_paf_4_many	sweepGA PAF 4:many	chr3q	88	500000	214000	487000	214000	0	chr3q,chr5q,chr6q,chr7p,chr9q,chr15q,chr16p,chr16q,chr19p	PAN010#1:chr3q,PAN010#2:chr3q,PAN010#1:chr5q,PAN010#2:chr5q,PAN010#2:chr6q,PAN010#1:chr7p,PAN010#2:chr7p,PAN010#1:chr9q,PAN010#2:chr9q,PAN010#2:chr15q,PAN010#1:chr16p,PAN010#1:chr16q,PAN010#2:chr16q,PAN010#1:chr19p	chr3q,chr5q,chr6q,chr7p,chr9q,chr15q,chr16p,chr16q,chr19p
sweepga_paf_4_many	sweepGA PAF 4:many	chr4p	11	500000	22000	495000	22000	0	chr4p,chr14p,chr15p,chr21p,chr22p	PAN010#1:chr4p,PAN010#2:chr4p,PAN010#1:chr14p,PAN010#2:chr14p,PAN010#1:chr15p,PAN010#2:chr15p,PAN010#2:chr21p,PAN010#2:chr22p	chr14p,chr15p,chr21p,chr22p
sweepga_paf_4_many	sweepGA PAF 4:many	chr4q	51	500000	62000	458000	62000	0	chr4q,chr10q,chr21q	PAN010#1:chr4q,PAN010#2:chr4q,PAN010#1:chr10q,PAN010#2:chr10q,PAN010#2:chr21q	chr10q,chr21q
sweepga_paf_4_many	sweepGA PAF 4:many	chr5p	11	500000	0	469000	0	0	chr5p	PAN010#1:chr5p,PAN010#2:chr5p	
