event_id	comparison_id	cell_id	source_kind	scaffold_jump	min_aln_length	scoring	num_mappings	scaffold_mass	overlap	target_chrom	target_sum_bp	target_union_bp	target_rows	is_expected_target
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.1to1.m10k	filtered	0	1000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr10	64692	37106	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr18	37574	20965	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr3	135585	135585	2	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr8	4236	2118	4	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.1to1.m10k	filtered	0	5000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr10	27586	27586	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr11	28910	28910	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr18	28621	16920	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr3	247297	179895	7	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr7	9812	9812	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chrY	4973	4973	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.1to1.m10k	filtered	0	5000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr10	64692	37106	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr18	28621	16920	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chrY	4973	4973	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.ani.1to1.m10k	filtered	0	10000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr18	23411	11710	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr3	245129	177727	6	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.1to1.m10k	filtered	0	10000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr18	23411	11710	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr10	27586	27586	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr18	31342	17849	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr3	234559	166442	6	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr7	11551	11550	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.1to1.m10k	filtered	10k	default	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr18	37574	20965	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr3	132218	131503	2	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.ani.1to1.m10k	filtered	10k	1000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr10	27586	27586	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr18	31342	17849	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr3	233844	166442	5	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr7	11551	11550	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.1to1.m10k	filtered	10k	1000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr18	37574	20965	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.ani.1to1.m10k	filtered	10k	5000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr10	27586	27586	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr18	28621	16920	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr3	247297	179895	7	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.1to1.m10k	filtered	10k	5000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr18	28621	16920	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.ani.1to1.m10k	filtered	10k	10000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr18	23411	11710	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr3	245129	177727	6	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.1to1.m10k	filtered	10k	10000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr10	55172	27586	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr18	23411	11710	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr3	131503	131503	1	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr10	28588	28588	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr18	31342	17849	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr3	234559	166442	6	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr7	11551	11550	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.1to1.m10k	filtered	20k	default	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr10	64692	37106	3	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr16	127455	65575	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr18	37574	20965	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr19	148510	148510	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr3	132218	131503	2	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr7	51795	51795	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr9	789965	499833	6	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.ani.1to1.m10k	filtered	20k	1000	ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr10	28588	28588	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr11	22972	22972	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr16	65575	65575	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr18	31342	17849	5	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr3	233844	166442	5	yes
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr7	11551	11550	2	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr9	796066	499833	7	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.1to1.m10k	filtered	20k	1000	log-length-ani	1:1	10k	default	chr9	499833	499833	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr1	129499	129499	1	no
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr10	64692	37106	3	no
