run_id	query_chrom	query_start	query_end	target_chrom	donor_haplotype	donor_seq	donor_start	donor_end	bp	query_span_bp	donor_span_bp	windows	mean_identity	category
chrX_homolog_run1940	chrX	71204000	71218000	chrX	h2	PAN010#joint#h2_chrX	71201417	71215417	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run1945	chrX	71342000	71356000	chrX	h2	PAN010#joint#h2_chrX	71339417	71353417	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run1962	chrX	71760000	71774000	chrX	h2	PAN010#joint#h2_chrX	71757417	71771417	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run1972	chrX	71904000	71918000	chrX	h2	PAN010#joint#h2_chrX	71901417	71915417	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2003	chrX	72714000	72728000	chrX	h2	PAN010#joint#h2_chrX	72711402	72725402	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2016	chrX	73034000	73048000	chrX	h2	PAN010#joint#h2_chrX	73031404	73045404	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2022	chrX	73118000	73132000	chrX	h2	PAN010#joint#h2_chrX	73115404	73129404	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2036	chrX	73352000	73366000	chrX	h2	PAN010#joint#h2_chrX	73349408	73363407	14000	14000	13999	7	0.999964	homologous_same_chrom
chrX_homolog_run2117	chrX	74704000	74718000	chrX	h2	PAN010#joint#h2_chrX	74701412	74715412	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2166	chrX	75800000	75814000	chrX	h2	PAN010#joint#h2_chrX	75797421	75811421	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2284	chrX	78758000	78772000	chrX	h2	PAN010#joint#h2_chrX	78755423	78769423	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2347	chrX	80530000	80544000	chrX	h2	PAN010#joint#h2_chrX	80527430	80541430	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2537	chrX	86430000	86444000	chrX	h2	PAN010#joint#h2_chrX	86427482	86441482	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2540	chrX	86512000	86526000	chrX	h2	PAN010#joint#h2_chrX	86509483	86523483	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2693	chrX	90580000	90594000	chrX	h2	PAN010#joint#h2_chrX	90577495	90591495	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2750	chrX	92460000	92474000	chrX	h2	PAN010#joint#h2_chrX	92457500	92471500	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2803	chrX	94026000	94040000	chrX	h2	PAN010#joint#h2_chrX	94023505	94037505	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2918	chrX	98010000	98024000	chrX	h2	PAN010#joint#h2_chrX	98007518	98021518	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2963	chrX	99296000	99310000	chrX	h2	PAN010#joint#h2_chrX	99293521	99307521	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run2988	chrX	99930000	99944000	chrX	h2	PAN010#joint#h2_chrX	99927523	99941523	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3078	chrX	102636000	102650000	chrX	h2	PAN010#joint#h2_chrX	102633531	102647531	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3217	chrX	107998000	108012000	chrX	h2	PAN010#joint#h2_chrX	107995546	108009546	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3283	chrX	110352000	110366000	chrX	h2	PAN010#joint#h2_chrX	110349546	110363546	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3324	chrX	111456000	111470000	chrX	h2	PAN010#joint#h2_chrX	111453541	111467541	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3409	chrX	113974000	113988000	chrX	h2	PAN010#joint#h2_chrX	113971557	113985558	14000	14000	14001	7	0.999964	homologous_same_chrom
chrX_homolog_run3457	chrX	115240000	115254000	chrX	h2	PAN010#joint#h2_chrX	115237066	115251066	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3483	chrX	115978000	115992000	chrX	h2	PAN010#joint#h2_chrX	115975070	115989070	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3538	chrX	117876000	117890000	chrX	h2	PAN010#joint#h2_chrX	117873092	117887092	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3622	chrX	120272000	120286000	chrX	h2	PAN010#joint#h2_chrX	120269091	120283091	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3869	chrX	128834000	128848000	chrX	h2	PAN010#joint#h2_chrX	128831120	128845120	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3880	chrX	129200000	129214000	chrX	h2	PAN010#joint#h2_chrX	129197120	129211120	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run3976	chrX	132956000	132970000	chrX	h2	PAN010#joint#h2_chrX	132953130	132967130	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run4054	chrX	135940000	135954000	chrX	h2	PAN010#joint#h2_chrX	135937162	135951162	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run4194	chrX	140434000	140448000	chrX	h2	PAN010#joint#h2_chrX	140431170	140445170	14000	14000	14000	7	1.000000	homologous_same_chrom
chrX_homolog_run4521	chrX	152824000	152838000	chrX	h2	PAN010#joint#h2_chrX	152821222	152835222	14000	14000	14000	7	1.000000	homologous_same_chrom
chr1_homolog_run0042	chr1	3624000	3636000	chr1	h1	PAN010#joint#h1_chr1	3617658	3629658	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0548	chr1	32660000	32672000	chr1	h1	PAN010#joint#h1_chr1	32653891	32665891	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0750	chr1	43128000	43140000	chr1	h2	PAN010#joint#h2_chr1	43721733	43733733	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0824	chr1	46628000	46640000	chr1	h2	PAN010#joint#h2_chr1	47221747	47233747	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0850	chr1	47370000	47382000	chr1	h2	PAN010#joint#h2_chr1	47963750	47975750	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0872	chr1	48392000	48404000	chr1	h2	PAN010#joint#h2_chr1	48985754	48997754	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0878	chr1	48610000	48622000	chr1	h2	PAN010#joint#h2_chr1	49203754	49215754	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0882	chr1	48682000	48694000	chr1	h2	PAN010#joint#h2_chr1	49275752	49287752	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0909	chr1	49798000	49810000	chr1	h2	PAN010#joint#h2_chr1	50391752	50403752	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0970	chr1	52426000	52438000	chr1	h2	PAN010#joint#h2_chr1	53019765	53031765	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run0999	chr1	53678000	53690000	chr1	h2	PAN010#joint#h2_chr1	54271770	54283771	12000	12000	12001	6	0.999958	homologous_same_chrom
chr1_homolog_run1025	chr1	55162000	55174000	chr1	h2	PAN010#joint#h2_chr1	55755791	55767791	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run1029	chr1	55278000	55290000	chr1	h2	PAN010#joint#h2_chr1	55871791	55883791	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run1099	chr1	59210000	59222000	chr1	h2	PAN010#joint#h2_chr1	59803796	59815797	12000	12000	12001	6	0.999958	homologous_same_chrom
chr1_homolog_run1531	chr1	75672000	75684000	chr1	h1	PAN010#joint#h1_chr1	75665500	75677500	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run1781	chr1	83672000	83684000	chr1	h1	PAN010#joint#h1_chr1	83665522	83677522	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run1827	chr1	86258000	86270000	chr1	h1	PAN010#joint#h1_chr1	86251526	86263526	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run1962	chr1	91370000	91382000	chr1	h2	PAN010#joint#h2_chr1	91980041	91992041	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run1993	chr1	92418000	92430000	chr1	h2	PAN010#joint#h2_chr1	93028049	93040049	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2006	chr1	92816000	92828000	chr1	h2	PAN010#joint#h2_chr1	93426051	93438051	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2021	chr1	93450000	93462000	chr1	h2	PAN010#joint#h2_chr1	94060051	94072051	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2057	chr1	94760000	94772000	chr1	h2	PAN010#joint#h2_chr1	95370051	95382051	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2098	chr1	96622000	96634000	chr1	h2	PAN010#joint#h2_chr1	97232054	97244054	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2110	chr1	97042000	97054000	chr1	h2	PAN010#joint#h2_chr1	97652055	97664055	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2252	chr1	103462000	103474000	chr1	h2	PAN010#joint#h2_chr1	104072072	104084072	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2275	chr1	104418000	104430000	chr1	h2	PAN010#joint#h2_chr1	105028079	105040079	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2384	chr1	108688000	108700000	chr1	h2	PAN010#joint#h2_chr1	109298091	109310091	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2385	chr1	108716000	108728000	chr1	h2	PAN010#joint#h2_chr1	109326091	109338091	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2405	chr1	109898000	109910000	chr1	h2	PAN010#joint#h2_chr1	110508103	110520103	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2610	chr1	118776000	118788000	chr1	h2	PAN010#joint#h2_chr1	119386145	119398145	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2641	chr1	119606000	119618000	chr1	h2	PAN010#joint#h2_chr1	120216148	120228148	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2648	chr1	119898000	119910000	chr1	h2	PAN010#joint#h2_chr1	120508148	120520148	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2675	chr1	121334000	121346000	chr1	h2	PAN010#joint#h2_chr1	121944154	121956154	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2692	chr1	128400000	128412000	chr1	h1	PAN010#joint#h1_chr1	129151747	129163762	12000	12000	12015	6	0.992469	homologous_same_chrom
chr1_homolog_run2696	chr1	128442000	128454000	chr1	h1	PAN010#joint#h1_chr1	129109732	129121773	12000	12000	12041	6	0.984497	homologous_same_chrom
chr1_homolog_run2767	chr1	143694000	143706000	chr1	h2	PAN010#joint#h2_chr1	143948061	143960061	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run2845	chr1	146912000	146924000	chr1	h2	PAN010#joint#h2_chr1	147166085	147178085	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3067	chr1	157464000	157476000	chr1	h2	PAN010#joint#h2_chr1	157718163	157730163	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3088	chr1	158540000	158552000	chr1	h1	PAN010#joint#h1_chr1	154992476	155004476	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3119	chr1	159420000	159432000	chr1	h1	PAN010#joint#h1_chr1	155872480	155884480	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3144	chr1	160560000	160572000	chr1	h1	PAN010#joint#h1_chr1	157012486	157024486	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3271	chr1	164664000	164676000	chr1	h1	PAN010#joint#h1_chr1	161116497	161128497	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3357	chr1	167532000	167544000	chr1	h1	PAN010#joint#h1_chr1	163984505	163996505	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3502	chr1	171442000	171454000	chr1	h1	PAN010#joint#h1_chr1	167894517	167906517	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3504	chr1	171496000	171508000	chr1	h1	PAN010#joint#h1_chr1	167948517	167960517	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run3612	chr1	174506000	174518000	chr1	h1	PAN010#joint#h1_chr1	170958537	170970538	12000	12000	12001	6	0.999958	homologous_same_chrom
chr1_homolog_run3953	chr1	186868000	186880000	chr1	h1	PAN010#joint#h1_chr1	183320592	183332592	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run4685	chr1	219962000	219974000	chr1	h2	PAN010#joint#h2_chr1	220290516	220302516	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run4753	chr1	222812000	222824000	chr1	h2	PAN010#joint#h2_chr1	223140530	223152530	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run4801	chr1	224818000	224830000	chr1	h2	PAN010#joint#h2_chr1	225146537	225158538	12000	12000	12001	6	0.999958	homologous_same_chrom
chr1_homolog_run4818	chr1	225560000	225572000	chr1	h2	PAN010#joint#h2_chr1	225888542	225900542	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run4830	chr1	226082000	226094000	chr1	h2	PAN010#joint#h2_chr1	226410543	226422543	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run4881	chr1	228592000	228604000	chr1	h2	PAN010#joint#h2_chr1	228920558	228932558	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run4883	chr1	228672000	228684000	chr1	h2	PAN010#joint#h2_chr1	229000559	229012559	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run4978	chr1	233626000	233638000	chr1	h2	PAN010#joint#h2_chr1	233954637	233966637	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run5041	chr1	237174000	237186000	chr1	h2	PAN010#joint#h2_chr1	237502657	237514657	12000	12000	12000	6	1.000000	homologous_same_chrom
chr1_homolog_run5180	chr1	244826000	244838000	chr1	h2	PAN010#joint#h2_chr1	245154692	245166692	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run0010	chr2	88000	100000	chr2	h2	PAN010#joint#h2_chr2	86303	98303	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run0044	chr2	1400000	1412000	chr2	h1	PAN010#joint#h1_chr2	1397952	1409952	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run0338	chr2	17414000	17426000	chr2	h2	PAN010#joint#h2_chr2	17386839	17398839	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run0589	chr2	31860000	31872000	chr2	h2	PAN010#joint#h2_chr2	31833158	31845158	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run0888	chr2	47988000	48000000	chr2	h2	PAN010#joint#h2_chr2	47961273	47973273	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run0921	chr2	49494000	49506000	chr2	h2	PAN010#joint#h2_chr2	49467270	49479270	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run1101	chr2	57626000	57638000	chr2	h2	PAN010#joint#h2_chr2	57599303	57611303	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run1215	chr2	63550000	63562000	chr2	h2	PAN010#joint#h2_chr2	63523326	63535326	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run1295	chr2	68040000	68052000	chr2	h2	PAN010#joint#h2_chr2	68013346	68025346	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run1816	chr2	87918000	87930000	chr2	h2	PAN010#joint#h2_chr2	87888486	87900486	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run1824	chr2	87998000	88010000	chr2	h2	PAN010#joint#h2_chr2	87968482	87980482	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run1904	chr2	91260000	91272000	chr2	h1	PAN010#joint#h1_chr2	91322387	91334387	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run1982	chr2	91950000	91962000	chr2	h1	PAN010#joint#h1_chr2	92012398	92024398	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run1986	chr2	91974000	91986000	chr2	h1	PAN010#joint#h1_chr2	92036398	92048398	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run2046	chr2	94886000	94898000	chr2	h1	PAN010#joint#h1_chr2	94948401	94960401	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run2059	chr2	94940000	94952000	chr2	h2	PAN010#joint#h2_chr2	94362351	94374351	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run2083	chr2	95048000	95060000	chr2	h1	PAN010#joint#h1_chr2	95110401	95122402	12000	12000	12001	6	0.999958	homologous_same_chrom
chr2_homolog_run2229	chr2	97398000	97410000	chr2	h1	PAN010#joint#h1_chr2	97460421	97472421	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run2840	chr2	119200000	119212000	chr2	h1	PAN010#joint#h1_chr2	119262498	119274498	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run2843	chr2	119294000	119306000	chr2	h1	PAN010#joint#h1_chr2	119356498	119368498	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run2935	chr2	123936000	123948000	chr2	h1	PAN010#joint#h1_chr2	123998519	124010521	12000	12000	12002	6	0.999833	homologous_same_chrom
chr2_homolog_run3128	chr2	130678000	130690000	chr2	h2	PAN010#joint#h2_chr2	130094551	130106551	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3177	chr2	131622000	131634000	chr2	h1	PAN010#joint#h1_chr2	131684560	131696560	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3182	chr2	131674000	131686000	chr2	h1	PAN010#joint#h1_chr2	131736560	131748560	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3198	chr2	131828000	131840000	chr2	h1	PAN010#joint#h1_chr2	131890560	131902560	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3202	chr2	131898000	131910000	chr2	h1	PAN010#joint#h1_chr2	131960560	131972560	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3204	chr2	131962000	131974000	chr2	h1	PAN010#joint#h1_chr2	132024560	132036560	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3251	chr2	132786000	132798000	chr2	h1	PAN010#joint#h1_chr2	132848559	132860559	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3318	chr2	135542000	135554000	chr2	h2	PAN010#joint#h2_chr2	134970926	134982926	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3652	chr2	148580000	148592000	chr2	h1	PAN010#joint#h1_chr2	148642608	148654609	12000	12000	12001	6	0.999958	homologous_same_chrom
chr2_homolog_run3657	chr2	148678000	148690000	chr2	h1	PAN010#joint#h1_chr2	148740611	148752611	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3727	chr2	151088000	151100000	chr2	h2	PAN010#joint#h2_chr2	150513388	150525388	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3748	chr2	151570000	151582000	chr2	h2	PAN010#joint#h2_chr2	150995109	151007109	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3882	chr2	156514000	156526000	chr2	h1	PAN010#joint#h1_chr2	156576646	156588646	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3961	chr2	158590000	158602000	chr2	h1	PAN010#joint#h1_chr2	158652642	158664642	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run3979	chr2	159144000	159156000	chr2	h1	PAN010#joint#h1_chr2	159206645	159218645	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run4046	chr2	161068000	161080000	chr2	h2	PAN010#joint#h2_chr2	160491001	160503001	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run4085	chr2	161804000	161816000	chr2	h2	PAN010#joint#h2_chr2	161225186	161237186	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run4149	chr2	164556000	164568000	chr2	h1	PAN010#joint#h1_chr2	164618655	164630655	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run4211	chr2	167286000	167298000	chr2	h1	PAN010#joint#h1_chr2	167348657	167360657	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run4224	chr2	167704000	167716000	chr2	h1	PAN010#joint#h1_chr2	167766657	167778657	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run4453	chr2	175866000	175878000	chr2	h2	PAN010#joint#h2_chr2	175282973	175294973	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run4678	chr2	184068000	184080000	chr2	h1	PAN010#joint#h1_chr2	184130742	184142742	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run4809	chr2	188444000	188456000	chr2	h2	PAN010#joint#h2_chr2	187846034	187858034	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run5025	chr2	195498000	195510000	chr2	h1	PAN010#joint#h1_chr2	195560759	195572759	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run5159	chr2	199996000	200008000	chr2	h1	PAN010#joint#h1_chr2	200058781	200070781	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run5422	chr2	209406000	209418000	chr2	h1	PAN010#joint#h1_chr2	209468844	209480844	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run5428	chr2	209538000	209550000	chr2	h1	PAN010#joint#h1_chr2	209600847	209612847	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run5487	chr2	212052000	212064000	chr2	h1	PAN010#joint#h1_chr2	212114855	212126855	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run5590	chr2	216198000	216210000	chr2	h1	PAN010#joint#h1_chr2	216260873	216272873	12000	12000	12000	6	1.000000	homologous_same_chrom
chr2_homolog_run5618	chr2	218382000	218394000	chr2	h2	PAN010#joint#h2_chr2	217763935	217775935	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0046	chr3	1646000	1658000	chr3	h1	PAN010#joint#h1_chr3	1645110	1657110	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0102	chr3	4116000	4128000	chr3	h1	PAN010#joint#h1_chr3	4115117	4127117	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0142	chr3	5366000	5378000	chr3	h1	PAN010#joint#h1_chr3	5365123	5377123	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0222	chr3	8050000	8062000	chr3	h2	PAN010#joint#h2_chr3	8058252	8070252	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0300	chr3	11886000	11898000	chr3	h1	PAN010#joint#h1_chr3	11885139	11897139	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0381	chr3	15742000	15754000	chr3	h1	PAN010#joint#h1_chr3	15741159	15753159	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0505	chr3	20272000	20284000	chr3	h1	PAN010#joint#h1_chr3	20271173	20283173	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0573	chr3	22416000	22428000	chr3	h1	PAN010#joint#h1_chr3	22415185	22427185	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run0774	chr3	30378000	30390000	chr3	h1	PAN010#joint#h1_chr3	30377209	30389209	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1108	chr3	41834000	41846000	chr3	h1	PAN010#joint#h1_chr3	41833297	41845297	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1113	chr3	41906000	41918000	chr3	h1	PAN010#joint#h1_chr3	41905298	41917299	12000	12000	12001	6	0.999958	homologous_same_chrom
chr3_homolog_run1221	chr3	46054000	46066000	chr3	h1	PAN010#joint#h1_chr3	46053316	46065316	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1482	chr3	56630000	56642000	chr3	h1	PAN010#joint#h1_chr3	56629380	56641380	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1557	chr3	59252000	59264000	chr3	h1	PAN010#joint#h1_chr3	59251397	59263397	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1599	chr3	61242000	61254000	chr3	h1	PAN010#joint#h1_chr3	61241405	61253405	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1763	chr3	69506000	69518000	chr3	h1	PAN010#joint#h1_chr3	69505411	69517411	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1911	chr3	75664000	75676000	chr3	h1	PAN010#joint#h1_chr3	75663433	75675433	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1926	chr3	75986000	75998000	chr3	h1	PAN010#joint#h1_chr3	75985434	75997434	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run1992	chr3	78630000	78642000	chr3	h1	PAN010#joint#h1_chr3	78629442	78641442	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2002	chr3	79104000	79116000	chr3	h2	PAN010#joint#h2_chr3	79105846	79117846	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2085	chr3	82426000	82438000	chr3	h1	PAN010#joint#h1_chr3	82425443	82437443	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2164	chr3	86158000	86170000	chr3	h2	PAN010#joint#h2_chr3	86155114	86167114	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2214	chr3	87982000	87994000	chr3	h2	PAN010#joint#h2_chr3	87979117	87991117	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2312	chr3	97670000	97682000	chr3	h2	PAN010#joint#h2_chr3	97678255	97690255	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2403	chr3	101194000	101206000	chr3	h2	PAN010#joint#h2_chr3	101202262	101214262	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2415	chr3	101582000	101594000	chr3	h2	PAN010#joint#h2_chr3	101590266	101602266	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2429	chr3	102024000	102036000	chr3	h2	PAN010#joint#h2_chr3	102032268	102044268	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2449	chr3	103164000	103176000	chr3	h2	PAN010#joint#h2_chr3	103172273	103184273	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2470	chr3	103830000	103842000	chr3	h2	PAN010#joint#h2_chr3	103838266	103850266	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2481	chr3	104172000	104184000	chr3	h2	PAN010#joint#h2_chr3	104180266	104192266	12000	12000	12000	6	1.000000	homologous_same_chrom
chr3_homolog_run2537	chr3	105960000	105972000	chr3	h2	PAN010#joint#h2_chr3	105968274	105980274	12000	12000	12000	6	1.000000	homologous_same_chrom
