	chr1_MATERNAL_p	chr1_MATERNAL_q	chr1_PATERNAL_q	chr1_PATERNAL_p	chr2_MATERNAL_q	chr2_PATERNAL_q	chr3_MATERNAL_q	chr3_PATERNAL_q	chr4_MATERNAL_p	chr4_MATERNAL_q	chr4_PATERNAL_q	chr4_PATERNAL_p	chr5_MATERNAL_q	chr5_PATERNAL_q	chr6_MATERNAL_p	chr6_MATERNAL_q	chr6_PATERNAL_q	chr6_PATERNAL_p	chr7_MATERNAL_q	chr7_MATERNAL_p	chr7_PATERNAL_q	chr7_PATERNAL_p	chr8_MATERNAL_p	chr8_PATERNAL_p	chr9_MATERNAL_q	chr9_MATERNAL_p	chr9_PATERNAL_q	chr9_PATERNAL_p	chr10_MATERNAL_q	chr10_MATERNAL_p	chr10_PATERNAL_q	chr10_PATERNAL_p	chr11_MATERNAL_p	chr11_PATERNAL_p	chr12_MATERNAL_q	chr12_MATERNAL_p	chr12_PATERNAL_q	chr12_PATERNAL_p	chr13_MATERNAL_q	chr13_MATERNAL_p	chr13_PATERNAL_q	chr13_PATERNAL_p	chr14_MATERNAL_p	chr14_PATERNAL_p	chr15_MATERNAL_q	chr15_MATERNAL_p	chr15_PATERNAL_p	chr15_PATERNAL_q	chr16_MATERNAL_p	chr16_MATERNAL_q	chr16_PATERNAL_p	chr16_PATERNAL_q	chr17_MATERNAL_p	chr17_MATERNAL_q	chr17_PATERNAL_p	chr17_PATERNAL_q	chr18_MATERNAL_p	chr18_PATERNAL_p	chr19_MATERNAL_p	chr19_MATERNAL_q	chr19_PATERNAL_p	chr19_PATERNAL_q	chr20_MATERNAL_p	chr20_PATERNAL_p	chr20_PATERNAL_q	chr21_MATERNAL_p	chr21_MATERNAL_q	chr21_PATERNAL_q	chr21_PATERNAL_p	chr22_MATERNAL_p	chr22_MATERNAL_q	chr22_PATERNAL_q	chr22_PATERNAL_p	chrX_MATERNAL_q	chrX_MATERNAL_p	chrY_PATERNAL_p	chrY_PATERNAL_q
chr16_MATERNAL_q	0.009046134615619646	0.0004879842368047493	0.0	0.0059544971762006986	0.03275240346077447	0.02540426499868243	0.014390406384889982	0.0037108697917151378	0.0	0.0	0.0023326533709124224	0.0034574832206271016	0.003852722159950506	0.0003076802753881041	0.0033191962475445144	0.008987581534011852	0.0	0.0033916939671985104	0.0013909847201213476	0.007542264589383492	0.0	0.023336790244458668	0.00028271270924829395	0.0	0.014961234904692184	0.0	0.014037890271444527	0.00018579255562090427	0.0	0.0	0.01229405087849454	0.0019814004442020804	0.022490318138169846	0.012929858813934183	0.0	0.0014332871424310323	0.0	0.021441810473791047	0.0	5.89756200976529e-05	0.0	0.0	0.0	0.0	0.002095616348291266	0.0	0.0	0.00013353848414501924	0.0	0.0	0.017814560763441224	0.03126895366022979	0.0	0.0014964547495043405	0.0009588342673046994	0.0005251295647214055	0.0025553491508092377	0.0006569609956001355	0.006706357491605684	0.0004916889862873006	0.0018748179137030622	0.0010192980830194195	0.0071400720272056725	0.012087653212601177	0.00036667020598515215	0.0	0.0008662428328623652	0.0007360351679364057	0.00016114395876336434	0.00043769750494150486	0.0016674305006727508	0.010792311089506058	0.0	0.0	0.00012413242855117832	0.000282783894335174	0.0016770542605201195
chr16_PATERNAL_p	0.001877982251892035	0.001901949483486268	0.00036418762736189104	0.0060512753833221015	0.00141052577963071	0.0015847722154997484	0.004417443524773653	0.0030677257705956245	0.0007342220068493597	0.0	0.0014302778878040314	0.0	0.0033491918704256114	0.0030758383165898754	0.0003340139073463033	0.004405909502717121	0.002011512118508019	0.0009886696922044769	0.0	0.015714574376420366	0.0	0.007971144189272734	0.0015904884926796023	0.002265766186488172	0.02167916896060701	0.0011286137115939336	0.014523868401611326	0.0	0.0032634525328229737	0.0	0.004170485017298153	0.000812711985668198	0.005440211387854512	0.007706389784405939	0.0	0.0011566218092656712	0.0	0.0010344516476063922	0.0031897302178691	5.1692772363878596e-05	0.0	0.0	0.0005296830834191128	0.0	0.000372149383629594	0.0	0.0001499950395428129	0.0005729172299042072	0.005447772683017058	0.017814560763441224	0.0	0.0	0.0007685666252497289	8.779747772560338e-05	0.0016187242336474891	0.004599530273019949	0.0	0.0005799884410734704	0.0047477525166388845	9.264451728002031e-05	0.007971361840570186	0.0004661818773421253	0.018158823004301942	0.015386951592977595	0.001629507342551425	0.00011825698948117686	0.0002860089241122844	0.0014031750444285405	0.0	0.006304145465213842	0.0006376989383805204	0.00028108327307934305	0.0	0.00215134806031708	0.00025633330191646424	0.0005004880675125829	0.0
chr16_PATERNAL_q	0.0	0.011387922371502508	0.0	0.005965335155496407	0.005391904738676596	0.0	0.003191136653744154	0.0011413907692582115	0.006997616356345307	0.0	0.0	0.0	0.0	0.0018024535393047498	0.0	0.0	0.0	0.0	0.0	0.0033040442083840404	0.0	0.00757258787914647	0.0	0.0	0.02000329358763172	0.012169386032141334	0.0032398076512553057	0.0012195005454509816	0.004233441966202916	0.0	0.0	0.0	0.004872031837608259	0.0	0.0	0.004122193799975506	0.0	0.01592186758777067	0.007881537744446136	0.0	0.0	0.0	0.0	0.0	0.0009864457619132361	0.0	0.0	0.00047522670001155266	0.008706142240197327	0.03126895366022979	0.0	0.0	0.003984321799898652	0.0006229376566847843	0.0	0.037380941562194965	0.0	0.0017003073448419554	0.0	0.009190437639773579	0.0	0.0	0.01707368081377168	0.01809093235364723	0.0	0.0	0.0	0.02074249052700434	0.0	0.0	0.0	0.0	0.0	0.0011342563561956241	0.0	0.0	0.0
chr17_MATERNAL_p	0.0	0.0	0.0	0.008004566592114588	0.0	0.0	0.010315101730718982	0.0033943202713174014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008948943807687128	0.0	0.004540943223831047	0.0	0.0	0.002605026808120077	0.0	0.0	0.0	0.0	0.014183786371852086	0.0	0.0	0.003686972323831786	0.02610114820849386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005668385229714727	0.0	0.0	0.0005674562095754463	0.0010853482877415247	0.0	0.0007685666252497289	0.003984321799898652	0.0	0.0	0.22473798298037978	0.003658733096894874	0.0	0.0	0.0011307672267202049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17_MATERNAL_q	0.005425542136774586	0.006156060083784865	0.0	0.0004640784118555516	0.0	0.0004472606091348553	0.0002910890051229528	0.006740316682809802	0.0	0.006128551926515033	0.0	0.0	0.0014226521276511804	0.0	0.0	0.008772037375745684	0.010547331707376657	0.0	0.0	0.01693646692100424	0.0	0.0	0.0030724292721371824	0.005954525499994328	0.0034011908557941392	0.0	0.0	0.0	0.0	0.0	0.0008805556223195838	0.0	0.0	0.0	0.0	0.0	0.0	0.0009280830478210238	0.0	5.095615488931698e-05	0.0	0.0	0.0	0.0	0.00021021947788192426	0.0	0.0	0.00014057168494298068	0.006736484003227515	0.0014964547495043405	8.779747772560338e-05	0.0006229376566847843	0.0	0.0	0.0	0.44586846599111435	0.0	0.0	0.007020016840867048	0.0005046241030155928	0.0	0.014755871575843266	0.0	0.0	0.0	0.0	0.0	0.0106903050286294	0.0	0.0	0.031055405322776147	0.0031033008315523563	0.0	0.0	0.0005796091619253507	0.0	0.0
chr17_PATERNAL_p	0.0	0.0	0.0020681453513671077	0.0	0.0	0.0	0.01810712399900423	0.0035865166166249352	0.006060008728470238	0.0	0.0	0.0	0.002353374053733682	0.001970268375090064	0.0	0.0	0.0020105623340398067	0.0	0.0	0.12470652094227432	0.0	0.006867494496627891	0.0	0.0	0.0008077073341515913	0.0005269407596776027	0.002502874574870375	0.0	0.0	0.003954652124908576	0.0	0.0034564565469928817	0.010548075929640896	0.0006962104956818027	0.0	0.0	0.0	0.0	0.0	0.0002207052781903329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000587537644413508	0.0009588342673046994	0.0016187242336474891	0.0	0.22473798298037978	0.0	0.0	0.0	0.0	0.0	0.001582401445332566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020228774838065486	0.0	0.0	0.001500658773884675
chr17_PATERNAL_q	0.0025518110985277703	0.00605342708978921	0.0	0.0	0.0	0.003771851426425278	0.0	0.0	0.0	0.0	0.0	0.0	0.007963426433053934	0.00461471134068191	0.0	0.0	0.022920639904343478	0.0	0.0	0.0012410061118461346	0.0	0.0	0.00173989726848728	0.0049142070141924505	0.0008045574549654512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001128609374879507	0.0	0.0	0.0	0.008084727848808367	0.0005251295647214055	0.004599530273019949	0.037380941562194965	0.003658733096894874	0.44586846599111435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048903614684890125	0.0	0.0	0.0028590804449469096	0.0	0.0	0.0	0.0	0.0	0.023097275914002315	0.0	0.0	0.0009041226608850808	9.49305945722979e-05	0.000477670005876299	0.0
chr18_MATERNAL_p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005595763304163383	0.0	0.0	0.0	0.0	0.0	0.0005703676797131218	0.0065468949860223325	0.0009789012945919148	0.002141174707348715	0.0077744719858275505	0.0006498066860591861	0.0	0.0	0.0003049433830499652	0.0	0.0035835692181822856	0.0009006670132806452	0.0031321215860610424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027005589178676856	0.025327077477080816	0.0	0.0005943622116040487	0.0004966902453292009	0.0020433728634421827	0.00033906769439329723	0.0	0.002419782923622151	0.0007245934196688863	0.0025553491508092377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025951352569109628	0.0	0.0	0.0	0.0	0.0	0.0	0.00045182144901647736	0.0	0.0	0.00231813353811149	0.00047709244618973623	0.0010227151647328396	0.0	0.0007318332844558408	0.0	0.00021232434734797597	0.0007119914192403304	0.0011111847548214613	0.001742328545483397
chr18_PATERNAL_p	0.0	0.0015777275399489828	0.0004972699468022185	0.0	0.0	0.0	0.0002470222670986291	0.0	0.01306751688871654	8.016167162724387e-05	0.0019059683370340817	0.008982135378621428	0.0	0.0	0.0011519273342034725	0.0	0.0010606242926895237	0.0	0.0	0.0	0.0016047445255609031	0.0	0.0	0.0012770782391280386	0.0	0.0	0.003297232635121925	0.0007617547438137724	0.0	0.0	0.005789286423540805	0.002867814056608075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029876673384674353	0.0	0.0	0.000768995215592947	0.00011006275717470463	0.003801320037437228	0.004606026963610445	0.0012922776169516958	0.0002836809448947065	0.0	0.0006569609956001355	0.0005799884410734704	0.0017003073448419554	0.0	0.0	0.0	0.0	0.025951352569109628	0.0	0.0029864437569362195	0.0	0.0	0.0	0.002189705263748044	0.0	0.0	0.00045722860705675963	0.0	0.0	0.0004876319543148894	0.0	0.0	0.0	0.0	0.0	0.0003386393019503274	0.0	9.649466193222408e-05
chr19_MATERNAL_p	0.004738721812722116	0.0	0.0	0.017209281126570223	0.0	0.0	0.04104931641908298	0.045949285403533865	0.00789581727747718	0.0	0.0	0.0	0.007183570513556921	0.0015502450950532819	0.014937397394064834	0.013610304513441347	0.0023226348860891986	0.014244121192280237	0.0	0.0020505225678090493	0.0	0.008850863715340133	0.0	0.0007329381362166865	0.00915451847381797	0.006744631986959473	0.0049488362244058445	0.0010382980986614536	0.0	0.01087636674113667	0.0	0.0	0.017198243574990703	0.011348496909903541	0.0	0.009669996530203048	0.0	0.008993831539662565	0.0	0.006464082330479776	0.0	0.0	0.0	0.0007758293474768685	0.01279541354635981	0.0	0.0	0.0016781178006928916	0.0	0.006706357491605684	0.0047477525166388845	0.0	0.0011307672267202049	0.007020016840867048	0.001582401445332566	0.0	0.0	0.0029864437569362195	0.0	0.0	0.07609904775901141	0.0	0.023098113712533445	0.0	0.003532227208725381	0.0	0.0	0.0	0.0	0.0	0.0008869128376902429	0.002835795323314187	0.0	0.0	0.00035098295974763695	0.0	0.0
chr19_MATERNAL_q	0.0	0.005332676790243066	0.0013439872968774237	0.0	0.0	0.0	0.0	0.0	0.0	0.0038404431579712782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007737896731587152	0.0	0.0018570331829970686	0.0	0.0003082112749132616	0.0	0.0	0.0	0.0	0.0	0.0	0.004405134915454224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001186069420063554	0.0004916889862873006	9.264451728002031e-05	0.009190437639773579	0.0	0.0005046241030155928	0.0	0.0	0.0	0.0	0.0	0.0	0.006862881023406284	0.024352730622998784	0.0	0.0	0.004738059688043263	0.0	0.006332873473790821	0.027105868130722088	0.0	0.0	0.06815253248448887	0.06647984095034049	0.0	0.0	0.0007811650817791803	0.0	0.0
chr19_PATERNAL_p	0.0100261355250636	0.0	0.001590084154594763	0.0062844826604363455	0.0	0.0	0.03551797639631481	0.029282482564287053	0.0014446072985591682	0.0	0.0	0.0	0.0035459299361920806	0.0035012691639860058	0.011542056470213388	0.0	0.0	0.0	0.0	0.014756072187912165	0.0	0.009969643575682972	0.0	0.0009080670666780415	0.0124932216212605	0.00410899726871752	0.013965205871428295	0.0	0.0	0.0	0.0	0.03701659435886777	0.006036101519311393	0.029513277666280105	0.0	0.0006902072510974802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002467181070558645	0.048059068600728255	0.0	0.005133634521731754	0.017390000674894008	0.00228968699725086	0.0018748179137030622	0.007971361840570186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07609904775901141	0.006862881023406284	0.0	0.0	0.006629891316117837	0.0	0.0013183547145304943	0.0	0.0	0.004024310035483342	0.0011438782574460966	0.0	0.0025305511624511144	0.0	0.0	0.0	0.0	0.00012741594950258707	0.0004893035080646242
chr19_PATERNAL_q	0.0009079659238647359	0.0014913089043171813	0.003613864625003773	0.0018643444148676482	0.0023769518816405756	0.0	0.0	0.0	0.0	0.009307987332029503	0.0049871166972851695	0.0	0.0009428227845605455	0.0	0.0	0.0008044921056649063	0.0	0.0	0.0	0.0011688903981737595	0.0	0.0	0.0007665711970085877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004012032646571883	0.0	0.0	0.0	0.0	9.290252336016547e-05	0.0	0.0	0.00041983190917838233	8.993084700306834e-05	0.0	9.001353405457481e-05	0.0	0.0	0.0	0.0010192980830194195	0.0004661818773421253	0.0	0.0	0.014755871575843266	0.0	0.0048903614684890125	0.0	0.0	0.0	0.024352730622998784	0.0	0.0	0.0	0.0	0.0	0.0	0.031624311978288216	0.08310694295328765	0.0002294878756462468	0.0	0.014043285823852322	0.014801807972510597	0.0	0.0	0.0005758095423547128	0.00027123801976040185	0.00020752202146536607
chr20_MATERNAL_p	0.0068165630076410175	0.0053726433601320725	0.00467886100437419	0.006160989089550194	0.007192626713755953	0.0	0.013272511050895719	0.00977057803941204	0.0	0.003582472883011455	0.0	0.0	0.00429980911100085	0.002803949202177329	0.0	0.00583281332861313	0.0	0.0	0.0	0.00765653378946592	0.0	0.008415649488006237	0.0	0.002324030258784595	0.004664084796352691	0.0	0.014124359680713535	0.001339038269653612	0.0	0.0	0.0	0.009765781327381167	0.0	0.006658287780147311	0.0	0.002324769328689641	0.0	0.007456383067072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022406465627017643	0.0006077738953071953	0.0071400720272056725	0.018158823004301942	0.01707368081377168	0.0	0.0	0.0	0.0	0.0	0.002189705263748044	0.023098113712533445	0.0	0.006629891316117837	0.0	0.0	0.27812396462692857	0.0019509266770929906	0.0020539417827209507	0.00877369572026404	0.007748170070469374	0.0	0.0	0.0	0.0102722252767628	0.0	0.0006846115038757505	0.0	0.0	0.0
chr20_PATERNAL_p	0.018629629897103917	0.009603324386021251	0.0055754826777367405	0.01427238651925236	0.0	0.008812621718760405	0.017389338286743793	0.002039406798127456	0.0	0.00334957095458179	0.0	0.0	0.004363770629748493	0.0	0.0	0.01390113946353669	0.0	0.0	0.0	0.019001693651958227	0.0	0.0008097358851499793	0.0	0.0	0.0018911774242878743	0.0	0.006408180483407479	0.0028559309263271396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008492653232290676	0.0	0.12095522228848014	0.0031542015469442513	0.0	0.0	0.0	0.0	0.0	0.0	0.0031262959450849936	0.012087653212601177	0.015386951592977595	0.01809093235364723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27812396462692857	0.0	0.0	0.0	0.0	0.05909070937519006	0.0	0.003165986468530031	0.0	0.005541931642198256	0.0	0.0	0.0	0.0	0.00047142095392685993
chr20_PATERNAL_q	0.0024240909695345623	0.0	0.0	0.003586011190467575	0.00323427579061786	0.0	0.0016684554967346203	0.007441079352549643	0.009634482647486684	0.0	0.0010940983519847581	0.0	0.005324807657072783	0.0014044353930994207	0.03189916261071072	0.0012235827860223004	0.0	0.07784646853309013	0.00665569005441635	0.01004260481928445	0.023955810774483926	0.003029081963455594	0.0	0.0003600673226119636	0.02157272842532829	0.004498830297546433	0.00458878961857319	0.0	0.0	0.0	0.0	0.0	0.0	0.011544563438336005	0.0	0.013810743594709749	0.0	0.0015497724513218662	0.0	0.0	0.0	0.0	0.0	7.51984598030875e-05	0.001785731415739507	0.0	0.0	0.0012463093526992235	0.05314967208476166	0.00036667020598515215	0.001629507342551425	0.0	0.0	0.0	0.0	0.0028590804449469096	0.00045182144901647736	0.0	0.003532227208725381	0.004738059688043263	0.0013183547145304943	0.0	0.0019509266770929906	0.0	0.0	0.00017542371939983407	0.01073233358132304	0.0	0.0	0.0	0.0054505184793374765	0.0	0.0	0.0005250739023194425	0.0	0.0003762581643314256	0.0
chr21_MATERNAL_p	0.0	0.0	0.0	0.0	0.0	0.0	0.0019996649404831115	0.0	0.0009599701124614388	0.0	0.0	0.0	4.6159252621140975e-05	0.000601077729057152	0.0	0.0	0.0003785481096406323	0.0	0.0	0.0	0.0	9.85889900234991e-05	0.0003789151503772823	5.9677459151111796e-05	0.0	9.336175876090583e-05	0.0001773005333796714	0.0004676068347164203	0.0	0.000953576785529965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011718066545830046	0.0	0.0	0.0	0.003174196708216033	0.0004493312505175868	0.0018717808217944161	0.00033780669014693814	0.00028754499491564904	0.00026542106248469494	0.0	0.00011825698948117686	0.0	0.0	0.0	0.0	0.0	0.0	0.00045722860705675963	0.0	0.0	0.0	0.0	0.0020539417827209507	0.0	0.00017542371939983407	0.0	0.0	0.0	0.0511869757403791	0.002326513473314336	0.0	0.0	0.0	0.00043942613385194264	0.0010388445605897566	0.00046826060851322887	0.001365484428358612
chr21_MATERNAL_q	0.0	0.0026097081117612804	0.007029853864453517	0.0	0.0	0.0	0.0	0.0	0.0	0.0077108134130228845	0.006618577843626626	0.01439582285980399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005173381643092596	0.0	0.0	0.0033913769438295503	0.0	0.00044131171124342034	0.0	0.001276955924016507	0.02979975806554635	0.011183422917782918	0.01302283558845809	0.003999246939526493	0.0014877977177653052	0.0	0.0	0.0	0.0	0.0	0.0004941554215500525	0.0	0.0	0.0	0.00033195945965814987	0.0	0.0	0.0009587779843716185	0.0	0.003823517596505185	0.0008662428328623652	0.0002860089241122844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006332873473790821	0.0	0.031624311978288216	0.00877369572026404	0.0	0.01073233358132304	0.0	0.0	0.09175623337166251	0.0	0.0	0.0029631560424421867	0.03473128658576391	0.0	0.0	0.0013192098397520025	0.00029699567514273505	0.0
chr21_PATERNAL_q	0.0	0.0	0.013126876036364915	0.004082498541001304	0.0046901170070955305	0.0	0.0	0.0019631799208983357	0.0	0.0	0.023379824599395277	0.0	0.0	0.0	0.0	0.008143949234823825	0.0	0.0	0.0	0.0	0.0	0.0	0.0010795809151574302	0.0	0.0	0.0	0.0013027702783538551	0.0	0.004577466893407668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01629225584357893	0.0013449304681546017	0.0	0.0	0.0	0.00026048747413878076	0.0	0.0	0.0009907498037926064	0.0	0.0023798902262617268	0.0007360351679364057	0.0014031750444285405	0.02074249052700434	0.0	0.0106903050286294	0.0	0.0	0.00231813353811149	0.0	0.0	0.027105868130722088	0.004024310035483342	0.08310694295328765	0.007748170070469374	0.05909070937519006	0.0	0.0	0.09175623337166251	0.0	0.0	0.00032415741197553213	0.05038058515317504	0.02453733740605373	0.0	0.0	0.0	0.0	0.0
chr21_PATERNAL_p	0.0	0.0006654869525368491	0.00044273898792028727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000999033044947356	0.0	0.0018111372859242643	0.001491850028608414	0.0	0.0	0.0	0.0	0.0	0.00018027197933598776	0.0002426942328345931	0.0	5.7829854775156815e-05	0.00016187699391981248	0.0	0.0	0.0	0.001232332516699276	0.0	0.0010770868488251414	0.0	0.0	0.0	0.0002602408912781563	0.0	0.0007239502943441128	0.0	0.003304125974557365	0.0	0.005479158637120563	0.002575731321534822	0.0019289604380587743	0.00013008713191250924	0.0008306469463288082	0.00218659218519763	0.0006948649803234375	0.00012099601619566405	0.00016114395876336434	0.0	0.0	0.0	0.0	0.0	0.0	0.00047709244618973623	0.0004876319543148894	0.0	0.0	0.0011438782574460966	0.0002294878756462468	0.0	0.0	0.0	0.0511869757403791	0.0	0.0	0.0	0.0034419743961856663	0.0	0.0	0.0	0.0002452748406465759	0.0005917505359530089	0.00016077598128616004	0.0008696428553241275
chr22_MATERNAL_p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015419107673795176	0.02047263118352488	0.0	0.0	0.0	0.0010087307336027304	0.0	0.0	0.0	0.0	0.0	0.0003667961706734031	0.00024318179310567738	0.0008895189802849391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01466764805049821	0.0	0.10711123936158676	0.01549078658669852	0.04853249013130359	0.0012553910502498802	0.0630196219360306	0.03536865436790615	0.0	0.0	0.00043769750494150486	0.006304145465213842	0.0	0.0	0.0	0.0	0.0	0.0010227151647328396	0.0	0.0	0.0	0.0	0.0	0.0	0.003165986468530031	0.0	0.002326513473314336	0.0	0.00032415741197553213	0.0034419743961856663	0.0	0.0	0.0	0.13563829334178018	0.0005888604963048953	0.0008339171292275217	0.00015314886069260866	0.0006001361651052332
chr22_MATERNAL_q	0.0012981366106465026	0.004707943097124904	0.0	0.0	0.0	0.0	0.0014814856006775093	0.003248619410782181	0.0	0.0	0.0	0.0	0.0035117371500629187	0.0	0.0	0.0	0.0	0.0	0.009472837682358676	0.0	0.0	0.0	0.0006827501618998851	0.0	0.0002467160826191337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004113028024717033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022710701483126504	0.0	0.0	0.006282714169869605	0.0016674305006727508	0.0006376989383805204	0.0	0.0	0.031055405322776147	0.0	0.023097275914002315	0.0	0.0	0.0008869128376902429	0.06815253248448887	0.0025305511624511144	0.014043285823852322	0.0	0.0	0.0054505184793374765	0.0	0.0029631560424421867	0.05038058515317504	0.0	0.0	0.0	0.056245470343276295	0.0	0.0	0.0	0.0	0.0
chr22_PATERNAL_q	0.003727164908929844	0.006878863429916424	0.017885360918818195	0.0014332566712677954	0.0	0.0	0.0	0.0	0.0	0.0034036154187777113	0.0	0.0	0.0	0.0018443520382308112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002047589299192973	0.0	0.0001427000406207427	0.0	0.0	0.0	0.0	0.0	0.009484029562261576	0.0006112054878796531	0.0	0.0	0.0	0.0034873047694901206	0.0	0.00020583300804055384	0.0	0.0	0.0002602087155065581	0.006158094790888137	0.0	0.003058254083025322	0.0	0.0002562420703274163	0.0006696037834109309	0.010792311089506058	0.00028108327307934305	0.0	0.0	0.0031033008315523563	0.0	0.0	0.0007318332844558408	0.0	0.002835795323314187	0.06647984095034049	0.0	0.014801807972510597	0.0102722252767628	0.005541931642198256	0.0	0.0	0.03473128658576391	0.02453733740605373	0.0	0.0	0.056245470343276295	0.0	0.0	0.0011255590142631835	0.0010315402580001085	0.0	0.0009828368065874335
chr22_PATERNAL_p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002630350992040879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05803397064727108	0.0	0.18614968844991087	0.026668727027533517	0.05255551892442445	0.0	0.06154536865524205	0.013901993192911693	0.004740326763933431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13563829334178018	0.0	0.0	0.0	0.0	0.0	0.0005637916945360604	0.0
chrX_MATERNAL_q	0.0	0.00025808922500000645	0.0015630237711503094	0.0	0.001960963348172919	0.0005126319640401521	0.0018549342125040893	0.0020830826106914497	0.0	0.0009204928717011532	0.002242858895070362	0.0	0.0012437089480869642	0.0003382506741376464	0.0004872872229949063	0.0	0.0	0.0	0.0	0.00847584634516536	0.0	0.0020079169191283045	0.0	0.0	0.0	0.0	0.0	0.0017723436964256205	0.0	0.0	0.0005463055985561685	0.0	0.0	0.0	0.0006217138230197598	0.00020272694919392588	0.0	0.0007463330291762114	0.0	0.0006862184479765362	0.0	0.0	0.0	0.0	0.0	0.0005038528417495012	0.00015927457178670752	0.0	0.002106001714615394	0.0	0.00215134806031708	0.0011342563561956241	0.0	0.0	0.00020228774838065486	0.0009041226608850808	0.00021232434734797597	0.0	0.0	0.0	0.0	0.0	0.0006846115038757505	0.0	0.0005250739023194425	0.00043942613385194264	0.0	0.0	0.0002452748406465759	0.0005888604963048953	0.0	0.0011255590142631835	0.0	0.0	0.0	0.0018586347741989843	0.05115065495423199
chrX_MATERNAL_p	0.0	0.0005945611303904324	0.0	0.00045503625646993695	0.0	0.0004093185803640341	0.0	0.0	0.0	0.0002830574709546911	6.626976227188892e-05	0.0005241733232571768	0.00011009850388031891	0.0	0.0	0.0010374618730603117	0.0	0.0	0.0002512116740888118	0.004756088014482238	0.0	5.599150168276544e-05	0.0014693958675562144	0.00027574876098958545	0.0004970893647910365	0.00023042403764332155	0.00034290712496723403	0.00010888924366622532	0.0	0.004656082145017403	0.0005381454475332446	0.004636524569838572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014393019695788543	0.0	0.010159356401550242	0.0013574425254791614	0.00012687302781344637	4.7872420785823196e-05	0.00020863644572961777	0.0009311208006440011	0.0014639111563024918	0.0004191161219248785	0.00012413242855117832	0.00025633330191646424	0.0	0.0	0.0005796091619253507	0.0	9.49305945722979e-05	0.0007119914192403304	0.0003386393019503274	0.00035098295974763695	0.0007811650817791803	0.0	0.0005758095423547128	0.0	0.0	0.0	0.0010388445605897566	0.0013192098397520025	0.0	0.0005917505359530089	0.0008339171292275217	0.0	0.0010315402580001085	0.0	0.0	0.0	0.12155400153722162	0.0007779410425017458
