arm_a	arm_b	similarity	distance	community_a	community_b	same_community	pair_label
chr1_q	chr13_p	0.00353225470135998	0.99646774529864	C6	C7	FALSE	1q-13p
chr1_q	chr14_p	0.004643486953535	0.995356513046465	C6	C7	FALSE	1q-14p
chr1_q	chr15_p	0.00364829776225095	0.996351702237749	C6	C7	FALSE	1q-15p
chr1_q	chr21_p	0.00482652764432401	0.995173472355676	C6	C7	FALSE	1q-21p
chr1_q	chr22_p	0.00412919272434098	0.995870807275659	C6	C7	FALSE	1q-22p
chr13_q	chr14_p	0.000607213691755981	0.999392786308244	C6	C7	FALSE	13q-14p
chr13_q	chr15_p	3.57599708039613e-05	0.999964240029196	C6	C7	FALSE	13q-15p
chr13_q	chr21_p	0.000824168746640042	0.99917583125336	C6	C7	FALSE	13q-21p
chr13_q	chr22_p	0.000153292119009052	0.999846707880991	C6	C7	FALSE	13q-22p
chr17_q	chr21_p	0.00442126924841302	0.995578730751587	C6	C7	FALSE	17q-21p
chr17_q	chr22_p	0.00406233256440602	0.995937667435594	C6	C7	FALSE	17q-22p
chr19_q	chr21_p	0.00693085625895995	0.99306914374104	C6	C7	FALSE	19q-21p
chr19_q	chr22_p	0.00618355609306198	0.993816443906938	C6	C7	FALSE	19q-22p
chr21_q	chr22_p	0.00495983785592302	0.995040162144077	C6	C7	FALSE	21q-22p
chr1_q	chr15_q	0.00730892873551703	0.992691071264483	C6	C8	FALSE	1q-15q
chr13_q	chr15_q	0.005500150262151	0.994499849737849	C6	C8	FALSE	13q-15q
chr1_q	chr16_p	0.021011036575322	0.978988963424678	C6	C9	FALSE	1q-16p
chr13_q	chr16_p	0.018380438062462	0.981619561937538	C6	C9	FALSE	13q-16p
chr13_p	chr4_q	0.01628314160401	0.98371685839599	C7	C1	FALSE	13p-4q
chr14_p	chr4_q	0.019796871466491	0.980203128533509	C7	C1	FALSE	14p-4q
chr15_p	chr4_q	0.018061507120495	0.981938492879505	C7	C1	FALSE	15p-4q
chr21_p	chr4_q	0.020295557326379	0.979704442673621	C7	C1	FALSE	21p-4q
chr22_p	chr4_q	0.01920956826318	0.98079043173682	C7	C1	FALSE	22p-4q
chr13_p	chr17_p	0.000281903636042968	0.999718096363957	C7	C10	FALSE	13p-17p
chr14_p	chr17_p	0.000388888656036035	0.999611111343964	C7	C10	FALSE	14p-17p
chr15_p	chr17_p	0.000219994166417048	0.999780005833583	C7	C10	FALSE	15p-17p
chr13_p	chr5_q	0.00389262940068302	0.996107370599317	C7	C11	FALSE	13p-5q
chr13_p	chr6_q	0.00344107981459296	0.996558920185407	C7	C11	FALSE	13p-6q
chr13_p	chr8_p	0.00486895268329102	0.995131047316709	C7	C11	FALSE	13p-8p
chr14_p	chr5_q	0.00481623190996705	0.995183768090033	C7	C11	FALSE	14p-5q
chr14_p	chr6_q	0.00419508525208401	0.995804914747916	C7	C11	FALSE	14p-6q
chr14_p	chr8_p	0.00598270696592396	0.994017293034076	C7	C11	FALSE	14p-8p
chr15_p	chr5_q	0.00285347165980498	0.997146528340195	C7	C11	FALSE	15p-5q
chr15_p	chr6_q	0.00308342675706696	0.996916573242933	C7	C11	FALSE	15p-6q
chr15_p	chr8_p	0.004656725734835	0.995343274265165	C7	C11	FALSE	15p-8p
chr21_p	chr5_q	0.00389704697986604	0.996102953020134	C7	C11	FALSE	21p-5q
chr21_p	chr6_q	0.00372125209639496	0.996278747903605	C7	C11	FALSE	21p-6q
chr21_p	chr8_p	0.00555459676629999	0.9944454032337	C7	C11	FALSE	21p-8p
chr22_p	chr5_q	0.00394771925442206	0.996052280745578	C7	C11	FALSE	22p-5q
chr22_p	chr6_q	0.00375222680391396	0.996247773196086	C7	C11	FALSE	22p-6q
chr22_p	chr8_p	0.00543139102551504	0.994568608974485	C7	C11	FALSE	22p-8p
chr13_p	chr2_q	0.00529000345029196	0.994709996549708	C7	C12	FALSE	13p-2q
chr13_p	chr20_p	0.00798678915417705	0.992013210845823	C7	C12	FALSE	13p-20p
chr14_p	chr2_q	0.00650678196991705	0.993493218030083	C7	C12	FALSE	14p-2q
chr14_p	chr20_p	0.00981276833723699	0.990187231662763	C7	C12	FALSE	14p-20p
chr15_p	chr2_q	0.00467980427637704	0.995320195723623	C7	C12	FALSE	15p-2q
chr15_p	chr20_p	0.00739660621069604	0.992603393789304	C7	C12	FALSE	15p-20p
chr13_p	chr4_p	0.087786288445724	0.912213711554276	C7	C13	FALSE	13p-4p
chr14_p	chr4_p	0.101451821759981	0.898548178240019	C7	C13	FALSE	14p-4p
chr15_p	chr4_p	0.098215246079682	0.901784753920318	C7	C13	FALSE	15p-4p
chr21_p	chr4_p	0.096563851158405	0.903436148841595	C7	C13	FALSE	21p-4p
chr22_p	chr4_p	0.106081113188661	0.893918886811339	C7	C13	FALSE	22p-4p
chr13_p	chrX_q	0.00118225366826197	0.998817746331738	C7	C14	FALSE	13p-Xq
chr13_p	chrY_q	2.3050286607984e-05	0.999976949713392	C7	C14	FALSE	13p-Yq
chr14_p	chrX_q	0.00132350958052097	0.998676490419479	C7	C14	FALSE	14p-Xq
chr14_p	chrY_q	3.80046262270506e-05	0.999961995373773	C7	C14	FALSE	14p-Yq
chr15_p	chrX_q	0.00127395136236297	0.998726048637637	C7	C14	FALSE	15p-Xq
chr15_p	chrY_q	1.02392045929767e-05	0.999989760795407	C7	C14	FALSE	15p-Yq
chr21_p	chrX_q	0.00123538628526598	0.998764613714734	C7	C14	FALSE	21p-Xq
chr21_p	chrY_q	3.37063844320085e-05	0.999966293615568	C7	C14	FALSE	21p-Yq
chr22_p	chrX_q	0.00131283628210399	0.998687163717896	C7	C14	FALSE	22p-Xq
chr22_p	chrY_q	1.74071837679701e-05	0.999982592816232	C7	C14	FALSE	22p-Yq
chr13_p	chrX_p	1.26106550979443e-07	0.999999873893449	C7	C15	FALSE	13p-Xp
chr13_p	chrY_p	4.27631579036358e-07	0.999999572368421	C7	C15	FALSE	13p-Yp
chr14_p	chrX_p	2.85391878018793e-07	0.999999714608122	C7	C15	FALSE	14p-Xp
chr14_p	chrY_p	6.86064173027745e-07	0.999999313935827	C7	C15	FALSE	14p-Yp
chr15_p	chrX_p	5.07799450266688e-08	0.999999949220055	C7	C15	FALSE	15p-Xp
chr15_p	chrY_p	2.09261965977703e-07	0.999999790738034	C7	C15	FALSE	15p-Yp
chr21_p	chrX_p	3.29747970040373e-07	0.99999967025203	C7	C15	FALSE	21p-Xp
chr21_p	chrY_p	6.23032234026155e-07	0.999999376967766	C7	C15	FALSE	21p-Yp
chr22_p	chrX_p	9.51577729946251e-08	0.999999904842227	C7	C15	FALSE	22p-Xp
chr22_p	chrY_p	3.42610644965546e-07	0.999999657389355	C7	C15	FALSE	22p-Yp
chr13_p	chr18_p	0.00511495524545702	0.994885044754543	C7	C2	FALSE	13p-18p
chr14_p	chr18_p	0.00618718345506897	0.993812816544931	C7	C2	FALSE	14p-18p
chr15_p	chr18_p	0.00565850780042998	0.99434149219957	C7	C2	FALSE	15p-18p
chr13_p	chr16_q	0.00437247810924901	0.995627521890751	C7	C3	FALSE	13p-16q
chr13_p	chr19_p	0.00708493120907105	0.992915068790929	C7	C3	FALSE	13p-19p
chr13_p	chr3_q	0.00262658296113005	0.99737341703887	C7	C3	FALSE	13p-3q
chr13_p	chr7_p	0.00764873287671197	0.992351267123288	C7	C3	FALSE	13p-7p
chr13_p	chr9_q	0.00407428485380101	0.995925715146199	C7	C3	FALSE	13p-9q
chr14_p	chr16_q	0.00540302789313496	0.994596972106865	C7	C3	FALSE	14p-16q
chr14_p	chr19_p	0.00862755843881402	0.991372441561186	C7	C3	FALSE	14p-19p
chr14_p	chr3_q	0.003167534133248	0.996832465866752	C7	C3	FALSE	14p-3q
chr14_p	chr7_p	0.00937012194173603	0.990629878058264	C7	C3	FALSE	14p-7p
chr14_p	chr9_q	0.00500473407083901	0.994995265929161	C7	C3	FALSE	14p-9q
chr15_p	chr16_q	0.00340564698396095	0.996594353016039	C7	C3	FALSE	15p-16q
chr15_p	chr19_p	0.00629459534136201	0.993705404658638	C7	C3	FALSE	15p-19p
chr15_p	chr3_q	0.00195323298126604	0.998046767018734	C7	C3	FALSE	15p-3q
chr15_p	chr7_p	0.00651951055216604	0.993480489447834	C7	C3	FALSE	15p-7p
chr15_p	chr9_q	0.00314845422969201	0.996851545770308	C7	C3	FALSE	15p-9q
chr21_p	chr3_q	0.00253481720578896	0.997465182794211	C7	C3	FALSE	21p-3q
chr21_p	chr7_p	0.00809294953550599	0.991907050464494	C7	C3	FALSE	21p-7p
chr21_p	chr9_q	0.00410271747126401	0.995897282528736	C7	C3	FALSE	21p-9q
chr22_p	chr3_q	0.00262488139219197	0.997375118607808	C7	C3	FALSE	22p-3q
chr22_p	chr7_p	0.00816799393902201	0.991832006060978	C7	C3	FALSE	22p-7p
chr22_p	chr9_q	0.00419718430493299	0.995802815695067	C7	C3	FALSE	22p-9q
chr13_p	chr7_q	0.00452844893202697	0.995471551067973	C7	C4	FALSE	13p-7q
chr14_p	chr7_q	0.00513488385846095	0.994865116141539	C7	C4	FALSE	14p-7q
chr15_p	chr7_q	0.00519948404115	0.99480051595885	C7	C4	FALSE	15p-7q
chr21_p	chr7_q	0.00465051264110095	0.995349487358899	C7	C4	FALSE	21p-7q
chr22_p	chr7_q	0.00509561615958498	0.994904383840415	C7	C4	FALSE	22p-7q
chr13_p	chr20_q	0.000736608029854979	0.999263391970145	C7	C5	FALSE	13p-20q
chr13_p	chr6_p	0.00275080272623995	0.99724919727376	C7	C5	FALSE	13p-6p
chr13_p	chr9_p	0.000390829652256008	0.999609170347744	C7	C5	FALSE	13p-9p
chr14_p	chr20_q	0.00101491120103403	0.998985088798966	C7	C5	FALSE	14p-20q
chr14_p	chr6_p	0.00340225532761596	0.996597744672384	C7	C5	FALSE	14p-6p
chr14_p	chr9_p	0.000509663219353973	0.999490336780646	C7	C5	FALSE	14p-9p
chr15_p	chr20_q	0.000110881510550054	0.99988911848945	C7	C5	FALSE	15p-20q
chr15_p	chr6_p	0.00217708012413598	0.997822919875864	C7	C5	FALSE	15p-6p
chr15_p	chr9_p	0.000336414953481023	0.999663585046519	C7	C5	FALSE	15p-9p
chr21_p	chr6_p	0.00286026331348699	0.997139736686513	C7	C5	FALSE	21p-6p
chr21_p	chr9_p	0.000477647667796011	0.999522352332204	C7	C5	FALSE	21p-9p
chr22_p	chr6_p	0.00286344777451597	0.997136552225484	C7	C5	FALSE	22p-6p
chr22_p	chr9_p	0.000418505845611983	0.999581494154388	C7	C5	FALSE	22p-9p
chr13_p	chr13_q	0.000202982915250005	0.99979701708475	C7	C6	FALSE	13p-13q
chr13_p	chr17_q	0.00352303200490101	0.996476967995099	C7	C6	FALSE	13p-17q
chr13_p	chr19_q	0.00524712766324997	0.99475287233675	C7	C6	FALSE	13p-19q
chr13_p	chr21_q	0.00423192562419406	0.995768074375806	C7	C6	FALSE	13p-21q
chr13_p	chr22_q	0.00503644391812896	0.994963556081871	C7	C6	FALSE	13p-22q
chr14_p	chr17_q	0.00445780114060002	0.9955421988594	C7	C6	FALSE	14p-17q
chr14_p	chr19_q	0.00673622894709203	0.993263771052908	C7	C6	FALSE	14p-19q
chr14_p	chr21_q	0.00553040728061405	0.994469592719386	C7	C6	FALSE	14p-21q
chr14_p	chr22_q	0.00647559759340099	0.993524402406599	C7	C6	FALSE	14p-22q
chr15_p	chr17_q	0.00356956418043897	0.996430435819561	C7	C6	FALSE	15p-17q
chr15_p	chr19_q	0.00553847446812405	0.994461525531876	C7	C6	FALSE	15p-19q
chr15_p	chr21_q	0.00440611669255697	0.995593883307443	C7	C6	FALSE	15p-21q
chr15_p	chr22_q	0.00529150582633098	0.994708494173669	C7	C6	FALSE	15p-22q
chr21_p	chr21_q	0.00574135817141497	0.994258641828585	C7	C6	FALSE	21p-21q
chr21_p	chr22_q	0.00665262618773899	0.993347373812261	C7	C6	FALSE	21p-22q
chr22_p	chr22_q	0.00592135983059305	0.994078640169407	C7	C6	FALSE	22p-22q
chr13_p	chr14_p	0.42445291961618	0.57554708038382	C7	C7	TRUE	13p-14p
chr13_p	chr15_p	0.431293084475896	0.568706915524104	C7	C7	TRUE	13p-15p
chr13_p	chr21_p	0.4000275625	0.5999724375	C7	C7	TRUE	13p-21p
chr13_p	chr22_p	0.436768354378098	0.563231645621902	C7	C7	TRUE	13p-22p
chr14_p	chr15_p	0.467002424791751	0.532997575208249	C7	C7	TRUE	14p-15p
chr14_p	chr21_p	0.433582999811775	0.566417000188225	C7	C7	TRUE	14p-21p
chr14_p	chr22_p	0.472695687449821	0.527304312550179	C7	C7	TRUE	14p-22p
chr15_p	chr21_p	0.439824347942625	0.560175652057375	C7	C7	TRUE	15p-21p
chr15_p	chr22_p	0.47938671213777	0.52061328786223	C7	C7	TRUE	15p-22p
chr21_p	chr22_p	0.443445832843668	0.556554167156332	C7	C7	TRUE	21p-22p
chr13_p	chr15_q	0.000298817020279007	0.999701182979721	C7	C8	FALSE	13p-15q
chr14_p	chr15_q	0.000370142052694034	0.999629857947306	C7	C8	FALSE	14p-15q
chr15_p	chr15_q	0.00028551075218497	0.999714489247815	C7	C8	FALSE	15p-15q
chr13_p	chr16_p	0.00185958796737296	0.998140412032627	C7	C9	FALSE	13p-16p
chr14_p	chr16_p	0.00230227364697999	0.99769772635302	C7	C9	FALSE	14p-16p
chr15_p	chr16_p	0.001571929674132	0.998428070325868	C7	C9	FALSE	15p-16p
chr15_q	chr4_q	0.00265530293899296	0.997344697061007	C8	C1	FALSE	15q-4q
chr15_q	chr17_p	0.00257205688235795	0.997427943117642	C8	C10	FALSE	15q-17p
chr15_q	chr5_q	0.222163068235153	0.777836931764847	C8	C11	FALSE	15q-5q
chr15_q	chr6_q	0.267749762851792	0.732250237148208	C8	C11	FALSE	15q-6q
chr15_q	chr8_p	0.161755921796131	0.838244078203869	C8	C11	FALSE	15q-8p
chr15_q	chr2_q	0.020650346706261	0.979349653293739	C8	C12	FALSE	15q-2q
chr15_q	chr20_p	0.113474921188611	0.886525078811389	C8	C12	FALSE	15q-20p
chr15_q	chr4_p	0.00140335722736995	0.99859664277263	C8	C13	FALSE	15q-4p
chr15_q	chrX_q	0.018889369892691	0.981110630107309	C8	C14	FALSE	15q-Xq
chr15_q	chrY_q	0.018337925665395	0.981662074334605	C8	C14	FALSE	15q-Yq
chr15_q	chrX_p	0.000583397962171994	0.999416602037828	C8	C15	FALSE	15q-Xp
chr15_q	chrY_p	0.000175957175366004	0.999824042824634	C8	C15	FALSE	15q-Yp
chr15_q	chr18_p	0.000987441878814055	0.999012558121186	C8	C2	FALSE	15q-18p
chr15_q	chr16_q	0.068559386912763	0.931440613087237	C8	C3	FALSE	15q-16q
chr15_q	chr19_p	0.371186395800191	0.628813604199809	C8	C3	FALSE	15q-19p
chr15_q	chr3_q	0.415460538796714	0.584539461203286	C8	C3	FALSE	15q-3q
chr15_q	chr7_p	0.018846246168553	0.981153753831447	C8	C3	FALSE	15q-7p
chr15_q	chr9_q	0.131324636688938	0.868675363311062	C8	C3	FALSE	15q-9q
chr15_q	chr7_q	0.000386263275639953	0.99961373672436	C8	C4	FALSE	15q-7q
chr15_q	chr20_q	0.136823273435671	0.863176726564329	C8	C5	FALSE	15q-20q
chr15_q	chr6_p	0.194146585078485	0.805853414921515	C8	C5	FALSE	15q-6p
chr15_q	chr9_p	0.191735081346444	0.808264918653556	C8	C5	FALSE	15q-9p
chr15_q	chr17_q	0.023727512540803	0.976272487459197	C8	C6	FALSE	15q-17q
chr15_q	chr19_q	0.00755150821421802	0.992448491785782	C8	C6	FALSE	15q-19q
chr15_q	chr21_q	0.00830235653593003	0.99169764346407	C8	C6	FALSE	15q-21q
chr15_q	chr22_q	0.00811571358079699	0.991884286419203	C8	C6	FALSE	15q-22q
chr15_q	chr21_p	0.00034839616772897	0.999651603832271	C8	C7	FALSE	15q-21p
chr15_q	chr22_p	0.00033324972285198	0.999666750277148	C8	C7	FALSE	15q-22p
chr15_q	chr16_p	0.057853400921102	0.942146599078898	C8	C9	FALSE	15q-16p
chr16_p	chr4_q	0.00667189502769405	0.993328104972306	C9	C1	FALSE	16p-4q
chr16_p	chr17_p	0.028138675384817	0.971861324615183	C9	C10	FALSE	16p-17p
chr16_p	chr5_q	0.068250842033871	0.931749157966129	C9	C11	FALSE	16p-5q
chr16_p	chr6_q	0.0347414305738381	0.965258569426162	C9	C11	FALSE	16p-6q
chr16_p	chr8_p	0.039929572571084	0.960070427428916	C9	C11	FALSE	16p-8p
chr16_p	chr2_q	0.049229204952237	0.950770795047763	C9	C12	FALSE	16p-2q
chr16_p	chr20_p	0.140306191024143	0.859693808975857	C9	C12	FALSE	16p-20p
chr16_p	chr4_p	0.00502480364718005	0.99497519635282	C9	C13	FALSE	16p-4p
chr16_p	chrX_q	0.050678032291238	0.949321967708762	C9	C14	FALSE	16p-Xq
chr16_p	chrY_q	0.05079066562878	0.94920933437122	C9	C14	FALSE	16p-Yq
chr16_p	chrX_p	0.000455216592636032	0.999544783407364	C9	C15	FALSE	16p-Xp
chr16_p	chrY_p	0.000935068291363028	0.999064931708637	C9	C15	FALSE	16p-Yp
chr16_p	chr18_p	0.087592345453808	0.912407654546192	C9	C2	FALSE	16p-18p
chr16_p	chr16_q	0.133623051698596	0.866376948301404	C9	C3	FALSE	16p-16q
chr16_p	chr19_p	0.125393797631211	0.874606202368789	C9	C3	FALSE	16p-19p
chr16_p	chr3_q	0.135252995355764	0.864747004644236	C9	C3	FALSE	16p-3q
chr16_p	chr7_p	0.15404931880824	0.84595068119176	C9	C3	FALSE	16p-7p
chr16_p	chr9_q	0.187542891684263	0.812457108315737	C9	C3	FALSE	16p-9q
chr16_p	chr7_q	0.00139904456912099	0.998600955430879	C9	C4	FALSE	16p-7q
chr16_p	chr20_q	0.083968014990762	0.916031985009238	C9	C5	FALSE	16p-20q
chr16_p	chr6_p	0.075522360553186	0.924477639446814	C9	C5	FALSE	16p-6p
chr16_p	chr9_p	0.127585883448812	0.872414116551188	C9	C5	FALSE	16p-9p
chr16_p	chr17_q	0.019519386431359	0.980480613568641	C9	C6	FALSE	16p-17q
chr16_p	chr19_q	0.021355672826916	0.978644327173084	C9	C6	FALSE	16p-19q
chr16_p	chr21_q	0.02074600227756	0.97925399772244	C9	C6	FALSE	16p-21q
chr16_p	chr22_q	0.021606767290095	0.978393232709905	C9	C6	FALSE	16p-22q
chr16_p	chr21_p	0.00200070765720095	0.997999292342799	C9	C7	FALSE	16p-21p
chr16_p	chr22_p	0.00197593483554204	0.998024065164458	C9	C7	FALSE	16p-22p
