comparison_id	basis	query_chrom	arm	display_start	display_end	query_start	query_end	target_chrom	target_name	target_start	target_end	inter_identity	same_identity	inter_minus_same_identity	intersection	raw_candidate_count	class_candidate_count	source_tsv_gz
PAN027pat_vs_PAN011_joint	10:10	chr5	q	181649871	182149871	182122000	182124000	chr6	PAN011#joint#h2_chr6	171995948	171997949	0.9962509	0.9937484	0.0025025	1993	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr5	q	181649871	182149871	182124000	182126000	chr17	PAN011#joint#h2_chr17	83659654	83661656	0.9985008	0.9972492	0.0012516	1998	64	12	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr5	q	181649871	182149871	182126000	182128000	chr6	PAN011#joint#h2_chr6	171999936	172001936	0.9980000	0.9965000	0.0015000	1996	64	12	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr5	q	181649871	182149871	182128000	182130000	chr17	PAN011#joint#h2_chr17	83663656	83665655	0.9977494	0.9960020	0.0017474	1995	64	12	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr5	q	181649871	182149871	182132000	182134000	chr6	PAN011#joint#h2_chr6	172005935	172007935	0.9970000	0.9952488	0.0017512	1994	49	10	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr5	q	181649871	182149871	182136000	182138000	chr11	PAN011#joint#h2_chr11	7074	9076	0.9955022	0.9917439	0.0037583	1992	49	10	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr5	q	181649871	182149871	182138000	182140000	chr6	PAN011#joint#h2_chr6	172011936	172013164	0.7565055	0.4919264	0.2645791	1221	52	12	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136142000	136144000	chr19	PAN011#joint#h2_chr19	66689	68689	1.0000000	0.9997499	0.0002501	2000	25	6	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136148000	136150000	chr19	PAN011#joint#h2_chr19	60690	62689	0.9992498	0.9890384	0.0102114	1998	98	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136152000	136154000	chr3	PAN011#joint#h2_chr3	205522811	205524811	0.9995000	0.9992498	0.0002502	1999	81	14	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136154000	136156000	chr19	PAN011#joint#h2_chr19	54690	56690	0.9995000	0.9990000	0.0005000	1999	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136156000	136158000	chr3	PAN011#joint#h2_chr3	205526811	205528811	1.0000000	0.9987485	0.0012515	2000	81	14	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136162000	136164000	chr3	PAN011#joint#h2_chr3	205532811	205534811	0.9995000	0.9990000	0.0005000	1999	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136164000	136166000	chr3	PAN011#joint#h2_chr3	205534811	205536813	0.9995003	0.9974937	0.0020066	2000	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136168000	136170000	chr3	PAN011#joint#h2_chr3	205538813	205540813	1.0000000	0.9969970	0.0030030	2000	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136170000	136172000	chr3	PAN011#joint#h2_chr3	205540813	205542815	0.9985008	0.9924812	0.0060196	1998	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136172000	136174000	chr3	PAN011#joint#h2_chr3	205542815	205544815	1.0000000	0.9930000	0.0070000	2000	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136174000	136176000	chr3	PAN011#joint#h2_chr3	205544815	205546815	0.9950000	0.9922404	0.0027596	1990	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136176000	136178000	chr3	PAN011#joint#h2_chr3	205546815	205548815	0.9985000	0.9982496	0.0002504	1997	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136178000	136180000	chr3	PAN011#joint#h2_chr3	205548815	205550815	0.9995000	0.9952512	0.0042488	1999	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136180000	136182000	chr3	PAN011#joint#h2_chr3	205550815	205552814	0.9992498	0.9935001	0.0057497	1998	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136182000	136184000	chr3	PAN011#joint#h2_chr3	205552814	205554811	0.9987491	0.9897423	0.0090068	1996	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136184000	136186000	chr3	PAN011#joint#h2_chr3	205554811	205556811	0.9995000	0.9781529	0.0213471	1999	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136186000	136188000	chr3	PAN011#joint#h2_chr3	205556811	205558808	0.9987491	0.9897372	0.0090119	1996	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136188000	136190000	chr11	PAN011#joint#h1_chr11	20285	22286	0.9962509	0.9930000	0.0032509	1993	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136190000	136192000	chr3	PAN011#joint#h2_chr3	205560808	205562808	0.9935001	0.9920000	0.0015001	1987	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136194000	136196000	chr11	PAN011#joint#h1_chr11	14285	16285	0.9995000	0.9980000	0.0015000	1999	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136196000	136198000	chr7	PAN011#joint#h2_chr7	11572	13571	0.9992498	0.9967492	0.0025006	1998	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136198000	136200000	chr3	PAN011#joint#h2_chr3	205568808	205570808	0.9985000	0.9837459	0.0147541	1997	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136200000	136202000	chr7	PAN011#joint#h2_chr7	7572	9572	0.9995000	0.9834835	0.0160165	1999	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136202000	136204000	chr7	PAN011#joint#h2_chr7	5572	7572	0.9980000	0.9825000	0.0155000	1996	100	16	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chr9	q	135709149	136209149	136204000	136206000	chr3	PAN011#joint#h2_chr3	205574810	205576785	0.9680503	0.4689031	0.4991472	1924	177	30	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	14000	16000	chrY	PAN011#joint#h2_chrY	7583	9584	0.9997501	0.4601835	0.5395666	2000	39	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	16000	18000	chrY	PAN011#joint#h2_chrY	9584	11585	0.9997501	0.7894138	0.2103363	2000	32	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	18000	20000	chrY	PAN011#joint#h2_chrY	11585	13586	0.9997501	0.9932585	0.0064916	2000	23	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	20000	22000	chrY	PAN011#joint#h2_chrY	13586	15586	1.0000000	0.8183028	0.1816972	2000	121	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	22000	24000	chrY	PAN011#joint#h2_chrY	15586	17586	1.0000000	0.7446077	0.2553923	2000	23	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	24000	26000	chrY	PAN011#joint#h2_chrY	17586	19586	1.0000000	0.9965000	0.0035000	2000	64	10	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	26000	28000	chrY	PAN011#joint#h2_chrY	19586	21586	1.0000000	0.9950000	0.0050000	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	28000	30000	chrY	PAN011#joint#h2_chrY	21586	23586	1.0000000	0.9920000	0.0080000	2000	100	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	30000	32000	chrY	PAN011#joint#h2_chrY	23586	25586	1.0000000	0.9090000	0.0910000	2000	121	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	32000	34000	chrY	PAN011#joint#h2_chrY	25586	27586	1.0000000	0.9317330	0.0682670	2000	121	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	34000	36000	chrY	PAN011#joint#h2_chrY	27586	29586	1.0000000	0.9675000	0.0325000	2000	121	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	36000	38000	chrY	PAN011#joint#h2_chrY	29586	31586	1.0000000	0.9924999	0.0075001	2000	121	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	38000	40000	chrY	PAN011#joint#h2_chrY	31586	33586	1.0000000	0.9945000	0.0055000	2000	32	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	40000	42000	chrY	PAN011#joint#h2_chrY	33586	35586	1.0000000	0.8527573	0.1472427	2000	36	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	42000	44000	chrY	PAN011#joint#h2_chrY	35586	37586	1.0000000	0.9990000	0.0010000	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	44000	46000	chrY	PAN011#joint#h2_chrY	37586	39586	1.0000000	0.9927627	0.0072373	2000	81	8	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	46000	48000	chrY	PAN011#joint#h2_chrY	39586	41586	1.0000000	0.9897526	0.0102474	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	48000	50000	chrY	PAN011#joint#h2_chrY	41586	43586	1.0000000	0.9929860	0.0070140	2000	36	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	50000	52000	chrY	PAN011#joint#h2_chrY	43586	45586	1.0000000	0.9733070	0.0266930	2000	36	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	52000	54000	chrY	PAN011#joint#h2_chrY	45586	47586	1.0000000	0.9985000	0.0015000	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	54000	56000	chrY	PAN011#joint#h2_chrY	47586	49586	1.0000000	0.9985015	0.0014985	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	56000	58000	chrY	PAN011#joint#h2_chrY	49586	51586	1.0000000	0.9932551	0.0067449	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	58000	60000	chrY	PAN011#joint#h2_chrY	51586	53586	1.0000000	0.9830085	0.0169915	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	60000	62000	chrY	PAN011#joint#h2_chrY	53586	55586	1.0000000	0.6803386	0.3196614	2000	49	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	62000	64000	chrY	PAN011#joint#h2_chrY	55586	57586	1.0000000	0.8273299	0.1726701	2000	64	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	64000	66000	chrY	PAN011#joint#h2_chrY	57586	59586	1.0000000	0.3167572	0.6832428	2000	16	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	66000	68000	chrY	PAN011#joint#h2_chrY	59586	61586	1.0000000	0.6853462	0.3146538	2000	16	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	68000	70000	chrY	PAN011#joint#h2_chrY	61586	63586	1.0000000	0.8011713	0.1988287	2000	16	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	70000	72000	chrY	PAN011#joint#h2_chrY	63586	65586	1.0000000	0.9787447	0.0212553	2000	121	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	72000	74000	chrY	PAN011#joint#h2_chrY	65586	67586	1.0000000	0.7926540	0.2073460	2000	121	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	74000	76000	chrY	PAN011#joint#h2_chrY	67586	69586	1.0000000	0.2592593	0.7407407	2000	49	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	76000	78000	chrY	PAN011#joint#h2_chrY	69586	71586	1.0000000	0.9648594	0.0351406	2000	49	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	78000	80000	chrY	PAN011#joint#h2_chrY	71586	73586	1.0000000	0.8666482	0.1333518	2000	81	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	80000	82000	chrY	PAN011#joint#h2_chrY	73586	75586	1.0000000	0.9758673	0.0241327	2000	16	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	82000	84000	chrY	PAN011#joint#h2_chrY	75586	77586	1.0000000	0.8288973	0.1711027	2000	25	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
PAN027pat_vs_PAN011_joint	10:10	chrX	p	0	500000	84000	86000	chrY	PAN011#joint#h2_chrY	77586	79586	1.0000000	0.9979960	0.0020040	2000	9	2	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.10to10.query_2000bp.predepth_class_winners.impg_similarity.tsv.gz
